id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
42196,50 sm Studio in the historic centre,184487,Carlo,,Santo Stefano,44.4850712858515,11.347863741411924,Entire home/apt,68,3,170,2018-12-12,1.67,4,106
46352,A room in Pasolini's house,467810,Eleonora,,Porto - Saragozza,44.491455468419446,11.335035377810266,Private room,28,1,163,2019-01-01,1.60,2,347
59697,BOLOGNA CENTRE RELAX & COMFORT,286688,Paolo,,Santo Stefano,44.48754833993418,11.340577016490862,Entire home/apt,70,1,217,2019-01-01,2.88,1,222
70366,Fuoriporta,356310,Maria Ebe,,Porto - Saragozza,44.49699262412887,11.322056843021514,Entire home/apt,69,1,6,2018-12-07,0.10,1,357
72319,AmaBologna Bed & Breakfast porticos,374533,Ersi,,Porto - Saragozza,44.48971877929874,11.32072251647731,Private room,36,3,30,2019-01-01,0.34,2,331
72628,Residenza al Collegio di Spagna ,377010,Donatella,,Porto - Saragozza,44.49174602968486,11.339206501927936,Entire home/apt,132,5,0,,,2,9
83173,Cosy and bright rooms in Bologna,453008,Fulvio,,Navile,44.510127960382356,11.343160937088964,Private room,26,30,70,2018-06-19,0.75,2,168
85368,Garden House Bologna,467675,Anna Maria,,Santo Stefano,44.478344645807375,11.356715250599693,Entire home/apt,130,2,38,2018-10-24,0.45,1,313
87363,Green courtyard in Bologna,478689,Michelle,,Porto - Saragozza,44.49109068103253,11.322442256675343,Entire home/apt,75,5,24,2018-10-15,0.30,1,46
130642,B&B Betta & Bologna,643133,Elisabetta,,Savena,44.4675509848099,11.388903192700726,Private room,50,2,25,2016-10-19,0.27,1,362
145779,SINGLE ROOM,705535,Valerio,,Porto - Saragozza,44.49219739390243,11.337265943691733,Private room,40,3,54,2019-02-02,0.60,8,355
163336,Guesthouse Cartoleria - room 2,779753,Samantha,,Santo Stefano,44.48944095850857,11.34848169460723,Private room,35,1,88,2019-01-02,0.96,6,69
174609,be in the city standing campaign,834262,Vasco,,Borgo Panigale - Reno,44.51051339172902,11.272953645662268,Private room,30,1,2,2014-03-19,0.03,4,364
204553,Private Room & Bath Ex-Convent in Centro Storico,569422,Elizabeth,,Porto - Saragozza,44.49104877664529,11.339822011165275,Private room,44,2,220,2019-01-20,2.44,2,138
207245,3 Bedrooms + Terrace Bologna Old Town Center,569422,Elizabeth,,Porto - Saragozza,44.492535874966826,11.34008698819739,Entire home/apt,110,3,38,2018-08-24,0.48,2,105
209692,a Bologna per vacanze e lavoro ,1033461,Lelio,,Navile,44.516278319451104,11.33073788956799,Private room,25,1,13,2019-01-21,0.97,2,347
219878,Gorgeous Haven in Centro Storico,1139326,Eli,,Santo Stefano,44.486768439942516,11.354938045057244,Entire home/apt,85,3,124,2019-01-04,1.39,2,187
228124,"Self Check-In Apartment ""da Carlo e Alice""",1189801,Michela,,San Donato - San Vitale,44.50461411883777,11.369239662821228,Entire home/apt,60,2,128,2019-01-17,2.16,1,297
228628,"room in luxurious penthouse,centre",1193466,Luca,,Porto - Saragozza,44.49584988298575,11.338376789089493,Private room,66,2,96,2019-01-02,1.23,1,331
229114,Terrace between fair&city center,1196205,Davide,,Navile,44.51163344147234,11.349162439424774,Entire home/apt,64,3,24,2018-11-25,0.31,1,289
233922,Big and central studio open space,1224822,Antonella,,Porto - Saragozza,44.495894331666356,11.329759863725595,Entire home/apt,80,4,19,2018-07-02,0.29,1,355
245295,dormire nel verde,1286718,Nicoletta,,Porto - Saragozza,44.48680074533031,11.31470503801287,Entire home/apt,74,3,8,2017-11-07,0.10,2,228
246747,Charming centro Bologna room with rooftop view,1294101,Giovanna,,Porto - Saragozza,44.49701525646362,11.342905313542227,Private room,68,2,16,2018-11-11,0.21,1,327
250686,Guesthouse Cartoleria - room 4,779753,Samantha,,Santo Stefano,44.48857577520298,11.347823247722388,Private room,35,1,100,2019-02-01,1.22,6,67
266777,BOLOGNA CENTRE APARTMENT W/ GARDEN,1398894,Giulia,,Porto - Saragozza,44.494874239385574,11.332412535463178,Entire home/apt,85,3,45,2018-06-24,0.53,1,181
273713,pleasant bedroom in Bologna centre,1432012,Gianluca,,Porto - Saragozza,44.49517092160303,11.339642090545993,Private room,60,2,23,2018-03-28,0.49,1,359
283973,Homely home in charming Bologna,1476568,Tanya,,Porto - Saragozza,44.49068615774751,11.32510294217792,Private room,35,1,23,2019-01-02,0.27,2,356
286691,"Sunny,Quiet Room Near Center/Fiera ",1517686,Valerio,,Santo Stefano,44.47361256309284,11.369766507472415,Private room,50,1,20,2018-03-17,0.25,1,364
293536,Wonderful house in the heart of Bologna,1517643,Nicola,,Santo Stefano,44.49438957379781,11.353714822832593,Entire home/apt,130,7,26,2018-07-17,0.31,1,0
306910,Albiroli apartment-Piazza Maggiore,1578729,Giulio,,Santo Stefano,44.49555430000567,11.344304966349608,Entire home/apt,150,3,21,2018-08-26,0.25,1,224
309169,New Fresco Suite   in historic centre,184487,Carlo,,Santo Stefano,44.48562542032729,11.347971117940878,Private room,100,1,66,2019-01-01,0.79,4,50
359045,Elegante Mansarda - BOLOGNA CENTRO,1817171,Francesca,,Santo Stefano,44.495115806101495,11.350453607899524,Entire home/apt,55,7,55,2019-01-02,0.68,2,240
359082,Elegante Mansarda - BOLOGNA CENTRO,1817171,Francesca,,Santo Stefano,44.49686753098994,11.35013366095952,Private room,55,7,1,2019-01-25,1,2,244
372605,Graziosa casetta monolocale in Bologna,1875532,Antonella,,Santo Stefano,44.477581925553196,11.347975407219234,Entire home/apt,70,2,8,2018-07-15,0.42,1,331
372849,Apartment Pietro's (center city),1876282,Dorian,,Santo Stefano,44.492424846553554,11.355926204717147,Entire home/apt,55,2,50,2018-10-07,0.78,2,295
373095,A due passi da Piazza Maggiore,1877146,Giulio,,Porto - Saragozza,44.49645693580476,11.330538638643036,Entire home/apt,69,2,69,2018-11-12,0.85,5,36
374090,Appartamento in pieno centro,1882258,Morena,,Porto - Saragozza,44.49462214316557,11.330877110372585,Entire home/apt,100,2,192,2019-01-01,2.33,2,338
374610,"Cozy studio ,WIFI,kitchen and bath!",1884566,Federico,,Santo Stefano,44.49127709512317,11.356170309182515,Entire home/apt,51,2,70,2019-02-07,0.97,4,354
376826,"Nice, Loft in the historic center",1877146,Giulio,,Porto - Saragozza,44.49603061040329,11.336764613485286,Entire home/apt,90,2,194,2018-10-20,2.36,5,187
383256,Apartment Open Space on two floor!,1884566,Federico,,Porto - Saragozza,44.50103178474634,11.34217962213437,Entire home/apt,75,2,137,2019-01-15,1.64,4,191
388886,Room 10min from city center and airport,1945715,Andrea,,Navile,44.52426695734534,11.314197876953095,Private room,30,2,11,2018-11-18,0.14,1,89
411523,Melograno's house downtown Bologna,2048622,Irene,,Santo Stefano,44.49394544196725,11.353971070551323,Entire home/apt,80,3,84,2019-01-01,1.23,3,283
428387,Casa Nobili,675980,Giuseppe,,Santo Stefano,44.4927074042203,11.34490053687477,Entire home/apt,57,2,410,2019-01-18,5.28,1,216
434123,La valigia italiana,2157833,Grazia,,San Donato - San Vitale,44.48592931904803,11.368407762072565,Private room,25,2,73,2018-09-14,0.89,1,6
434796,"BELLA RESINA,zona FIERA tangenziale",2160085,Claudia,,San Donato - San Vitale,44.52133737944957,11.381730458218717,Private room,100,2,11,2018-09-27,0.14,1,0
442819,apartment near down town,2200704,Gianmassimo,,Porto - Saragozza,44.49582885011026,11.316759575781374,Private room,40,1,82,2019-02-04,1.01,1,79
447120,Green area ten minutes from downtow,2219894,Stefania,,Savena,44.46935566006646,11.384126218578603,Private room,48,1,10,2018-03-16,0.14,1,299
496906,charming studio in the old town,2453897,Alessandro,,Porto - Saragozza,44.49032132699631,11.337492323550038,Entire home/apt,65,2,3,2016-09-24,0.05,2,343
510771,"BOLOGNA CITY, NEAR FAIR AND AIRPORT",2516628,Coach Maurizio Salamina,,Borgo Panigale - Reno,44.49596369689715,11.291096921864852,Private room,100,1,52,2016-01-02,0.67,1,0
524880,Petronio's house in the heart of Bo,2048622,Irene,,Santo Stefano,44.488546755569004,11.35386592266018,Entire home/apt,60,3,110,2018-11-25,1.38,3,342
531700,Central 2TORRI+Historical+Ideal Families+Friends,2613427,Caterina,,Santo Stefano,44.49360610515304,11.348887963769318,Entire home/apt,35,2,277,2019-02-04,3.53,1,209
556818,A nice flat in the heart of thcity,612927,Angiolo,,Santo Stefano,44.49722827463266,11.347006681170473,Entire home/apt,120,2,74,2018-11-11,1.03,1,337
570880,sweet loft in bologna's heart,123920,Giorgio,,Porto - Saragozza,44.49146698050681,11.336614264190665,Entire home/apt,100,2,55,2018-10-13,0.69,1,340
580236,Two rooms in Bologna,2671558,Fabio,,Santo Stefano,44.47562504970099,11.37426808579998,Shared room,28,2,16,2016-02-01,0.20,3,249
584370,Cosy Single Room with  bathroom,2879369,Andrea,,Porto - Saragozza,44.49092268967067,11.31352528794477,Private room,40,1,15,2018-10-19,0.21,2,358
606753,Two rooms in Bologna,2671558,Fabio,,Santo Stefano,44.47685278298068,11.373271783255273,Shared room,25,2,6,2015-08-17,0.08,3,249
659045,wonderful apartment near the center,2453897,Alessandro,,Porto - Saragozza,44.49960879670987,11.317629514898785,Entire home/apt,60,2,3,2013-08-21,0.04,2,348
664360,Sunny room in Bologna,3246049,Francesco,,Santo Stefano,44.48119895924053,11.369747627861228,Private room,48,4,8,2018-12-02,0.11,3,364
670524,Nice apt in the historical center,3397512,Giulio,,Santo Stefano,44.492823841498655,11.355006456011733,Entire home/apt,45,2,12,2018-07-25,0.16,1,1
