id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
309169,Fresco Suite in historic centre,184487,Carlo,,Santo Stefano,44.48562542032729,11.347971117940878,Private room,75,1,61,2017-12-10,0.79,4,362
333338,Apartment in Bologna center,1698431,Roberto,,San Donato - San Vitale,44.49988169537776,11.35898475471068,Entire home/apt,60,2,8,2016-10-01,0.15,1,303
341796,Bologna bike and chic apartament!,1734175,Nilla,,San Donato - San Vitale,44.49459587685145,11.375765734063423,Private room,38,3,2,2017-04-08,0.12,1,151
359045,Elegante Mansarda - BOLOGNA CENTRO,1817171,Francesca,,Santo Stefano,44.495115806101495,11.350453607899524,Entire home/apt,55,7,51,2018-07-01,0.69,1,203
372605,Graziosa Torretta in Bologna,1875532,Antonella,,Santo Stefano,44.477581925553196,11.347975407219234,Entire home/apt,70,2,8,2018-07-15,0.64,1,296
372849,"Apartment Peter, center city",1876282,Apartment Peter,,Santo Stefano,44.492424846553554,11.355926204717147,Entire home/apt,55,2,48,2018-06-24,0.83,2,281
373095,A due passi da Piazza Maggiore,1877146,Giulio,,Porto - Saragozza,44.49645693580476,11.330538638643036,Entire home/apt,69,2,64,2018-07-15,0.86,5,104
374090,Appartamento in pieno centro,1882258,Morena,,Porto - Saragozza,44.49462214316557,11.330877110372585,Entire home/apt,100,2,184,2018-07-01,2.42,2,355
374610,"Cozy studio ,WIFI,kitchen and bath!",1884566,Federico,,Santo Stefano,44.49127709512317,11.356170309182515,Entire home/apt,69,2,67,2017-12-30,1.02,4,333
376826,"Nice, Loft in the historic center",1877146,Giulio,,Porto - Saragozza,44.49603061040329,11.336764613485286,Entire home/apt,90,2,188,2018-07-31,2.47,5,142
383256,Apartment Open Space on two floor!,1884566,Federico,,Porto - Saragozza,44.50103178474634,11.34217962213437,Entire home/apt,89,2,126,2018-06-23,1.64,4,323
388886,Room 10min from city center and airport,1945715,Andrea,,Navile,44.52426695734534,11.314197876953095,Private room,30,2,9,2018-05-21,0.13,1,58
411523,Melograno's house downtown Bologna,2048622,Irene,,Santo Stefano,44.49394544196725,11.353971070551323,Entire home/apt,80,3,78,2018-06-15,1.26,3,294
428387,Casa Nobili,675980,Giuseppe,,Santo Stefano,44.4927074042203,11.34490053687477,Entire home/apt,57,2,374,2018-07-16,5.24,1,204
434123,La valigia italiana,2157833,Grazia,,San Donato - San Vitale,44.48592931904803,11.368407762072565,Private room,24,2,71,2018-06-12,0.93,1,130
434796,"BELLA RESINA,zona FIERA tangenziale",2160085,Claudia,,San Donato - San Vitale,44.52133737944957,11.381730458218717,Private room,100,2,10,2017-09-28,0.14,1,365
442819,apartment near down town,2200704,Gianmassimo,,Porto - Saragozza,44.49582885011026,11.316759575781374,Private room,40,1,70,2018-07-01,0.94,1,73
447120,Green area ten minutes from downtow,2219894,Stefania,,Savena,44.46935566006646,11.384126218578603,Private room,48,1,10,2018-03-16,0.15,2,365
496906,charming studio in the old town,2453897,Alessandro,,Porto - Saragozza,44.49032132699631,11.337492323550038,Entire home/apt,65,2,3,2016-09-24,0.06,2,211
524880,Petronio's house in the heart of Bo,2048622,Irene,,Santo Stefano,44.488546755569004,11.35386592266018,Entire home/apt,60,3,105,2018-07-08,1.43,3,355
531700,VERY HISTORIC CENTER+historical building+ LOCATION,2613427,Caterina,,Santo Stefano,44.49360610515304,11.348887963769318,Entire home/apt,45,2,255,2018-07-29,3.54,1,130
547479,APARTMENT IN THE CITY CENTER WIFI,2459989,Gosia & Mario,,Porto - Saragozza,44.49508524886866,11.336581588342849,Entire home/apt,60,2,251,2018-07-01,3.49,7,30
556818,A nice flat in the heart of thcity,612927,Angiolo,,Santo Stefano,44.49722827463266,11.347006681170473,Entire home/apt,120,3,70,2018-06-29,1.07,1,350
570880,sweet loft in bologna's heart,123920,Giorgio,,Porto - Saragozza,44.49146698050681,11.336614264190665,Entire home/apt,100,2,53,2018-02-21,0.72,1,321
580236,Two rooms in Bologna,2671558,Fabio,,Santo Stefano,44.47562504970099,11.37426808579998,Shared room,28,2,16,2016-02-01,0.22,3,230
584370,Cosy Single Room with  bathroom,2879369,Andrea,,Porto - Saragozza,44.49092268967067,11.31352528794477,Private room,40,1,13,2018-03-18,0.20,2,364
597129,Sleepy home holiday,2952703,Paolo,,San Donato - San Vitale,44.52315911420482,11.420863289649398,Entire home/apt,50,2,72,2018-06-11,1.00,1,16
606753,Two rooms in Bologna,2671558,Fabio,,Santo Stefano,44.47685278298068,11.373271783255273,Shared room,25,2,6,2015-08-17,0.08,3,232
659045,wonderful apartment near the center,2453897,Alessandro,,Porto - Saragozza,44.49960879670987,11.317629514898785,Entire home/apt,60,2,3,2013-08-21,0.05,2,213
664360,Sunny room in Bologna,3246049,Francesco,,Santo Stefano,44.48119895924053,11.369747627861228,Private room,48,2,5,2017-03-19,0.08,2,364
670524,Nice apt in the historical center,3397512,Giulio,,Santo Stefano,44.492823841498655,11.355006456011733,Entire home/apt,45,2,12,2018-07-25,0.17,1,0
670610,Easy Bologna for all seasons,3315552,Federica,,Porto - Saragozza,44.504336922363265,11.332313516301818,Entire home/apt,45,3,33,2018-05-15,0.47,1,352
670725,Camera singola e bagno accogliente ,3398944,Enzo,,Savena,44.469877650051096,11.376728298807906,Private room,75,1,1,2013-03-10,0.02,2,365
675432,Amazing attic with lovely terrace ,3430935,Lisetta,,Santo Stefano,44.48845393874407,11.340616348790274,Entire home/apt,100,2,113,2018-06-16,1.58,1,354
678013, CasaSimo-Appartamento su 2 livelli,12992655,Simo,,San Donato - San Vitale,44.4964652382417,11.36230855689931,Entire home/apt,70,3,25,2017-06-02,0.35,1,358
684271,Ca 'de' Fiori self catering apartm.,3488947,Cristina,,Navile,44.51541177132412,11.346283099607739,Entire home/apt,110,2,3,2017-07-27,0.09,1,351
690226,Bologna on the roof,2048622,Irene,,Santo Stefano,44.49068846026686,11.351802244573754,Entire home/apt,100,3,47,2018-07-17,0.66,3,357
690599,Whole apt walk distance from BolognaFiere+Ac+Wifi,663724,Alberto,,San Donato - San Vitale,44.50619786352342,11.379729518752061,Entire home/apt,133,1,27,2018-03-29,0.38,2,347
704579,White room and bath close to fair,3442402,Alfonso,,Navile,44.513301094247666,11.349057415773409,Private room,79,2,18,2018-03-29,0.25,2,89
708145,A little nest in Bologna,3641392,A Casa Fuori Casa Di Stefano & Cinz,,Borgo Panigale - Reno,44.508151109046196,11.295634739740834,Entire home/apt,55,2,32,2018-03-19,0.49,1,362
715819,Bright and elegant big apartment,3688693,Nic&Giovi,,Santo Stefano,44.473905497253426,11.367884384475957,Entire home/apt,80,1,64,2018-07-28,0.94,1,69
724304,Bologna cities and universities,3026417,Michela,,Santo Stefano,44.493248678701086,11.351189659877551,Entire home/apt,85,2,33,2018-04-29,0.49,1,354
724499,Cozy single room in historic centre,184487,Carlo,,Santo Stefano,44.48698285949748,11.348943376754942,Private room,40,1,27,2018-06-04,0.41,4,185
725694,Cosy and bright room in Bologna 2,453008,Fulvio,,Navile,44.510121629780016,11.341247189913036,Private room,32,1,24,2018-04-30,0.34,2,175
728099,Large tavern to 6 min from Bologna,2047280,Gabriele,,Borgo Panigale - Reno,44.5151761282992,11.282744298204072,Entire home/apt,40,2,119,2018-06-23,1.68,2,342
732204,V4 - BOLOGNA AT HEART,1647751,Claudia,,Porto - Saragozza,44.498292680135215,11.3430195998353,Private room,40,1,276,2018-07-17,4.34,1,338
732525,room in Bologna with bathroom,2879369,Andrea,,Porto - Saragozza,44.49092117577396,11.312352838255892,Private room,50,1,16,2017-10-06,0.25,2,365
742415,"IN FIERA 5: large,in the face fair",3858191,Ennio,,San Donato - San Vitale,44.50619494501394,11.362880979127187,Entire home/apt,207,1,27,2018-04-30,0.51,3,215
749324,Quiet Studio in Old Town,1877146,Giulio,,Porto - Saragozza,44.496289982735235,11.335042559702604,Entire home/apt,68,2,287,2018-07-25,4.10,5,177
766048,La migliore vista della città.,4039523,Riccardo,,Santo Stefano,44.499244898998775,11.3454253587476,Entire home/apt,75,2,128,2018-07-30,1.97,1,47
793706,Miniappartamento in tavernetta,4181174,Flavia,,Santo Stefano,44.48789722629154,11.341924567369835,Entire home/apt,35,3,293,2018-07-14,4.32,1,302
795585,Strada Maggiore Trentasette Studio,4190791,Samantha,,Santo Stefano,44.492651532423366,11.35215641567388,Entire home/apt,80,3,9,2015-11-22,0.13,1,306
804596,A quiet Place to stay,4235069,Elena,,Porto - Saragozza,44.49824196316781,11.339556475142357,Entire home/apt,45,2,162,2018-06-18,2.39,2,154
813260,Very cosy bedroom in a flat in a beatiful side,4129542,Neva,,Santo Stefano,44.47917959829649,11.35856351977095,Entire home/apt,120,1,3,2013-03-28,0.05,1,365
823379,Zer051 Apartment Dossetti,4322997,Elena,,Navile,44.51320127150098,11.356629802608204,Entire home/apt,70,1,52,2017-01-02,0.79,4,328
838885,Very good Double room with private Bathroom -,4350204,Marco,,Porto - Saragozza,44.492054404477706,11.318380920854619,Private room,30,2,2,2018-03-17,0.21,1,179
840951,Attic in historical center in Bolog,4170880,Laura,,Porto - Saragozza,44.495592179627195,11.331088525225463,Entire home/apt,83,2,79,2018-07-18,1.18,1,292
842573,Artist's house,4399085,Anna,,Santo Stefano,44.48749219481687,11.348696104700524,Entire home/apt,65,5,41,2017-09-30,0.64,1,127
849380,A peaceful oasis in center Bologna,4434674,Dorothée,,Navile,44.50686297934357,11.343050682578292,Private room,60,1,87,2018-06-27,1.34,4,352
858663,"Historical centre, luxury apartment",1310942,Eugenio,,Porto - Saragozza,44.492175614127696,11.339857183171901,Private room,220,1,4,2018-05-01,0.14,1,365
859833,large room to let in Bologna,2865895,Daniele,,San Donato - San Vitale,44.497763914940734,11.37099425758278,Private room,50,3,2,2013-09-27,0.03,2,365
860436,close to the center & trainstation,4506590,Alessandro,,Navile,44.509381357535744,11.349441500832553,Private room,40,1,22,2018-06-27,0.35,1,75
874401,Altana Bologna- A delightful base for exploring Bologna!!!,4615879,Gaelle,,Santo Stefano,44.49330144126917,11.346699776143577,Entire home/apt,110,3,14,2017-06-24,0.21,1,334
875210,"New STUDIO/LOFT in Fiera, WIFI !!",4209521,Emma,,San Donato - San Vitale,44.50659486118004,11.367695908987992,Entire home/apt,59,5,41,2018-07-17,0.61,1,328
878116,ARTISTS DEN! top-floor apartment!,4640202,Giorgia,,Porto - Saragozza,44.492438732767866,11.306975400308096,Entire home/apt,40,2,2,2017-09-30,0.10,2,253
884148,APOSA FLAT / CITY CENTER - BO,4664996,Sandra,,Santo Stefano,44.499445750473136,11.345663711878029,Entire home/apt,50,1,479,2018-06-17,7.27,5,190
891807,Rainbow House. Entire home in the heart of Bologna,4738194,Zita,,Porto - Saragozza,44.49663202198605,11.331516149567719,Entire home/apt,100,1,193,2018-07-17,2.93,3,182
892817,"DOUBLE ROOM, PRIVATE BATH BOLOGNA MINIMUM 2 PEOPLE",4747696,Lella,,Porto - Saragozza,44.49064477534161,11.332813814553104,Private room,45,1,6,2018-07-24,1.07,4,340
892847,flat 3 rooms 3 bath bologna for you,4747696,Lella,,Porto - Saragozza,44.49246973686077,11.332666601391276,Entire home/apt,140,2,8,2018-05-28,0.32,4,331
895034,Family friendly place with parking!,2717396,Emily,,Santo Stefano,44.47454743203552,11.371327891507107,Entire home/apt,61,1,77,2018-06-03,1.18,1,318
908360,Charming studio flat with terrace,4867040,Simone,,Navile,44.5178601776815,11.33759672827789,Entire home/apt,55,2,73,2018-06-16,1.10,1,305
909385,Appartamento per soggiorni brevi,805148,Giuseppina,,Navile,44.520542641751646,11.320672799262427,Entire home/apt,46,3,2,2013-10-10,0.03,1,365
915905,Prestigious loft in central Bologna,4916370,Paola,,Santo Stefano,44.48814433680621,11.349098354984152,Entire home/apt,200,2,20,2018-03-28,0.30,2,246
924387,A peaceful oasis 1 center Bologna,4434674,Dorothée,,Navile,44.508096466770354,11.344781670591631,Private room,55,1,156,2018-07-14,2.36,4,353
926472,Room & Bath near fair district,3442402,Alfonso,,Navile,44.51016028448367,11.354189593450407,Private room,85,2,22,2017-09-29,0.34,2,89
935973,"Little Cottage, charme in Bologna!",5050571,Clara,,Santo Stefano,44.489058476089845,11.363927821862859,Entire home/apt,95,3,108,2018-06-30,1.64,1,260
942140,appartamento pieno centro storico,5095064,Licia,,Porto - Saragozza,44.49700804746695,11.332482381081611,Entire home/apt,75,2,8,2018-03-28,0.12,5,360
942150,Central loft roofs with terrace ,5095064,Licia,,Porto - Saragozza,44.49539843665495,11.331689334967672,Entire home/apt,120,2,21,2018-03-20,0.32,5,361
942256,Appartamento in una corte antica,5095064,Licia,,Porto - Saragozza,44.49614147038805,11.3308915906574,Entire home/apt,109,2,30,2017-06-11,0.47,5,358
944794,PrettyJewelAttic in Typical Village,3715410,Katia,,Borgo Panigale - Reno,44.51513095048352,11.284409442067219,Entire home/apt,40,2,121,2018-06-25,1.86,1,227
945126,Nice room. ,4821652,Gianfranco,,Santo Stefano,44.4789767430789,11.332674511385802,Private room,30,2,262,2018-07-25,5.59,2,56
952460,Apartment in the historical center,4928901,Anna E Elena,,Santo Stefano,44.48694279658081,11.348839363089322,Entire home/apt,70,2,113,2018-07-04,1.74,1,49
953017,AmaBologna B&B Double Room,374533,Ersi,,Porto - Saragozza,44.490440472970164,11.321009609950467,Private room,79,2,7,2017-09-22,0.11,2,340
961864,"LARGE DOUBLE ROOM, IN THE CENTER",705535,Valerio,,Porto - Saragozza,44.49247472190145,11.337035819283528,Private room,60,2,33,2018-04-29,0.51,8,365
967061,"""NEW""   Little Venice/Center BO",4664996,Sandra,,Santo Stefano,44.49871588349547,11.345408138996337,Entire home/apt,50,1,270,2018-06-17,4.14,5,191
978836,Appartamento dentro porta,1882258,Morena,,Porto - Saragozza,44.49886695173335,11.335945350112969,Entire home/apt,153,3,84,2018-06-24,1.33,2,256
978945,Triple room with private bathroom minimum 2 people,4747696,Lella,,Porto - Saragozza,44.49093944548165,11.331924118924773,Private room,45,1,11,2018-02-05,0.48,4,354
979026,TWIN ROOM WITH  PRIVATE BATHROOM,4747696,Lella,,Porto - Saragozza,44.491345610220655,11.332675133007815,Private room,45,1,3,2018-03-24,0.53,4,338
981083,Doppia o Matrimoniale con bagno ,3398944,Enzo,,Savena,44.47116083420416,11.378467006541033,Private room,120,1,3,2017-03-21,0.08,2,365
981727,I 4 GATTI Bologna Guesthouse x4,5234186,Filippo,,Porto - Saragozza,44.49263380782898,11.327103323245233,Private room,70,1,24,2018-03-20,0.46,6,175
990203,Cute and precious loft downtown ,5437253,Fabrizia,,Porto - Saragozza,44.50086340310422,11.340974617688696,Entire home/apt,67,1,253,2018-07-12,3.87,2,354
993645,Villa Benni An elegant mansion b&b,5458518,Marcella,,Porto - Saragozza,44.48867043718141,11.318416521885327,Private room,104,1,43,2018-07-22,0.70,2,351
998695,B&B near the Airport ,5488941,Benedetta,,Borgo Panigale - Reno,44.51256307237354,11.286428221878914,Private room,55,1,1,2013-08-29,0.02,1,365
1001947,Casa Dumas,5510279,Alessandro,,Santo Stefano,44.49349849544944,11.354293563114137,Entire home/apt,50,2,85,2018-07-07,1.31,21,78
1002365,FARM HOUSE with garden and parking,5512231,Federica,,Borgo Panigale - Reno,44.54526806823198,11.248734362559317,Entire home/apt,102,3,6,2018-05-21,0.09,1,345
1002614,Bologna large flat near Fair district,5513538,Salvo,,Porto - Saragozza,44.50386759341106,11.331449837509963,Entire home/apt,47,1,17,2018-05-20,0.29,1,174
1008937,Just like Montmartre in Italy,5549727,Thierry,,Santo Stefano,44.486112347266015,11.353821312344643,Entire home/apt,102,3,92,2018-07-23,1.46,1,286
1013831,A gourmet's cozy apt near the station (+garden),5577185,Bebe,,Navile,44.516302123428716,11.342840276428111,Entire home/apt,45,2,127,2018-06-27,2.07,1,318
1020738,Summer Terrace,5618464,Carlo,,Porto - Saragozza,44.501657790601236,11.322068336888513,Entire home/apt,40,2,9,2018-05-08,0.14,1,90
1022814,Camera Bolognese di Carlo Alberto,5631196,Carlo,,Porto - Saragozza,44.50325539962633,11.341924948011501,Private room,89,1,1,2013-06-11,0.02,1,330
1022914,A whole house and a walk downtown,5630894,Andrea,,Porto - Saragozza,44.49625150116717,11.320056698890928,Entire home/apt,46,2,56,2016-11-01,0.88,1,180
1023596,APT IN DOWNTOWN WITH A LOT OF GREEN,14234395,Nicola,,Porto - Saragozza,44.49559192106191,11.332484969870968,Entire home/apt,75,2,85,2018-07-23,1.46,2,284
1027489,Casa Munay Appartments,2845503,Simone,,San Donato - San Vitale,44.49193515952045,11.368006670122613,Entire home/apt,60,7,0,,,3,364
1029853,Bologna Best Bed : feel at home,4259314,Nathalie,,Navile,44.515039230051414,11.340177052806371,Entire home/apt,67,3,138,2018-07-08,2.13,1,69
1034291,My lovely house - Bologna 4 people,5692389,Roberto,,Santo Stefano,44.481512452104944,11.365834927681743,Entire home/apt,80,5,2,2015-03-17,0.04,1,179
1076605,FAIR&FICO! ROOM&BREAKFAST From Dusk till Dawn,5923033,Matteo&Tomoko,,San Donato - San Vitale,44.5007240688962,11.370806760456764,Private room,34,2,66,2018-05-27,1.04,1,335
1078032,Modern loft-style flat in Bologna 2284,5056483,Bettina,,Navile,44.52532601821166,11.333349274296571,Entire home/apt,117,3,1,2018-03-20,0.22,66,211
1078372,Elegant 2bdr at via D'Azeglio 1150,5056483,Bettina,,Porto - Saragozza,44.4895652066319,11.338882907025823,Entire home/apt,168,3,3,2017-07-15,0.07,66,129
1093891,Bright&elegant attic in the heart of Bologna! 1471,5056483,Bettina,,Santo Stefano,44.499857393532885,11.351588948893388,Entire home/apt,275,1,2,2018-07-18,0.09,66,156
1105477,Private room in Bologna,2900560,Laura,,Borgo Panigale - Reno,44.49736399774645,11.293909571569884,Private room,28,1,7,2018-02-28,0.12,1,364
1105814,doppia o tripla a CASA VITTORIA B&B,834262,Vasco,,Borgo Panigale - Reno,44.51081836198409,11.274517201873644,Private room,32,1,0,,,4,364
1116883,Room Airport,6129734,Manuel,,Borgo Panigale - Reno,44.52355047548544,11.278801942726743,Private room,37,10,182,2017-10-05,2.92,1,180
1142503,A touch of luxury.GLBT f/ndly wifi,6265596,Maurizio,,Porto - Saragozza,44.487363172209406,11.339233198574794,Entire home/apt,49,3,278,2018-07-26,4.46,2,109
1149912,Renting room in Bologna Airport,6129693,Manuel,,Borgo Panigale - Reno,44.51977755731386,11.275880418697025,Private room,26,1,134,2017-10-01,2.12,1,358
1153398,COZY STUDIO IN THE CITY CENTER!!!,6320833,Raffaella,,Santo Stefano,44.49746354356443,11.349079505065925,Entire home/apt,60,2,143,2018-06-11,2.25,1,315
1175984,Large / Central. Ideal for family,6435724,Angelo & Aurelia,,Santo Stefano,44.49676766390488,11.354247332564924,Entire home/apt,51,2,19,2018-07-01,0.31,1,78
1181594,lovely flat in Bologna city center,5936779,Laura,,Porto - Saragozza,44.49783695081942,11.339272441307514,Entire home/apt,65,2,325,2018-07-15,5.15,1,313
1189302,Piccola Venezia/ Center BO,4664996,Sandra,,Santo Stefano,44.49924787263476,11.345838025335304,Entire home/apt,50,1,179,2018-05-27,3.07,5,337
1196676,ELEGANT THREE-ROOM 82 sqm In the HEART OF THE CITY,6537760,Silvia,,Santo Stefano,44.491591464745994,11.356078162356804,Entire home/apt,210,3,11,2018-06-26,0.18,5,315
1199947,"""NEW "" Flat Aposa / Centro BO",4664996,Sandra,,Santo Stefano,44.49745683563191,11.345645739672232,Entire home/apt,57,2,23,2018-06-01,0.43,5,269
1207685,Cosy and lovely central attic!,5581314,Martina,,Porto - Saragozza,44.49508876062502,11.332410303032523,Private room,38,2,132,2018-07-10,2.13,1,345
1214730,"Cozy room,Wifi,kitchen and pvt bath",1884566,Federico,,Santo Stefano,44.49088357638548,11.356481545119017,Private room,69,2,6,2016-12-07,0.10,4,148
1222983,In the heart and soul bologna,6670383,Mario,,Porto - Saragozza,44.49866870513631,11.33770830694944,Private room,58,1,6,2016-03-23,0.11,3,365
1228143,Comfortable flat in the city centre,6698997,Francesco,,Porto - Saragozza,44.49480431407435,11.330221107698407,Entire home/apt,70,2,69,2018-06-10,1.11,1,334
1228557,Single/double room in Bologna,4210797,Angela,,Navile,44.51301040708871,11.351024251916234,Private room,38,1,39,2018-07-08,0.67,2,294
1250727,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.499513049246374,11.33786060942143,Private room,58,1,19,2018-03-27,0.32,3,365
1250790,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.498275433192575,11.338206829403147,Private room,58,3,10,2016-04-08,0.16,3,365
1311463,PZA MAGGIORE PRETSIGIOUS APARTMENT,3155409,Gabriella,,Porto - Saragozza,44.49571192149492,11.342797158870521,Entire home/apt,180,3,11,2018-07-01,0.21,1,314
1358789,Big room in the heart of Bologna,7137873,Maison Ventidue,,Porto - Saragozza,44.49631049253284,11.341686647576031,Private room,70,2,140,2018-07-16,2.28,2,240
1366912,COZY FLAT CASTIGLIONE 35,7415765,Matteo,,Santo Stefano,44.488571672047996,11.34796176705868,Entire home/apt,56,1,159,2018-07-15,2.69,1,317
1391869,charming open space historic center,7524892,Franco,,Porto - Saragozza,44.48941535602319,11.332972757747656,Entire home/apt,80,3,95,2018-07-10,1.60,1,234
1399920,Stanza centro storico Bologna,7560707,Barbara,,Porto - Saragozza,44.49492050474804,11.332129983174207,Private room,31,2,9,2015-04-03,0.15,1,335
1408005,DOLCE VITA IN THE HEART OF BOLOGNA,7593939,Danilo,,Santo Stefano,44.4988798852723,11.34413591346677,Entire home/apt,70,2,218,2018-07-15,3.59,1,306
1410321,A direct view of the center of Bologna,7006972,Simonetta,,Santo Stefano,44.49417010608278,11.345709593252463,Private room,100,1,9,2017-09-11,0.39,1,211
1413617,Stylish one Bedroom Apartment,7619557,Lino,,Santo Stefano,44.504364036608244,11.350715936947966,Entire home/apt,115,1,209,2018-07-25,3.55,2,52
