,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,zone
48,840951,Attic in historical center in Bolog,4170880,Laura,,Porto - Saragozza,44.49442,11.331760000000001,Entire home/apt,91,3,115,2021-10-31,1.06,2,220,6,,Malpighi
49,840988,Downtown studio with own bathroom,2438671,Vanessa,,Santo Stefano,44.487809999999996,11.36444,Private room,23,26,43,2021-07-18,0.42,1,42,8,,Murri
50,842573,Artist's house,4399085,Anna,,Santo Stefano,44.48749,11.3487,Entire home/apt,65,5,46,2021-11-18,0.44,1,116,2,,Galvani
51,860436,close to the center & trainstation,4506590,Alessandro,,Navile,44.50938,11.34944,Entire home/apt,59,1,36,2021-11-19,0.34,1,3,10,,Bolognina
52,884148,APOSA FLAT / CITY CENTER - BO,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49945,11.34566,Entire home/apt,46,1,668,2021-12-11,6.24,5,252,20,,Irnerio
53,892817,"DOUBLE ROOM, PRIVATE BATH BOLOGNA MINIMUM 2 PEOPLE",4747696,Lella,,Porto - Saragozza,44.49064,11.33281,Private room,66,1,7,2018-10-05,0.15,4,77,0,,Malpighi
54,892847,flat 3 rooms 3 bath bologna for you,4747696,Lella,,Porto - Saragozza,44.49165,11.33162,Entire home/apt,105,2,11,2019-05-13,0.17,4,0,0,,Malpighi
55,943565,bright living in Bologna center,5105486,Lorenza,,Santo Stefano,44.496959999999994,11.3465,Entire home/apt,59,5,98,2018-02-27,0.92,1,207,0,,Irnerio
56,944794,PrettyJewelAttic in Typical Village,3715410,Katia,,Borgo Panigale - Reno,44.51419,11.2841,Entire home/apt,44,5,147,2021-02-08,1.38,1,0,1,U06356,Borgo Panigale
57,952460,Apartment in the historical center,4928901,Anna E Elena,,Santo Stefano,44.486940000000004,11.34884,Entire home/apt,57,2,186,2021-12-09,1.75,1,118,14,,Galvani
58,961864,"LARGE DOUBLE ROOM, IN THE CENTER",705535,Valerio,,Porto - Saragozza,44.4931,11.33756,Private room,100,20,42,2020-01-02,0.4,9,365,0,,Malpighi
59,967017,Luminous peaceful comfortable loft,5275503,Paola,,Santo Stefano,44.48879,11.342080000000001,Entire home/apt,80,2,195,2021-07-21,1.85,1,0,1,,Galvani
60,967061,Little Venice/Center BO,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49807,11.34507,Entire home/apt,50,1,459,2021-12-12,4.31,5,238,43,,Irnerio
61,978836,Appartamento dentro porta,1882258,Morena,,Porto - Saragozza,44.49962,11.33484,Entire home/apt,130,3,122,2021-12-06,1.17,2,349,14,,Marconi
62,978945,Triple room with private bathroom minimum 2 people,4747696,Lella,,Porto - Saragozza,44.49094,11.33192,Private room,66,1,14,2021-09-10,0.22,4,166,1,,Malpighi
63,979026,TWIN ROOM WITH  PRIVATE BATHROOM,4747696,Lella,,Porto - Saragozza,44.49165,11.33162,Private room,66,1,6,2019-04-23,0.13,4,349,0,,Malpighi
64,981083,Doppia o Matrimoniale con bagno,3398944,Enzo,,Savena,44.47116,11.37847,Private room,120,1,3,2017-03-21,0.04,2,365,0,,Mazzini
65,981727,I 4 GATTI Bologna Guesthouse x4,5234186,Filippo,,Porto - Saragozza,44.49263,11.3271,Private room,65,1,26,2021-12-12,0.28,6,172,2,,Costa Saragozza
66,993645,Villa Benni An elegant mansion b&b,5458518,Marcella,,Porto - Saragozza,44.48867,11.31842,Private room,104,1,104,2021-11-12,1.02,2,224,18,,Costa Saragozza
67,1002365,FARM HOUSE with garden and parking,5512231,Federica,,Borgo Panigale - Reno,44.54527,11.24873,Entire home/apt,90,3,14,2021-10-03,0.13,2,343,5,186433/2005,Borgo Panigale
68,1007486,APPARTAMENTO CON PARCHEGGIO E GIARDINO,5512231,Federica,,Borgo Panigale - Reno,44.54493,11.249089999999999,Entire home/apt,68,3,2,2021-11-06,0.02,2,255,1,,Borgo Panigale
69,1013831,A gourmet's cozy apt near the station (+garden),5577185,Bebe,,Navile,44.5163,11.342839999999999,Entire home/apt,43,2,163,2020-02-14,1.59,1,138,0,,Bolognina
70,1022814,Camera Bolognese di Carlo Alberto,5631196,Carlo,,Porto - Saragozza,44.50326,11.34192,Hotel room,89,1,1,2013-06-11,0.01,1,0,0,,Marconi
71,1022914,A whole house and a walk downtown,5630894,Andrea,,Porto - Saragozza,44.49625,11.32006,Entire home/apt,71,2,56,2016-11-01,0.53,1,0,0,,Costa Saragozza
72,1023596,APT IN DOWNTOWN WITH A LOT OF GREEN,14234395,Nicola,,Porto - Saragozza,44.49559,11.33248,Entire home/apt,90,2,110,2021-10-24,1.11,2,358,8,,Malpighi
73,1029853,Bologna Best Bed : feel at home,4259314,Nathalie,,Navile,44.51612,11.34044,Entire home/apt,60,2,165,2021-12-06,1.56,1,39,10,,Bolognina
74,1076605,FAIR&FICO! ROOM&BREAKFAST From Dusk till Dawn,5923033,Matteo&Tomoko,,San Donato - San Vitale,44.50072,11.37081,Private room,34,2,81,2019-12-02,0.78,1,318,0,,San Donato
75,1105477,Private room in Bologna,2900560,Laura,,Borgo Panigale - Reno,44.49736,11.29391,Private room,42,1,20,2021-10-17,0.2,1,335,4,,Barca
76,1116883,Room Airport,6129734,Manuel,,Borgo Panigale - Reno,44.522870000000005,11.27813,Private room,27,60,193,2021-10-26,1.87,1,10,4,,Borgo Panigale
77,1142503,A touch of luxury.GLBT f/ndly wifi,6265596,Maurizio,,Santo Stefano,44.48715,11.34036,Entire home/apt,50,3,408,2021-12-06,3.94,1,71,36,,Galvani
78,1149912,Renting room in Bologna Airport,6129693,Manuel,,Borgo Panigale - Reno,44.51978,11.27588,Private room,26,90,164,2021-10-01,1.57,1,260,7,,Borgo Panigale
79,1175984,Large / Central. Ideal for family,6435724,Angelo & Aurelia,,Santo Stefano,44.49677,11.35425,Entire home/apt,69,2,24,2019-08-11,0.23,1,277,0,,Irnerio
80,1181594,lovely flat in Bologna city center,5936779,Laura,,Porto - Saragozza,44.498490000000004,11.340119999999999,Entire home/apt,51,2,464,2021-12-12,4.45,1,295,36,,Marconi
81,1189302,Al Mulino /Center - BO,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49807,11.34507,Entire home/apt,50,1,298,2021-12-10,2.99,5,270,22,,Irnerio
82,1199947,Al Morelo / Ceity Center-BO,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49807,11.34507,Entire home/apt,45,1,115,2021-11-27,1.21,5,243,5,,Irnerio
83,1207685,Cosy and lovely central attic!,5581314,Martina,,Porto - Saragozza,44.495090000000005,11.332410000000001,Private room,38,3,158,2019-06-10,1.53,1,324,0,,Malpighi
84,1214730,"Cozy room,Wifi,kitchen and pvt bath",1884566,Federico,,Santo Stefano,44.49088,11.35648,Entire home/apt,49,2,8,2021-08-06,0.08,4,34,2,,Irnerio
85,1222983,In the heart and soul bologna,6670383,Mario,,Porto - Saragozza,44.498670000000004,11.337710000000001,Private room,400,1,5,2016-03-23,0.05,3,365,0,,Marconi
86,1228143,Comfortable flat in the city centre,6698997,Francesco,,Porto - Saragozza,44.4948,11.330219999999999,Entire home/apt,65,2,80,2020-02-02,0.77,1,278,0,,Malpighi
87,1250727,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49951,11.337860000000001,Private room,400,1,19,2018-03-27,0.19,3,365,0,,Marconi
88,1250790,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49828,11.33821,Private room,400,3,10,2016-04-08,0.1,3,365,0,,Marconi
89,1364242,MAST AIRPORT proximity and 10 min from the CENTER,2005506,Massimo,,Borgo Panigale - Reno,44.50554,11.29359,Private room,39,1,39,2020-07-12,0.39,1,169,0,,S. Viola
90,1391869,charming open space historic center,7524892,Franco,,Porto - Saragozza,44.48942,11.33297,Entire home/apt,65,3,110,2021-11-15,1.09,1,241,6,,Malpighi
91,1408005,DOLCE VITA IN THE HEART OF BOLOGNA,7593939,Danilo,,Santo Stefano,44.49888,11.34414,Entire home/apt,73,2,295,2021-12-12,2.89,1,337,26,,Marconi
92,1435627,heart of Bologna Piazza Maggiore,7714013,Carlotta,,Porto - Saragozza,44.49321,11.33569,Entire home/apt,56,2,508,2021-12-12,5.08,1,131,69,,Malpighi
93,1451862,comode stanze private in elegante villa storica,5458518,Marcella,,Porto - Saragozza,44.490320000000004,11.318019999999999,Private room,205,1,16,2019-02-18,0.17,2,325,0,,Costa Saragozza
94,1470008,Pisolo in città home holidays in city center,7871222,Paolo,,Porto - Saragozza,44.49105,11.33268,Entire home/apt,70,2,76,2021-09-29,0.76,1,4,4,,Malpighi
95,1491202,Massarenti ospedale sant'orsola,7973070,Andrea,,San Donato - San Vitale,44.49272,11.368210000000001,Entire home/apt,100,1,20,2021-11-24,0.23,5,342,1,,S. Vitale
96,1496752,Home away from Home,1373203,Ludovica,,Porto - Saragozza,44.50111,11.34239,Entire home/apt,101,1,67,2021-11-10,0.67,2,0,4,,Marconi
97,1538460,Piccola Venezia/ Centro Bologna,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49895,11.34632,Entire home/apt,46,1,64,2021-11-22,0.64,5,262,9,,Irnerio
98,1566003,"""i portici di via Piella """,8325248,Massimo,,Santo Stefano,44.49855,11.34411,Entire home/apt,51,2,764,2021-12-14,7.62,3,119,120,,Irnerio
99,1571942,Cozy apartment in a quiet area,4594761,Sara,,Navile,44.51813,11.33951,Private room,33,2,56,2021-11-15,0.56,1,361,5,,Bolognina
100,1577979,A room in Pasolini's house 2,467810,Eleonora,,Porto - Saragozza,44.491690000000006,11.33361,Private room,28,1,290,2021-11-30,2.88,2,291,30,,Malpighi
101,1588677,Cozy at Bologna's best location!,2345001,Demian,,Porto - Saragozza,44.49483,11.33163,Entire home/apt,56,5,96,2021-12-06,0.96,1,101,11,,Malpighi
102,1676504,Sweet Wolf - historical centre Bo,3934207,Sandra E Stefano,,Porto - Saragozza,44.49644,11.3422,Entire home/apt,60,2,49,2020-03-15,0.5,3,302,0,,Marconi
103,1693874,Room in University District,2673876,Cris,,Santo Stefano,44.49622,11.351189999999999,Private room,35,2,46,2021-10-01,0.5,2,166,3,,Irnerio
104,1702612,accogliente camera centro bologna,8947541,Lillo Carmine,,Santo Stefano,44.48363,11.3588,Private room,50,2,20,2020-05-04,0.21,1,296,0,,Murri
105,1704805,Lame 71 Guest House - Intero Apt,8999501,Alex,,Porto - Saragozza,44.5058,11.32885,Entire home/apt,80,2,8,2019-11-30,0.08,1,350,0,,Saffi
106,1739565,Casa Letizia One confort e relax in Strada Maggiore sotto le Due Torri,9081398,Letizia,,Santo Stefano,44.493840000000006,11.34731,Entire home/apt,79,3,241,2021-12-08,2.42,2,88,14,,Irnerio
107,1744706,Private room in quiet zone 1,9183683,Massimo,,Porto - Saragozza,44.488890000000005,11.32655,Private room,33,1,52,2020-02-23,0.52,3,18,0,,Costa Saragozza
108,1782703,A beautiful view on the old canal,9357589,Elena Maria,,Santo Stefano,44.500170000000004,11.34858,Entire home/apt,94,3,72,2021-12-06,0.72,1,142,7,,Irnerio
109,1791860,"Strategico centro, fiera, ospedale",9401144,Antonella,,San Donato - San Vitale,44.507459999999995,11.37597,Entire home/apt,86,2,102,2021-10-19,1.03,1,71,5,,San Donato
110,1853123,B&B Chez moi,9587199,Uliana,,Santo Stefano,44.49201,11.352780000000001,Hotel room,100,1,0,,,4,72,0,,Irnerio
111,1863235,beautifull loft  top of Bologna,8864905,Robert,,Savena,44.47614,11.38541,Entire home/apt,90,6,26,2021-10-01,0.28,1,319,2,,Mazzini
112,1872453,RoomTouchAndGo fiera Bologna,9757089,Leonardo,,Navile,44.51598,11.35844,Entire home/apt,130,1,2,2018-05-04,0.02,1,336,0,,Bolognina
113,1929841,Petit Bijou avec Jardin,9992893,Isabelle,,Porto - Saragozza,44.49669,11.33163,Entire home/apt,80,2,103,2019-12-15,1.06,1,0,0,,Malpighi
114,1942540,Vista su Piazza Aldrovandi,7818383,Margherita,,Santo Stefano,44.49425,11.350999999999999,Private room,60,1,53,2019-12-08,0.56,2,77,0,,Irnerio
115,1949394,Matrimoniale nel cuore di Bologna,10080893,Flavio E Viviana,,Santo Stefano,44.4992,11.34747,Private room,30,5,20,2018-04-16,0.21,1,143,0,,Irnerio
116,1953800,Wanda's Apartment,5486828,Nicola,,Santo Stefano,44.48805,11.32981,Entire home/apt,51,1,193,2021-12-02,1.98,2,226,16,,Colli
117,1962775,Bright & Comfortable BedRoom,1033461,Lelio,,Navile,44.51616,11.3298,Private room,28,2,33,2020-02-14,0.35,3,291,0,,Lame
118,1992080,Casa Morgana,6360119,Donatello,,Santo Stefano,44.50323,11.34942,Entire home/apt,70,1,66,2016-05-24,0.67,1,151,0,,Irnerio
119,2050217,Nice Studio,10507736,Cosimo,,Navile,44.51099,11.33365,Entire home/apt,97,1,25,2021-10-23,0.27,1,156,3,,Bolognina
120,2099619,Casa Andrea APPARTAMENTO ESCLUSIVO,10708480,Pier Giuseppe,,Porto - Saragozza,44.49622,11.32639,Entire home/apt,70,2,165,2021-11-25,1.7,4,320,14,,Costa Saragozza
121,2112874,"Appartamento FIERA, SANT'ORSOLA, CENTRO",10772630,Federica,,San Donato - San Vitale,44.50074,11.37342,Entire home/apt,60,1,170,2020-02-09,1.77,1,0,0,,San Donato
122,2175745,COZY APARTMENT IN BOLOGNA,10988970,Daniela,,Navile,44.51512,11.34633,Entire home/apt,40,2,57,2020-02-24,0.61,2,107,0,,Bolognina
123,2176533,Stanza privata in appartamento accogliente,10988970,Daniela,,Navile,44.515190000000004,11.34631,Private room,25,2,46,2020-09-14,0.96,2,46,0,,Bolognina
124,2206704,Casa Luisa appartamento turistico,10708480,Pier Giuseppe,,Borgo Panigale - Reno,44.5063,11.30745,Entire home/apt,42,3,2,2017-04-06,0.02,4,345,0,,S. Viola
125,2212785,APPARTAMENTO SOGGIORNI BREVI,10708480,Pier Giuseppe,,Borgo Panigale - Reno,44.50636,11.30745,Entire home/apt,47,2,2,2021-10-14,0.53,4,345,2,,S. Viola
126,2219937,Camera tranquilla-luminosa zona Ospedale Maggiore,11325267,Ines,,Porto - Saragozza,44.50372,11.30865,Private room,28,2,136,2021-10-01,1.43,1,169,6,,S. Viola
127,2250424,Casa Letizia TWO historic center long term welcome,9081398,Letizia,,Santo Stefano,44.493840000000006,11.34731,Entire home/apt,76,3,135,2021-11-25,2.62,2,130,20,P.334393,Irnerio
128,2256148,Arte & Ospitalità da Nonno EROS/ERA,11521610,Clio,,San Donato - San Vitale,44.504540000000006,11.376389999999999,Private room,28,1,84,2021-12-09,0.89,2,54,22,,San Donato
129,2273362,"""Bijou House"", city centre, free wi-fi, 2 Smart Tv",11606565,Cristina,,Santo Stefano,44.496986,11.349186999999999,Entire home/apt,130,3,11,2021-10-22,0.13,1,322,1,,Irnerio
130,2280311,"""Behind Lumieré"" Big & Sunny room in Art District",11610405,Ilaria Silvia,,Porto - Saragozza,44.49868,11.33677,Private room,45,1,220,2021-12-07,2.92,4,83,12,,Marconi
131,2282623,"S.Orsola zone,parking for free and self check-in",11658074,Cecilia,,San Donato - San Vitale,44.49328,11.3665,Entire home/apt,38,1,689,2021-10-24,7.2,1,5,72,,S. Vitale
132,2317752,Central room with private bathroom,10882727,Marzia,,Porto - Saragozza,44.496759999999995,11.33269,Entire home/apt,45,2,157,2021-11-24,1.67,1,325,25,,Marconi
133,2329387,TONYS PLACE HOME HOLYDAYS BOLOGNA,11898231,Antonio,,Borgo Panigale - Reno,44.51725,11.27861,Entire home/apt,66,3,91,2021-12-06,0.95,1,19,17,,Borgo Panigale
134,2349486,IDEAL APT. IN BOLOGNA - CENTRE/FAIR,11997215,Andrea,,San Donato - San Vitale,44.506679999999996,11.35556,Entire home/apt,75,28,147,2021-12-02,1.56,1,104,2,,San Donato
135,2349787,Private room in quiet zone 2,9183683,Massimo,,Porto - Saragozza,44.49096,11.32767,Private room,30,1,84,2021-08-01,0.89,3,157,6,,Costa Saragozza
136,2349835,From Grandfather Arts & hospitality,11521610,Clio,,San Donato - San Vitale,44.50564,11.37775,Private room,19,1,68,2021-09-06,0.72,2,255,19,,San Donato
137,2378587,Z8 Acqua - Comfortable two bedrooms apartment,11890324,Silvia E Jacopo,,Santo Stefano,44.50221,11.35161,Entire home/apt,90,1,212,2021-11-24,2.24,8,276,23,,Irnerio
138,2409234,bungalow with two bedrooms,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.5147,11.284989999999999,Entire home/apt,166,1,90,2021-08-15,0.96,16,18,6,,Borgo Panigale
139,2423689,IN FIERA 8: elegant front fair,3858191,Ennio,,San Donato - San Vitale,44.5056,11.364139999999999,Entire home/apt,173,2,11,2019-12-04,0.13,3,293,0,,San Donato
140,2427429,modern loft with private garden,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.51453,11.28531,Entire home/apt,144,1,58,2020-11-18,0.62,16,0,0,,Borgo Panigale
141,2427567,indipendent and bright studio,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.514520000000005,11.285160000000001,Entire home/apt,140,1,68,2021-06-19,0.72,16,0,1,,Borgo Panigale
142,2448735,House 15 min. from Bologna center,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.51457,11.28426,Entire home/apt,120,1,67,2021-06-27,0.76,16,0,2,,Borgo Panigale
143,2454154,TRENDY APARTMENT IN CITY CENTRE,12529988,Emmanuel,,Porto - Saragozza,44.49714,11.3302,Entire home/apt,250,3,2,2016-09-29,0.03,1,359,0,,Malpighi
144,2486018,Live in history: loft with frescos,12721393,Monella,,Porto - Saragozza,44.49889,11.33953,Entire home/apt,71,4,268,2021-12-05,2.85,1,337,47,,Marconi
145,2531214,Bright and Peaceful Apartment in Historic Palazzo,6318533,Luca,,Santo Stefano,44.493359999999996,11.35294,Entire home/apt,70,1,334,2021-12-02,3.55,2,209,39,,Irnerio
146,2539216,Frida Room & Breakfast Violet Room,13001528,Frédéric,,San Donato - San Vitale,44.4967,11.36093,Private room,50,1,5,2021-09-28,0.11,2,334,2,,S. Vitale
147,2539528,Frida Room & Breakfast Grey Room,13001528,Frédéric,,San Donato - San Vitale,44.49827,11.36218,Private room,50,1,10,2019-07-18,0.12,2,332,0,,S. Vitale
148,2541104,silence and calm in the city center,10822606,Umberto,,Santo Stefano,44.48568,11.35544,Entire home/apt,80,4,15,2020-01-03,0.16,1,350,0,,Galvani
149,2572332,Central Flat in the Greenery,13172321,Eleonora,,Porto - Saragozza,44.48843,11.33474,Entire home/apt,89,2,155,2021-12-12,1.65,1,243,8,,Malpighi
150,2581354,stanza 2/2 zona fiera,12899123,Mariella,,San Donato - San Vitale,44.51064,11.36941,Private room,100,1,3,2018-06-23,0.04,7,302,0,,San Donato
151,2581424,room in front of the fair,12899123,Mariella,,San Donato - San Vitale,44.5108,11.37047,Private room,100,1,7,2017-03-20,0.07,7,350,0,,San Donato
152,2603387,centralissimo piazza Cavour ad.ze,3694938,Angela,,Santo Stefano,44.49131,11.34567,Entire home/apt,48,2,189,2021-09-30,2.19,1,341,9,,Galvani
153,2613237,Apartment in the Historical Centre of Bologna,7638519,Andy,,Santo Stefano,44.4983,11.34633,Entire home/apt,52,7,143,2020-05-22,1.57,1,213,0,,Irnerio
