,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,zone
90,5495799,Monolocale  con ingresso indipendente ....,28499149,Fabrizio,,Porto - Saragozza,44.48317,11.31381,Entire home/apt,40,1,9,2020-10-31,0.09,1,141,0,,Costa Saragozza
91,5505257,"Martini's interno 4 
  -Centro storico ma non Ztl-",28458607,Donata,,Porto - Saragozza,44.496629999999996,11.3283,Entire home/apt,91,3,443,2023-03-15,4.55,2,178,49,,Malpighi
92,5509330,BeHome |Studio Flat in the City Center,28574369,Giuseppe,,Santo Stefano,44.498129999999996,11.355780000000001,Entire home/apt,154,2,54,2023-03-07,0.66,1,170,23,99322/28.02.2022,Irnerio
93,5530453,Casa delle Moline.......nel cuore di Bologna,28533520,Michela,,Santo Stefano,44.49866,11.345939999999999,Entire home/apt,92,2,83,2023-03-13,0.86,1,73,13,,Irnerio
94,5596670,Residenza Littera,4136566,Maddalena,,Porto - Saragozza,44.4929,11.32905,Entire home/apt,67,1,252,2023-03-04,2.6,1,46,22,,Malpighi
95,5596958,Quiet House in Bologna center,21694640,Paolo,,Santo Stefano,44.49138,11.356530000000001,Entire home/apt,96,1,162,2023-02-15,1.86,1,283,11,,Irnerio
96,5623483,Lovely  in the hearth of Bologna,9643122,Franco,,Porto - Saragozza,44.492490000000004,11.33399,Entire home/apt,110,2,75,2023-03-01,0.77,1,175,12,,Malpighi
97,5663061,Brand new apt in city center,22818703,Francesca E Alessandro,,Porto - Saragozza,44.49212,11.33948,Entire home/apt,100,2,263,2023-03-12,2.74,3,146,52,,Malpighi
98,5726946,THE FLOWER OF GIO',9203419,Cecilia,,Navile,44.50761,11.34155,Entire home/apt,65,2,110,2019-07-29,1.15,1,46,0,,Bolognina
99,5796449,Carpaccionmymind,4141786,Simone & Ilaria,,Savena,44.483909999999995,11.38083,Private room,31,1,110,2023-03-14,1.15,1,34,25,,Mazzini
100,5837131,LikeHome - Accoglienza in centro storico,30169759,Jonathan,,Santo Stefano,44.48927,11.34877,Entire home/apt,78,3,270,2023-03-17,2.81,1,50,29,,Galvani
101,5849940,"A tutta birra BLQ,Airport room rent",30373860,Salvatore,,Borgo Panigale - Reno,44.52118,11.295160000000001,Private room,3470,1,158,2019-09-27,1.67,1,45,0,,Borgo Panigale
102,5856975,"Le stanze di Sara - room ""Elegante""",29995287,Marco,,Porto - Saragozza,44.49743,11.33178,Private room,83,2,31,2023-02-12,0.34,3,258,12,,Marconi
103,2719377,Bologna's roofs,13916122,Barbara,,Santo Stefano,44.494209999999995,11.354560000000001,Entire home/apt,115,3,52,2023-03-09,0.57,1,152,11,,Irnerio
104,2719751,Il paradiso dell'arte,13918024,Simona,,Santo Stefano,44.48165,11.359060000000001,Private room,45,3,100,2023-03-01,0.95,1,309,11,,Murri
105,2719775,U04377 - Mum's house - Casa di Mamma,13918236,Franca E Mario,,Navile,44.507668,11.342004,Entire home/apt,96,2,106,2023-03-14,1.36,1,64,34,U04377,Bolognina
106,2782841,Centralissimo -Of Great Charm,13512216,Marina,,Santo Stefano,44.49027,11.34666,Entire home/apt,85,7,68,2023-02-05,0.63,1,135,1,,Galvani
107,2791546,cute studo in the heart of Bologna,14277021,Alfredo,,Santo Stefano,44.49825,11.34401,Entire home/apt,69,2,508,2023-03-16,4.72,1,191,69,,Irnerio
108,2802489,A single room in the nicest street!,2179522,Maria Teresa,,Porto - Saragozza,44.48695,11.33959,Private room,40,1,19,2023-02-26,0.2,2,186,2,,Malpighi
109,2809231,stanza doppia vicino Fiera/double room near Fiera,14367101,Flavio,,San Donato - San Vitale,44.50025,11.369539999999999,Private room,86,1,7,2022-06-05,0.07,3,300,4,,San Donato
110,2826093,Affitto Camera Bologna ad.aeroporto,8063636,Claudia,,Borgo Panigale - Reno,44.52525,11.27319,Entire home/apt,55,1,188,2018-11-09,1.74,1,17,0,,Borgo Panigale
111,2830584,Silence,14480460,Antonio,,Porto - Saragozza,44.503,11.3422,Entire home/apt,72,2,1,2017-05-19,0.01,1,0,0,,Marconi
112,2854104,"SPACIOUS, QUIET, FULLY FURNISHED",14591341,Manuela,,San Donato - San Vitale,44.498490000000004,11.35797,Entire home/apt,50,30,3,2018-12-31,0.03,1,31,0,,S. Vitale
113,2885479,Large ideally located 1bd apartment,14746000,Valentina,,Santo Stefano,44.496970000000005,11.34777,Entire home/apt,100,7,5,2022-07-16,0.05,1,56,1,,Irnerio
114,2963789,CASA LUCY APARTMENTS,15124572,Giorgia,,Borgo Panigale - Reno,44.51117,11.28934,Entire home/apt,100,1,64,2020-01-31,0.6,1,5,0,,Borgo Panigale
115,3000906,Villa vicino al centro con giardino,1334325,Mika,,San Donato - San Vitale,44.49372,11.37102,Entire home/apt,240,3,32,2022-11-01,0.31,1,0,2,,S. Vitale
116,3064628,A casa di zoe | in the heart of BO,15597400,Laura,,Porto - Saragozza,44.496190000000006,11.33653,Entire home/apt,197,2,375,2023-03-05,3.55,1,163,55,Numero di Protocollo Assegnato 81593 del 06/03/2017,Marconi
117,3073487,Charming open space in the center,10773994,Lucie,,Santo Stefano,44.48729,11.350439999999999,Entire home/apt,50,2,224,2022-09-15,2.13,1,19,5,,Galvani
118,3100947,Room wifi tv ac center town,15766914,Anthony,,Santo Stefano,44.49136,11.34895,Entire home/apt,89,3,439,2023-03-19,4.15,3,156,83,,Galvani
119,3187429,"Centro Storico, appartamento",16160249,Francesca,,Santo Stefano,44.48793,11.34718,Entire home/apt,200,28,13,2019-07-02,0.12,1,238,0,,Galvani
120,3216486,Stanza Privata,16289536,Fabio,,Navile,44.509029999999996,11.342,Private room,98,1,629,2023-03-18,6.46,1,98,57,,Bolognina
121,3276344,Apartment in Historic Center,2673876,Cris,,Santo Stefano,44.495309999999996,11.352269999999999,Entire home/apt,71,2,14,2023-01-02,0.16,2,301,5,,Irnerio
122,3307389,A blue touch. Your place in Bologna,16699849,Giovanna,,Porto - Saragozza,44.498909999999995,11.3229,Entire home/apt,81,2,68,2023-03-19,0.71,1,74,13,,Saffi
123,3333656,Jolly Farmer FIERA,16825353,Giuseppe,,Navile,44.51292,11.35283,Private room,80,1,16,2022-10-01,0.24,1,78,10,,Bolognina
124,3396987,Casa Rosa in the historic centre,17135569,Marina,,Santo Stefano,44.49343,11.35365,Entire home/apt,215,3,152,2023-03-10,1.49,1,198,29,,Irnerio
125,3515960,Central Silent and Cosy apartment,6318533,Luca,,Santo Stefano,44.48981,11.35542,Entire home/apt,100,2,201,2023-03-05,2.54,2,282,37,,Galvani
126,3564843,BIG ROOM NEAR CENTER AND FAIR DISTRICT,17950342,Luigi,,San Donato - San Vitale,44.50229,11.36852,Private room,19,1,198,2021-07-30,1.89,2,77,0,,San Donato
127,3573615,PVT room with PVT bathroom,11580855,Jj,,Santo Stefano,44.490109999999994,11.354330000000001,Private room,40,6,8,2023-02-01,0.08,3,262,3,,Galvani
128,3573660,Pvt Room in beautiful flat in the city center,11580855,Jj,,Santo Stefano,44.48999,11.35515,Private room,37,6,14,2023-02-05,0.13,3,292,3,,Galvani
129,3600856,"Bright and quiet design attic, with terrace",11123926,Fabio,,Santo Stefano,44.486259999999994,11.35168,Entire home/apt,155,2,1,2014-09-28,0.01,1,350,0,,Galvani
130,3748572,Roomy & Cozy Apt X 6! Prime Location!,19176405,Hello Bologna!,,Santo Stefano,44.49759,11.34338,Entire home/apt,166,2,116,2023-01-29,1.24,2,286,8,,Marconi
131,3794422,fiera delizioso mini appartamento,19486149,Mauro,,San Donato - San Vitale,44.50993,11.35747,Entire home/apt,63,2,122,2022-10-25,1.18,1,0,13,,San Donato
132,5864670,"Le stanze di Sara - room ""Briosa""",29995287,Marco,,Porto - Saragozza,44.4963,11.33262,Private room,84,2,22,2022-10-30,0.29,3,317,7,,Malpighi
133,5865395,"Le stanze di Sara - room""Romantica""",29995287,Marco,,Porto - Saragozza,44.49776,11.332419999999999,Private room,90,2,42,2023-03-06,0.44,3,266,14,,Marconi
134,5888440,Camera matrimoniale vicina a Bolognafiere,30579105,Angelo,,San Donato - San Vitale,44.50805,11.37932,Private room,89,1,30,2023-03-18,0.31,1,89,5,,San Donato
135,5893456,attic x 2,30605519,Corrado,,Borgo Panigale - Reno,44.495090000000005,11.292860000000001,Entire home/apt,36,2,11,2023-02-20,0.12,1,0,3,,Barca
136,5938714,Ca' del Genio: camera con vista,30832857,Lorenzo,,Porto - Saragozza,44.48075,11.322460000000001,Private room,96,1,132,2022-08-31,1.41,2,172,1,,Costa Saragozza
137,5952668,"Martini's Interno 3
-Centro  storico ma non Ztl-",28458607,Donata,,Porto - Saragozza,44.49637,11.3288,Entire home/apt,94,3,449,2023-03-13,4.67,2,178,50,,Malpighi
138,6014087,Casa Dotti : un B&B nel verde,31190835,Lorena,,Porto - Saragozza,44.487545000000004,11.316307,Entire home/apt,80,1,59,2023-03-09,0.62,1,318,17,,Costa Saragozza
139,6020806,"House with 4 bedrooms, 3 bathrooms",31254544,Giuseppe,,San Donato - San Vitale,44.49837,11.40969,Entire home/apt,60,7,5,2018-08-14,0.05,1,0,0,,S. Vitale
140,6051726,Mini loft in the historic center SF,1877146,Giulio,,Porto - Saragozza,44.49566,11.33584,Entire home/apt,100,2,219,2022-11-13,2.28,4,45,11,,Marconi
141,6060728,cozy studio apartment Perugino's house,30961103,Cinzia,,Savena,44.48048,11.37727,Entire home/apt,50,7,23,2020-11-01,0.25,1,0,0,,Mazzini
142,6061875,Delightful sunny apartment,31452296,Monica,,Santo Stefano,44.47945,11.33741,Entire home/apt,95,7,38,2022-08-19,0.41,1,55,3,,Colli
143,6122797,camera doppia zona fiera,19239096,Barbara,,San Donato - San Vitale,44.5043,11.37128,Private room,56,1,1,2015-05-24,0.01,5,0,0,,San Donato
144,6150628,Spacious apartment in the center of Bologna,31906158,Chiara,,Porto - Saragozza,44.49678,11.32967,Entire home/apt,203,2,91,2023-02-12,0.97,1,91,17,,Malpighi
145,6220720,Quiet apartment in city centre,31714094,Maria Elisa,,Santo Stefano,44.50139,11.34941,Entire home/apt,88,4,4,2015-08-22,0.04,1,0,0,,Irnerio
146,6241921,Un'isola di cielo tra torri e città,32402444,Stefania,,Porto - Saragozza,44.49946,11.333210000000001,Entire home/apt,130,2,63,2023-03-09,0.66,2,284,10,,Marconi
147,6271151,Stanza con materasso sanificato,32590947,Paola,,Savena,44.48308,11.37828,Private room,26,1,21,2019-05-03,0.22,1,0,0,,Mazzini
148,6349765,Suite Nico Bologna Centro,33080120,Nicoletta,,Porto - Saragozza,44.504509999999996,11.34532,Entire home/apt,190,1,74,2023-02-25,2.25,2,195,26,PG 436334/2020,Marconi
149,6353643,La casa di Barbara vi accoglie a Bo,11966417,Barbara E Franco,,Navile,44.51,11.345939999999999,Entire home/apt,93,1,81,2020-03-08,0.85,1,77,0,,Bolognina
150,6370697,IN FIERA 14:elegant and comfortable,3858191,Ennio,,San Donato - San Vitale,44.50522,11.363539999999999,Entire home/apt,349,2,30,2022-10-08,0.33,3,216,11,,San Donato
