,Unnamed: 0,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zone
596,596,8998336,Two Towers Attic with terrace,38991644,Francesca,,Santo Stefano,44.49403,11.34616,Entire home/apt,160,3,3,2016-02-22,0.06,4,78,Irnerio
597,597,8999261,THE FROG'S  HIDEAWAY,47002452,Marco,,Santo Stefano,44.4932,11.34733,Entire home/apt,105,3,2,2017-06-24,0.04,1,272,Galvani
598,598,9004807,CASA KLARA in centro storico,11543364,Giovanna,,Santo Stefano,44.49324,11.35252,Entire home/apt,55,30,100,2020-03-08,2.02,3,0,Irnerio
599,599,9035723,Luxury appartment with balcony,36510777,Matteo,,Santo Stefano,44.48629,11.3352,Entire home/apt,114,5,0,,,1,335,Colli
600,600,9038881,UR-NEST Matteotti A - Private Garage,47174661,Monica,,Navile,44.51101,11.34679,Entire home/apt,536,3,7,2019-10-15,0.14,1,80,Bolognina
601,601,9043638,Millenottibologna Apartment.,47089936,Apartment,,Santo Stefano,44.49899,11.34947,Entire home/apt,55,2,55,2020-02-28,1.0,1,357,Irnerio
602,602,9046270,in zona verde e centralissima,47203154,Silvia,,Santo Stefano,44.48334000000001,11.36211,Private room,25,1,18,2020-01-17,0.41,1,365,Murri
603,603,9108618,Grazioso monolocale centro Bologna,8906651,Arrigo,,Porto - Saragozza,44.50554,11.33829,Entire home/apt,60,2,74,2019-10-12,1.39,2,84,Saffi
604,604,9162341,monolocale di 35 metri quadri,24069232,Vincenzo,,Borgo Panigale - Reno,44.50518,11.30023,Entire home/apt,40,1,10,2018-06-03,0.18,3,0,S. Viola
605,605,9192098,Bright and central apartment,47819458,Guido,,Santo Stefano,44.49465,11.34473,Entire home/apt,79,2,10,2020-04-24,0.58,6,211,Irnerio
606,606,9192863,camera Porta Mascarella,47527494,Giuseppe,,Santo Stefano,44.50062,11.35198,Private room,33,1,47,2017-11-19,0.86,1,136,Irnerio
607,607,9203421,APARTMENT CENTRAL AL TORTELLINO-QUIET AND LOVELY 1,47871791,Emanuela E Andrea,,Navile,44.50886,11.3555,Entire home/apt,60,2,6,2020-01-26,0.12,1,313,Bolognina
608,608,9244083,Bologna Bohème - The Place Apartments,20155269,Andrea,,Santo Stefano,44.49134,11.35262,Entire home/apt,69,2,103,2019-07-08,1.9,1,90,Irnerio
609,609,9311807,Studio flat in the heart of Bologna,34523290,Toni,,Santo Stefano,44.49869,11.34775,Entire home/apt,60,1,38,2020-02-23,0.75,1,365,Irnerio
610,610,9311845,Nice and quite studio in Bologna,48335364,Laura (Con Mia Sorella Adele),,Savena,44.47381,11.39204,Entire home/apt,41,3,45,2020-03-20,0.84,1,238,Mazzini
611,611,9321461,80mq  a 2 passi da Clinica Toniolo,48381043,Monica,,Savena,44.46567,11.37121,Entire home/apt,47,1,115,2020-02-19,2.14,1,173,S. Ruffillo
612,612,9362456,CAMERA CENTRALE SUNRISE,35860437,Carmela,,Navile,44.51209,11.34238,Private room,20,28,6,2019-06-30,0.13,2,331,Bolognina
613,613,9362571,CAMERA PANORAMICA BIKE,35860437,Carmela,,Navile,44.51309000000001,11.34279,Private room,18,28,4,2018-08-31,0.09,2,349,Bolognina
614,614,9386423,lovely little art flat,1932211,Anna Luisa,,Santo Stefano,44.4873,11.34202,Entire home/apt,60,3,17,2019-09-30,0.34,1,341,Galvani
615,615,9402791,Irnerio 35 apartment,596158,Pier Giulio,,Santo Stefano,44.5007,11.3495,Entire home/apt,85,2,124,2020-02-06,2.43,1,150,Irnerio
616,616,9430962,Casa Manfredi,48883742,Francesco,,San Donato - San Vitale,44.49135,11.37153,Entire home/apt,50,3,106,2020-05-01,1.99,1,364,S. Vitale
617,617,9432704,Stanza in Porta San Felice,673499,Marina,,Porto - Saragozza,44.49841,11.32651,Private room,40,2,5,2019-06-30,0.2,2,321,Saffi
618,618,9448851,Matrimoniale Standard - B&B Cristina Rossi,30830702,Nicola,,Porto - Saragozza,44.49592,11.34111,Private room,194,1,3,2016-04-29,0.06,9,252,Marconi
619,619,9467321,Camera dolce Camera,49064460,Maurizio,,San Donato - San Vitale,44.48897,11.3694,Private room,25,2,45,2019-06-28,0.83,1,343,S. Vitale
620,620,9468022,Cowbells penthouse,48641009,Andrea,,Porto - Saragozza,44.48753,11.32491,Entire home/apt,70,1,143,2019-11-01,2.83,1,90,Costa Saragozza
621,621,9488520,"Confortevole, silenzioso e comodo",8906651,Arrigo,,Borgo Panigale - Reno,44.52026,11.27122,Entire home/apt,70,3,19,2019-09-28,0.38,2,365,Borgo Panigale
622,622,9490794,Affascinante casa in centro,34888837,Giuseppe,,Porto - Saragozza,44.49486,11.33267,Private room,35,2,77,2019-08-03,1.44,1,364,Malpighi
623,623,9499100,Comfortable bright near centre room,49233325,Antonella,,San Donato - San Vitale,44.49466,11.36131,Private room,32,1,16,2020-02-27,0.29,1,364,S. Vitale
624,624,9501027,"Monolocale Allegro e Luminoso, Centralissimo",49238254,Andrea,,Santo Stefano,44.49548,11.34685,Entire home/apt,80,3,69,2020-02-16,1.3,3,36,Irnerio
625,625,9504730,Petroni Family Apt with Terrace,45136743,Andrea,,Santo Stefano,44.49438,11.35174,Entire home/apt,129,2,15,2019-10-24,0.39,34,274,Irnerio
626,626,9519037,Apartment in the heart of Bologna,30830702,Nicola,,Porto - Saragozza,44.49614,11.34145,Entire home/apt,99,3,10,2019-09-29,0.41,9,365,Marconi
627,627,9521729,"Elegant BnB Apartment "" I Canali "" Bologna Center",49332329,Andrea,,Porto - Saragozza,44.50443,11.33881,Entire home/apt,60,1,72,2020-02-18,1.41,1,15,Marconi
628,628,9537179,Posada Serena! Camera matrimoniale,45600045,Eunice,,Navile,44.52036,11.33016,Private room,65,1,1,2015-11-23,0.02,2,365,Lame
629,629,9611842,Affacciati su Bologna,6611831,Lucia,,Santo Stefano,44.4866,11.35269,Entire home/apt,130,3,33,2019-11-26,0.71,1,323,Galvani
630,630,9640021,A Casa di Brio,49850302,Marco E Donatella,,Porto - Saragozza,44.49649,11.3369,Entire home/apt,70,2,188,2020-02-26,3.78,1,0,Marconi
631,631,9656975,Frescoed Loft in the city center - TIRO Bologna,44413615,Arturo,,Porto - Saragozza,44.49864,11.34091,Entire home/apt,79,2,204,2020-02-17,4.53,1,314,Marconi
632,632,9677394,Bilocale immerso nel cielo,50000103,Paolo,,San Donato - San Vitale,44.49208,11.39188,Entire home/apt,35,1,71,2018-04-28,1.5,1,180,S. Vitale
633,633,9702682,Bologna's Beating Heart.,4319606,Carolina,,Porto - Saragozza,44.49622,11.33565,Entire home/apt,100,2,143,2020-02-10,2.73,1,0,Marconi
634,634,9728883,UR-NEST Guerrazzi - Luxury Collection,39681587,Rino,,Santo Stefano,44.49017,11.35166,Entire home/apt,618,3,22,2019-12-14,0.41,10,354,Galvani
635,635,9780586,Double room Private Bathroom CENTER,29404800,Diego,,Santo Stefano,44.49573,11.34627,Private room,55,1,11,2019-06-09,0.22,6,365,Irnerio
636,636,9782751,Cozy Double Room,42963739,Luigina,,Santo Stefano,44.48904,11.35566,Hotel room,60,1,31,2020-01-01,0.62,6,350,Galvani
637,637,9785220,Mansarda Santa Margherita,50432596,Paola,,Porto - Saragozza,44.49251,11.34037,Entire home/apt,80,2,18,2020-01-02,0.38,1,348,Malpighi
638,638,9881619,Bright and cozy apartment,24972762,Karianne,,Santo Stefano,44.49859,11.3512,Entire home/apt,50,7,18,2018-10-14,0.35,1,88,Irnerio
639,639,9882598,Elisa's house -Ampia stanza Bologna,50843793,Daniele,,Savena,44.48118,11.38263,Private room,30,1,51,2020-01-11,1.0,1,140,Mazzini
640,640,9891313,Maison Santo Stefano,50881818,Cinzia,,Santo Stefano,44.49236,11.3479,Entire home/apt,100,2,44,2020-04-03,0.87,1,329,Galvani
641,641,9892840,TWO TOWERS charme and luxury Apartment,38991644,Francesca,,Santo Stefano,44.49512,11.3456,Entire home/apt,160,3,5,2020-02-27,0.1,4,254,Irnerio
642,642,9897929,Marconi Apartment 1: bright and central flat,50905063,Nicolò,,Porto - Saragozza,44.49574000000001,11.33812,Entire home/apt,84,1,130,2020-02-21,2.47,8,339,Marconi
643,643,9901103,Quiet and cosy flat in Bologna,50918381,Erika,,Porto - Saragozza,44.49015,11.3178,Entire home/apt,45,2,63,2018-12-27,1.18,1,0,Costa Saragozza
644,644,9915793,Munayaffittacamere S.Orsola-Bologna,2845503,Simone,,San Donato - San Vitale,44.49216,11.36697,Private room,27,1,10,2019-10-01,0.19,4,364,S. Vitale
645,645,9930523,Amazing Attic Apartment in Old Town,45136743,Andrea,,Santo Stefano,44.49751,11.34433,Entire home/apt,99,2,13,2020-02-22,0.26,34,308,Irnerio
646,646,9930810,On the Roofs of Bologna,45136743,Andrea,,Santo Stefano,44.49751,11.34433,Entire home/apt,84,2,14,2019-11-30,0.26,34,287,Irnerio
647,647,9937528,Amobo b&b,51076131,Andrea,,Porto - Saragozza,44.49227,11.31908,Private room,110,1,1,2016-05-04,0.02,1,125,Costa Saragozza
648,648,10004649,Bilocale arredato,46636655,Giorgio,,Porto - Saragozza,44.49366,11.32332,Entire home/apt,163,3,2,2019-07-13,0.12,5,83,Costa Saragozza
649,649,10004724,"Suite con 2 camere, 2 bagni e ampio terrazzo.",46636655,Giorgio,,Porto - Saragozza,44.49016,11.32212,Entire home/apt,200,2,8,2018-01-02,0.16,5,88,Costa Saragozza
650,650,10023738,Gerardo's Flat:[Parking][Wi-Fi][SanLuca][Bus],49328177,Gerardo,,Porto - Saragozza,44.48963,11.30097,Private room,150,1,4,2018-04-13,0.08,1,289,Barca
651,651,10028154,Appartamento attico,46636655,Giorgio,,Porto - Saragozza,44.49167,11.32427,Entire home/apt,100,1,1,2016-09-28,0.02,5,363,Costa Saragozza
652,652,10038099,"Bilocale Comodo e Moderno, Centralissimo",49238254,Andrea,,Santo Stefano,44.49547000000001,11.34689,Entire home/apt,90,3,42,2020-03-02,0.79,3,41,Irnerio
653,653,10038529,"Spacious and Silent Two-Rooms Flat, Way Central",49238254,Andrea,,Santo Stefano,44.49547000000001,11.34686,Entire home/apt,90,3,40,2020-02-01,0.75,3,42,Irnerio
654,654,10063362,Lovely room with picturesque roof view,1533452,Marina,,Santo Stefano,44.49286,11.35523,Private room,39,1,55,2020-03-11,1.09,1,273,Irnerio
655,655,10067021,Apartment San Donato 40 Bologna,51658331,Patrizia,,San Donato - San Vitale,44.50099,11.35858,Entire home/apt,77,1,209,2020-02-03,4.07,1,0,S. Vitale
656,656,10119703,Authentic Medieval Tower,3913233,Daria,,Santo Stefano,44.49523,11.35384,Entire home/apt,112,1,155,2020-01-01,3.0,1,234,Irnerio
657,657,10176620,heart of historical bologna,52253787,Francesco,,Porto - Saragozza,44.49719,11.33085,Entire home/apt,58,3,122,2020-02-25,2.42,1,313,Malpighi
658,658,10178007,Elegant apartment w/private parking,6265596,Maurizio,,Porto - Saragozza,44.49208,11.30411,Entire home/apt,49,3,15,2018-11-23,0.3,2,89,Costa Saragozza
659,659,10183794,3 bedrooms apt in the heart of Bologna!,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,148,2,102,2020-01-07,2.04,34,269,Irnerio
660,660,10227426,private room and bike,52556563,Francesco,,San Donato - San Vitale,44.5048,11.36425,Private room,32,1,267,2020-02-21,5.1,2,171,San Donato
661,661,10238867,Cozy room with Private Bathroom,39333094,Carla E Franck,,Borgo Panigale - Reno,44.50206,11.3,Private room,29,1,257,2020-02-24,5.27,3,337,S. Viola
662,662,10261360,Comfortable and central flat,52757489,Paola,,Santo Stefano,44.49799,11.34772,Entire home/apt,60,2,327,2020-02-26,6.2,2,0,Irnerio
663,663,10326583,"Doppia, bagno privato esterno - B&B Cristina Rossi",30830702,Nicola,,Porto - Saragozza,44.49699,11.34182,Private room,204,1,12,2019-04-23,0.23,9,136,Marconi
664,664,10327458,Matrimoniale Barocca - B&B Cristina Rossi,30830702,Nicola,,Porto - Saragozza,44.49737,11.34046,Private room,474,1,3,2018-01-08,0.06,9,236,Marconi
665,665,10327911,Camera Singola con vista - B&B Cristina Rossi,30830702,Nicola,,Porto - Saragozza,44.49647,11.34119,Private room,299,1,2,2019-08-06,0.12,9,132,Marconi
666,666,10328793,Suite - B&B Cristina Rossi,30830702,Nicola,,Porto - Saragozza,44.49566,11.34121,Private room,349,1,2,2016-07-25,0.04,9,248,Marconi
667,667,10350499,Mirasole house in Old Town,9754905,Luz,,Santo Stefano,44.48748,11.34051,Entire home/apt,55,7,199,2020-02-23,3.87,1,365,Galvani
668,668,10355367,B&B Casa Ilaria- Camera Rossa,53295248,Tiziana,,Santo Stefano,44.49655,11.35034,Hotel room,300,2,0,,,3,0,Irnerio
669,669,10363053,stanza in zona (Website hidden by Airbnb) fiera,41535572,Luciano,,Savena,44.4829,11.37701,Private room,37,1,2,2018-03-29,0.07,5,365,Mazzini
670,670,10363306,Bella stanza in Porta Mazzini,41535572,Luciano,,San Donato - San Vitale,44.48634000000001,11.37255,Private room,39,1,4,2019-04-14,0.15,5,90,S. Vitale
671,671,10401565,Camera a 5 min da Fiera e Stazione,678149,Puccia,,Navile,44.51251,11.35029,Private room,28,1,176,2020-02-19,3.32,1,335,Bolognina
672,672,10405031,Tasteful two-room apartment in the old town,20618957,Marcella,,Santo Stefano,44.48607,11.3518,Entire home/apt,70,2,60,2020-02-14,1.23,1,139,Galvani
673,673,10485067,Monolocale Santo Stefano in centro,48182927,Luigi,,Santo Stefano,44.4883,11.35141,Entire home/apt,50,1,187,2020-02-23,3.64,4,22,Galvani
674,674,10485955,"Quadrupla, bagno in camera - B&B Cristina Rossi",30830702,Nicola,,Porto - Saragozza,44.49518,11.341,Private room,499,1,14,2020-02-01,0.27,9,134,Marconi
675,675,10486610,Tripla bagno privato esterno - B&B Cristina Rossi,30830702,Nicola,,Porto - Saragozza,44.49551,11.34098,Private room,399,1,0,,,9,133,Marconi
676,676,10496254,ATTICO MONOLOCALE IN TERRAZZA,38753010,Lidia,,San Donato - San Vitale,44.50774000000001,11.36181,Private room,50,3,19,2018-08-28,0.37,1,365,San Donato
677,677,10504362,VIII Agosto Sq. & Opera House,54161114,Aimone M.,,Santo Stefano,44.49966,11.34978,Entire home/apt,80,3,17,2019-07-26,0.38,1,236,Irnerio
678,678,10608510,Appartamento in centro,54740373,Sonia,,Santo Stefano,44.4866,11.33832,Entire home/apt,120,3,28,2020-01-02,0.55,1,326,Malpighi
679,679,10619571,appartamento il salotto di bologna,31858922,Alfonso,,Navile,44.5084,11.35474,Entire home/apt,70,1,0,,,2,365,Bolognina
680,680,10629519,Casa in centro storico al Dimondi,21244311,Greta And Ermanno,,Santo Stefano,44.4895,11.35515,Entire home/apt,108,2,143,2020-02-25,2.73,3,170,Galvani
681,681,10646724,Dimondi - Doppia con terrazzo,21244311,Greta And Ermanno,,Santo Stefano,44.4911,11.35639,Private room,59,1,0,,,3,356,Irnerio
682,682,10663087,Camera in centro al Dimondi,21244311,Greta And Ermanno,,Santo Stefano,44.48974000000001,11.35553,Private room,49,2,1,2017-11-12,0.03,3,356,Galvani
683,683,10663309,Bologna Altana Deluxe,54161205,Riccardo,,Santo Stefano,44.49432,11.34591,Entire home/apt,130,2,200,2020-02-26,3.88,1,343,Irnerio
684,684,10663659,Ampia camera doppia vicino a Stazione e Fiera,55083089,Massimo,,Navile,44.50977,11.34554,Private room,37,2,70,2020-02-27,1.33,4,355,Bolognina
685,685,10663837,4 Guests: curato e centralissimo,55083661,Chiara,,Santo Stefano,44.49166,11.34863,Entire home/apt,100,2,72,2018-03-18,1.42,1,0,Galvani
686,686,10717992,Spazioso appartamento family friend,31034322,Chiara,,Borgo Panigale - Reno,44.50908,11.30266,Entire home/apt,80,2,30,2019-10-11,0.6,1,290,S. Viola
687,687,10720095,Downtown apartment and cosy terrace,6363600,Francesca,,Santo Stefano,44.48771,11.35092,Entire home/apt,72,2,178,2020-03-11,3.51,1,354,Galvani
688,688,10737902,Bologna Elegance,55509327,Marta,,Santo Stefano,44.49465,11.34545,Entire home/apt,94,2,101,2019-12-11,1.98,1,319,Irnerio
689,689,10740672,LA SUITE NEL BORGHETTO PANIGALE,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.51471,11.28496,Entire home/apt,89,1,42,2019-09-08,0.82,15,365,Borgo Panigale
690,690,10763405,Suite in Bologna,54174792,Pierre,,Santo Stefano,44.49748,11.35397,Entire home/apt,80,3,31,2020-01-02,0.61,1,346,Irnerio
691,691,10764456,New Loft in the heart of Bologna!,55670133,Anna E Carlo,,Santo Stefano,44.48891,11.34988,Entire home/apt,65,1,273,2020-02-23,5.26,2,329,Galvani
692,692,10777048,Stanza matrimoniale Piazza Maggiore,9201622,Eleonora,,Santo Stefano,44.49283,11.34319,Private room,70,1,42,2020-01-01,0.83,1,365,Galvani
693,693,10782156,Casa Michelino  appartamento in fiera,30961103,Cinzia,,San Donato - San Vitale,44.50784,11.36906,Entire home/apt,130,2,9,2017-02-02,0.18,2,198,San Donato
694,694,10794215,NIce flat in Bologna,12899123,Mariella,,Santo Stefano,44.4774,11.37398,Entire home/apt,100,1,0,,,4,287,Murri
695,695,10833448,Temporary House Colombina: in the heart of Bologna,30584188,Marco,,Porto - Saragozza,44.49378,11.3413,Entire home/apt,90,2,4,2019-09-22,0.28,6,211,Malpighi
696,696,10833507,Lovely flat in the heart of Bologna,30584188,Marco,,Santo Stefano,44.49518,11.34472,Entire home/apt,90,2,74,2019-09-07,1.43,6,227,Irnerio
697,697,10843817,Apartment in exclusive neighbourhood in Bologna,55890714,Fabio,,Santo Stefano,44.48361,11.34552,Entire home/apt,120,5,24,2019-11-28,0.48,2,360,Colli
698,698,10897522,Uno spazio di pace tra i libri,32402444,Stefania,,Porto - Saragozza,44.49936,11.33326,Private room,50,1,8,2019-10-06,0.16,2,363,Marconi
699,699,10903600,Modern loft  in the city center,16606040,Alessandra,,Porto - Saragozza,44.49715,11.32939,Entire home/apt,41,3,337,2020-02-27,6.83,1,179,Malpighi
700,700,10905459,Private apartment in the center of Bologna,6667767,Giulia & Nara,,Porto - Saragozza,44.49494,11.3324,Entire home/apt,52,1,68,2020-02-23,1.35,1,89,Malpighi
701,701,10941169,Apartment in the center for 6 person,26012538,Nicola / Liudmila,,Santo Stefano,44.48827,11.34784,Entire home/apt,250,1,23,2018-04-26,0.45,4,197,Galvani
702,702,10955432,TL appartamenti Palazzo Fantuzzi,28013834,Luca,,Santo Stefano,44.49138,11.34901,Entire home/apt,100,1,61,2020-02-13,1.66,3,348,Galvani
703,703,10955998,TL appartamenti Murri,28013834,Luca,,Santo Stefano,44.47516,11.36744,Entire home/apt,90,1,15,2020-03-01,0.54,3,342,Murri
704,704,10959715,Exclusive room in the center of Bologna,47320671,Camilla,,Santo Stefano,44.49499,11.34519,Private room,150,1,6,2019-02-07,0.14,1,135,Irnerio
705,705,10977756,La Mansarda di Pinocchio,45685386,Massimo,,Santo Stefano,44.50165,11.34456,Entire home/apt,150,2,86,2019-12-15,1.67,2,360,Marconi
706,706,10999456,Cozy studio in the historic center of Bologna,51130019,Claudia,,Porto - Saragozza,44.49495,11.32992,Entire home/apt,49,14,11,2018-11-26,0.21,1,0,Malpighi
707,707,11009180,Zer051  Apartment San Vitale,4322997,Elena,,Santo Stefano,44.49481,11.35331,Entire home/apt,90,2,26,2019-08-18,0.52,6,1,Irnerio
708,708,11009855,Appartamento Centro & Fiera,57129458,Eugenia,,San Donato - San Vitale,44.50436,11.36193,Entire home/apt,80,1,32,2019-12-23,0.63,1,365,San Donato
709,709,11034895,Comfort in the heart of Bologna,57256031,Filippo,,Porto - Saragozza,44.50143,11.34262,Entire home/apt,50,2,181,2020-02-27,3.58,2,103,Marconi
710,710,11065027,Suite centrale con soppalco,57431532,Maria Grazia,,Porto - Saragozza,44.4967,11.34262,Private room,90,1,17,2019-11-03,0.38,1,352,Marconi
711,711,11130224,Appartamento - Centro storico,57841042,Paolo,,Santo Stefano,44.49861,11.35078,Entire home/apt,75,2,235,2020-03-01,4.53,2,352,Irnerio
712,712,11131095,ELEGANTE APPARTAMENTO VICINO CENTRO,57839191,Sergio,,Santo Stefano,44.48278,11.36753,Entire home/apt,120,2,5,2016-10-09,0.1,1,136,Murri
713,713,11148721,Double room strategic position. Dm special offers!,11743809,Antonello,,Santo Stefano,44.48318,11.36457,Private room,25,2,17,2019-09-10,0.44,2,365,Murri
714,714,11178061,Casa Vacanza Antonia Interno 5,58174443,Antonia,,San Donato - San Vitale,44.49156,11.39964,Entire home/apt,55,1,18,2019-09-23,0.36,2,176,S. Vitale
715,715,11182521,Comodità in centro a Bologna,29218532,Francesca,,Porto - Saragozza,44.50371,11.34012,Entire home/apt,80,3,60,2018-10-28,1.22,1,261,Marconi
716,716,11200247,ayHOME b&b - Single Room,3343472,Marco,,Santo Stefano,44.48841,11.34446,Private room,20,7,2,2016-04-12,0.04,1,298,Galvani
717,717,11207724,Appartamento nuovo e confortevole,58365956,Anna,,Navile,44.54187,11.35696,Entire home/apt,63,1,235,2020-02-06,4.57,1,108,Corticella
718,718,11235352,Private room in a artsy penthouse downtown Bologna,9696899,Susanna,,Porto - Saragozza,44.50004000000001,11.33859,Private room,50,2,12,2019-06-29,0.27,1,216,Marconi
719,719,11236448,Awesome Two-Room Apartment near the Center,4654622,Tiziano,,Porto - Saragozza,44.50454000000001,11.34489,Entire home/apt,67,2,71,2020-02-04,1.59,1,285,Marconi
720,720,11247685,Spazioso e luminoso monolocale,58673360,Roberta,,Borgo Panigale - Reno,44.50653,11.30517,Entire home/apt,45,3,23,2019-12-01,0.5,1,136,S. Viola
721,721,11313062,Modern and Spacious 1 Bedroom Apt in the ❤ of Town,45136743,Andrea,,Santo Stefano,44.49742,11.34468,Entire home/apt,109,1,1,2016-09-30,0.02,34,259,Irnerio
722,722,11313564,The Old Portico Apartment - Cozy and Central,45136743,Andrea,,Santo Stefano,44.49742,11.34468,Entire home/apt,84,2,2,2016-09-29,0.05,34,262,Irnerio
723,723,11313788,Large Family House in the ❤ of Bologna,45136743,Andrea,,Santo Stefano,44.49742,11.34468,Entire home/apt,144,2,10,2020-01-19,0.23,34,327,Irnerio
724,724,11314124,Lovely and Modern Apt ☆ 5min walk to Towers,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,129,1,0,,,34,267,Irnerio
725,725,11315554,Quite and Spacious 1 Bedroom Apt | Very Central,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,94,1,1,2017-04-04,0.03,34,189,Irnerio
726,726,11315919,Spacious Studio near the Towers!,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,84,2,1,2016-10-31,0.02,34,290,Irnerio
727,727,11316698,Studio in the city center,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,74,2,9,2017-08-26,0.18,34,287,Irnerio
728,728,11328254,Friends&Family Apt | Modern and Perfectly Located,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,129,2,14,2019-07-04,0.28,34,306,Irnerio
729,729,11328626,Towers View Historic Centre Apt ★ Family Friendly,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,144,2,1,2016-09-30,0.02,34,306,Irnerio
730,730,11329073,Large Family Apartment - Unique Central Location,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,144,1,24,2019-10-20,0.49,34,257,Irnerio
731,731,11374864,il filo di Arianna,59622782,Arianna,,Navile,44.50915,11.33982,Entire home/apt,50,2,173,2020-02-25,3.41,2,175,Bolognina
732,732,11386044,Matrimoniale con bagno privato  zona  via Toscana,59716684,Marina,,Savena,44.46657,11.37111,Private room,60,2,9,2018-06-28,0.18,2,364,S. Ruffillo
733,733,11427425,Appartamento in Centro sotto le Torri,38991644,Francesca,,Santo Stefano,44.49342,11.34596,Entire home/apt,210,3,9,2020-02-07,0.18,4,280,Galvani
734,734,11462808,CASA  AD ALTA EFFICIENZA ENERGETICA E ANTISISMICA,4373635,B&B A Casa Mia,,Porto - Saragozza,44.49638,11.33116,Entire home/apt,230,1,1,2020-02-24,0.36,4,254,Malpighi
735,735,11469789,Casa meravigliosa a Bologna,20351387,Elvira,,Savena,44.47724,11.38653,Entire home/apt,100,1,2,2016-04-07,0.04,1,364,Mazzini
736,736,11522797,Private room in Bologna!,60750284,Ademilia,,Navile,44.51357,11.34118,Private room,30,2,30,2019-04-05,0.59,1,88,Bolognina
737,737,11563589,AirBnBo Mascarella,57525336,Michele,,Santo Stefano,44.49967,11.35023,Hotel room,40,1,168,2019-11-10,3.3,2,136,Irnerio
738,738,11596695,Affitta Camere GOBETTI YELLOW,20556591,Francesco,,Navile,44.51351,11.34072,Private room,47,1,11,2017-03-21,0.22,2,36,Bolognina
739,739,11598139,Luxury apartment with terrace,61363760,Helen,,Porto - Saragozza,44.49581,11.33856,Entire home/apt,160,2,80,2020-01-25,1.66,1,334,Marconi
740,740,11598456,Affitta Camere GOBETTI AMARANTH,20556591,Francesco,,Navile,44.51441,11.34125,Private room,55,1,8,2017-04-06,0.16,2,0,Bolognina
741,741,11606448,nice apartment in the city center,51979689,Roberta,,Santo Stefano,44.49035,11.35633,Entire home/apt,90,30,162,2020-01-03,3.24,1,358,Irnerio
742,742,11613421,Delightful loft in Bologna centre,36400670,Giovanna,,Santo Stefano,44.48891,11.35018,Entire home/apt,60,2,68,2020-01-02,1.36,1,359,Galvani
743,743,11618076,The right place to live Bologna's downtown,61517225,Elena,,Santo Stefano,44.49006,11.35255,Private room,34,2,92,2020-02-16,2.01,1,149,Galvani
744,744,11618939,UR-NEST Cesare Battisti B - Luxury Collection,61521841,Elena,,Porto - Saragozza,44.49618,11.33882,Entire home/apt,664,3,39,2020-02-25,0.84,2,349,Marconi
745,745,11620086,UR-NEST Alberti A - Garden & parking places,61535692,Luca,,Santo Stefano,44.48746,11.36434,Entire home/apt,638,4,9,2019-10-30,0.24,1,284,Murri
746,746,11645317,Prestigioso attico su due piani .,44362064,Laura,,Santo Stefano,44.4891,11.33177,Entire home/apt,360,2,7,2018-03-19,0.14,1,179,Malpighi
747,747,11652359,Casa vacanza Centro Storico Bologna,61812660,Patrizia,,Santo Stefano,44.49294,11.34395,Entire home/apt,150,2,13,2016-10-16,0.26,1,98,Galvani
748,748,11654764,UR-NEST Cesare Battisti A - 2 bedroom 2 bathroom,61835843,Letizia,,Porto - Saragozza,44.4929,11.33823,Entire home/apt,615,3,31,2019-10-20,0.65,1,345,Malpighi
749,749,11664150,Stanza ARMONIA FIERA DI BOLOGNA e FICO,61915858,Luna & Gianni,,San Donato - San Vitale,44.50692,11.37019,Private room,35,1,42,2019-09-27,0.83,1,179,San Donato
750,750,11664406,UR-NEST Cefalonia - Piazza Maggiore Penthouse,61521841,Elena,,Santo Stefano,44.49484,11.34514,Entire home/apt,618,2,20,2020-01-08,0.44,2,74,Irnerio
751,751,11676934,Casetta Sauro,62013562,Michele,,Porto - Saragozza,44.49729,11.34044,Entire home/apt,50,1,295,2020-03-01,5.82,1,264,Marconi
752,752,11711101,Cozy room next to Giardini Margherita!,31659520,Clementina,,Santo Stefano,44.48385,11.35637,Private room,25,1,30,2020-01-30,0.64,1,90,Galvani
753,753,11753216,tranquilla stanza con bagno vicino al sant'orsola,45130307,Giovanna,,Santo Stefano,44.48627000000001,11.36353,Private room,43,2,15,2019-09-27,0.3,1,364,Murri
754,754,11762355,Monolocale con terrazzo in centro,15009830,Paola,,Porto - Saragozza,44.50097,11.33486,Entire home/apt,100,1,31,2019-11-03,0.61,1,364,Marconi
755,755,11791809,Corner Apartment 1,62803759,Massimo,,Navile,44.51367,11.34441,Entire home/apt,75,1,22,2019-04-03,0.44,5,363,Bolognina
