,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,zone
0,46352,Rental unit in Bologna · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,467810,Eleonora,,Porto - Saragozza,44.49163,11.33398,Private room,32,2,382,2023-06-05,2.46,2,87,63,,Malpighi
1,85368,Rental unit in Bologna · ★4.91 · 2 bedrooms · 5 beds · 2 baths,467675,Anna Maria,,Santo Stefano,44.47888,11.35625,Entire home/apt,120,2,51,2023-06-03,0.37,1,162,11,,Murri
2,145779,Rental unit in Bologna · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,705535,Valerio,,Porto - Saragozza,44.49306,11.337860000000001,Private room,60,20,72,2023-05-27,0.5,6,331,1,,Malpighi
3,204553,Rental unit in Bologna · ★4.89 · 1 bedroom · 3 beds · 1.5 baths,569422,Elizabeth,,Porto - Saragozza,44.491820000000004,11.33912,Private room,82,2,260,2023-06-11,1.81,2,57,6,,Malpighi
4,207245,Rental unit in Bologna · ★4.82 · 3 bedrooms · 5 beds · 3 baths,569422,Elizabeth,,Porto - Saragozza,44.49155,11.33894,Entire home/apt,123,3,53,2023-04-10,0.4,2,5,3,,Malpighi
5,219878,Rental unit in Bologna · ★4.85 · 1 bedroom · 2 beds · 1 bath,1139326,Elisa,,Santo Stefano,44.48787,11.35392,Entire home/apt,119,3,160,2023-04-11,1.13,2,54,6,,Galvani
6,229114,Rental unit in Bologna · ★4.82 · 2 bedrooms · 4 beds · 1 bath,1196205,Davide,,Navile,44.51072,11.34957,Entire home/apt,82,3,61,2023-06-16,0.47,1,146,18,037006-AT-00169,Bolognina
7,245295,Home in Bologna · ★4.71 · 1 bedroom · 1 bed · 1 bath,1286718,Nicoletta,,Porto - Saragozza,44.485409999999995,11.31489,Entire home/apt,79,3,8,2017-11-07,0.06,1,0,0,,Costa Saragozza
8,246747,Rental unit in Bologna · ★4.69 · 1 bedroom · 2 beds · 1 shared bath,1294101,Giovanna,,Porto - Saragozza,44.49884,11.34315,Private room,90,2,42,2023-05-08,0.32,1,289,12,,Marconi
9,266777,Rental unit in Bologna · ★4.86 · 1 bedroom · 1 bed · 1 bath,1398894,Giulia,,Porto - Saragozza,44.49544,11.33114,Entire home/apt,75,60,52,2020-03-01,0.38,1,25,0,,Malpighi
10,293536,Rental unit in Bologna · ★4.76 · 3 bedrooms · 3 beds · 2 baths,1517643,Nicola,,Santo Stefano,44.493520000000004,11.35395,Entire home/apt,170,7,37,2022-09-27,0.27,1,330,3,,Irnerio
11,306910,Rental unit in Bologna · ★4.95 · 2 bedrooms · 1 bed · 1 bath,1578729,Giulio,,Santo Stefano,44.49718,11.3444,Entire home/apt,130,10,25,2022-07-03,0.18,1,1,1,,Irnerio
12,338331,Rental unit in Bologna · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,1718955,Valentina,,Navile,44.51753,11.35408,Private room,43,1,8,2018-09-27,0.06,1,355,0,,Bolognina
13,373095,Rental unit in Bologna · ★4.69 · 1 bedroom · 3 beds · 1 bath,1877146,Giulio,,Porto - Saragozza,44.49745,11.33025,Entire home/apt,69,2,78,2023-05-01,0.58,4,0,1,,Malpighi
14,374610,Condo in Bologna · ★4.41 · 1 bedroom · 1 bed · 1 bath,1884566,Federico,,Santo Stefano,44.48921,11.35713,Entire home/apt,73,2,104,2023-03-03,0.83,4,115,4,,Galvani
15,376826,Rental unit in Bologna · ★4.87 · 1 bedroom · 2 beds · 1 bath,1877146,Giulio,,Porto - Saragozza,44.49564,11.33601,Entire home/apt,94,2,223,2023-05-07,1.65,4,68,20,,Marconi
16,383256,Loft in Bologna · ★4.61 · 1 bedroom · 2 beds · 1 bath,1884566,Federico,,Porto - Saragozza,44.49984,11.343069999999999,Entire home/apt,89,2,190,2023-06-04,1.39,4,29,19,,Marconi
17,411523,Rental unit in Bologna · ★4.88 · 1 bedroom · 2 beds · 2 baths,2048622,Irene,,Santo Stefano,44.4931,11.35442,Entire home/apt,119,2,128,2023-06-08,1.05,3,214,19,,Irnerio
18,447120,Rental unit in Bologna · ★4.44 · 1 bedroom · 1 bed · 1 bath,2219894,Stefania,,Savena,44.47072,11.38299,Private room,49,1,10,2018-03-16,0.08,1,0,0,,Mazzini
19,524880,Rental unit in Bologna · ★4.74 · 1 bedroom · 2 beds · 1 bath,2048622,Irene,,Santo Stefano,44.48976,11.35271,Entire home/apt,76,3,126,2022-03-24,0.95,3,173,0,,Galvani
20,524986,Rental unit in Bologna · ★4.42 · 1 bedroom · 1 bed · 1 shared bath,3206567,Stefania,,Navile,44.5191,11.321019999999999,Private room,90,2,30,2023-06-13,0.26,1,363,3,,Lame
21,570880,Loft in Bologna · ★4.73 · 1 bedroom · 4 beds · 2 baths,123920,Giorgio,,Porto - Saragozza,44.49239,11.33567,Entire home/apt,250,2,67,2022-07-03,0.5,1,305,1,,Malpighi
22,584370,Bed and breakfast in Bologna · ★4.95 · 1 bedroom · 1 shared bath,2879369,Andrea,,Porto - Saragozza,44.490840000000006,11.31162,Private room,68,1,21,2023-05-17,0.17,3,306,3,,Costa Saragozza
23,606753,Rental unit in Bologna · ★3.33 · 1 bedroom · 4 beds · 1 shared bath,2671558,Fabio,,Santo Stefano,44.475640000000006,11.3727,Shared room,30,2,6,2015-08-17,0.05,2,165,0,,Murri
24,670610,Home in Bologna · ★4.44 · 1 bedroom · 1 bed · 1 bath,3315552,Federica,,Porto - Saragozza,44.503609999999995,11.33204,Entire home/apt,80,5,44,2023-01-31,0.34,1,317,4,,Saffi
25,670725,Bed and breakfast in Bologna · ★5.0 · 1 bedroom · 2 beds · 1 private bath,3398944,Enzo,,Savena,44.46969,11.37699,Private room,75,1,6,2023-05-20,0.05,2,365,2,,S. Ruffillo
26,678013,Rental unit in Bologna · ★4.58 · 2 bedrooms · 2 beds · 1 bath,12992655,Simo,,San Donato - San Vitale,44.49821,11.36262,Entire home/apt,80,7,27,2019-06-26,0.21,1,243,0,,S. Vitale
27,684271,Rental unit in Bologna · ★4.50 · 2 bedrooms · 4 beds · 1 bath,3488947,Cristina,,Navile,44.51693,11.34565,Entire home/apt,120,2,4,2018-11-11,0.04,1,281,0,,Bolognina
28,690226,Condo in Bologna · ★4.93 · 1 bedroom · 4 beds · 1 bath,2048622,Irene,,Santo Stefano,44.49007,11.35267,Entire home/apt,163,3,83,2023-06-17,0.64,3,234,13,,Galvani
29,715819,Rental unit in Bologna · ★4.79 · 2 bedrooms · 4 beds · 2.5 baths,3688693,Nic&Giovi,,Santo Stefano,44.473490000000005,11.36903,Entire home/apt,90,3,97,2022-08-19,0.76,1,49,8,,Murri
30,724304,Rental unit in Bologna · ★4.41 · 1 bedroom · 1 bed · 1 bath,3026417,Michela,,Santo Stefano,44.493829999999996,11.35173,Entire home/apt,121,2,66,2023-05-22,0.52,1,106,15,,Irnerio
31,728099,Condo in Bologna · ★4.46 · 1 bedroom · 3 beds · 1 bath,2047280,Gabriele,,Borgo Panigale - Reno,44.515859999999996,11.28225,Entire home/apt,58,3,182,2023-06-01,1.4,2,71,12,,Borgo Panigale
32,732204,Condo in Bologna · ★4.79 · 1 bedroom · 1 bed · 1 private bath,1647751,Claudia,,Porto - Saragozza,44.49779,11.342319999999999,Private room,46,1,590,2022-12-29,4.79,1,108,56,,Marconi
33,732525,Bed and breakfast in Bologna · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,2879369,Andrea,,Porto - Saragozza,44.49228,11.31329,Private room,120,1,17,2023-03-19,0.14,3,307,1,,Costa Saragozza
34,742415,Rental unit in Bologna · ★4.64 · 3 bedrooms · 9 beds · 2 baths,3858191,Ennio,,San Donato - San Vitale,44.50522,11.363539999999999,Entire home/apt,284,2,40,2023-06-18,0.36,3,338,4,482750,San Donato
35,749324,Condo in Bologna · ★4.85 · 1 bedroom · 1 bed · 1 bath,1877146,Giulio,,Porto - Saragozza,44.49561,11.3361,Entire home/apt,80,2,381,2023-05-09,2.94,4,62,31,,Marconi
36,787769,Bed and breakfast in Bologna · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,4152306,Lisa,,Santo Stefano,44.49862,11.346789999999999,Private room,110,1,3,2013-03-30,0.02,1,94,0,,Irnerio
37,793706,Rental unit in Bologna · ★4.69 · 1 bedroom · 1 bed · 1 bath,4181174,Flavia,,Santo Stefano,44.48753,11.34114,Entire home/apt,60,3,362,2023-05-16,2.84,2,321,15,,Galvani
38,795585,Rental unit in Bologna · ★5.0 · 1 bedroom · 1 bath,4190791,Samantha,,Santo Stefano,44.493520000000004,11.35058,Entire home/apt,123,2,9,2015-11-22,0.07,1,199,0,,Irnerio
39,804596,Rental unit in Bologna · ★4.89 · 1 bedroom · 2 beds · 1 bath,4235069,Elena,,Porto - Saragozza,44.4988,11.33933,Entire home/apt,129,2,231,2023-06-08,1.81,2,107,23,,Marconi
40,840951,Rental unit in Bologna · ★4.74 · 1 bedroom · 3 beds · 1 bath,4170880,Laura,,Porto - Saragozza,44.49442,11.331760000000001,Entire home/apt,140,3,131,2023-06-10,1.04,1,156,7,,Malpighi
41,842573,Rental unit in Bologna · ★4.94 · 1 bedroom · 1 bed · 1 bath,4399085,Anna,,Santo Stefano,44.485890000000005,11.34867,Entire home/apt,65,6,48,2022-07-22,0.39,1,130,1,,Galvani
42,860436,Bed and breakfast in Bologna · ★4.55 · 1 bedroom · 3 beds · 1 private bath,4506590,Alessandro,,Navile,44.50986099243164,11.349018096923828,Private room,103,1,44,2023-04-25,0.36,2,142,5,,Bolognina
43,884148,Rental unit in Bologna · ★4.79 · 1 bedroom · 3 beds · 1 bath,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49756,11.34428,Entire home/apt,75,1,702,2023-05-07,5.6,5,170,12,81243/2020,Irnerio
44,944794,Home in Bologna · ★4.78 · 2 bedrooms · 2 beds · 1 bath,3715410,Katia,,Borgo Panigale - Reno,44.51419,11.2841,Entire home/apt,50,2,172,2023-05-18,1.38,1,70,22,U06356,Borgo Panigale
45,952460,Rental unit in Bologna · ★4.68 · 1 bedroom · 2 beds · 1 bath,4928901,Anna E Elena,,Santo Stefano,44.48727,11.35021,Entire home/apt,75,2,236,2023-06-18,1.9,1,62,28,181448/2012,Galvani
46,953017,Rental unit in Bologna · ★4.30 · 2 bedrooms · 2 beds · 1 private bath,374533,Ersi,,Porto - Saragozza,44.48837,11.321019999999999,Private room,80,2,10,2023-04-02,0.08,1,307,1,,Costa Saragozza
47,967017,Rental unit in Bologna · ★4.97 · 1 bedroom · 1 bed · 1 bath,5275503,Paola,,Santo Stefano,44.48829,11.34264,Entire home/apt,80,2,195,2021-07-21,1.57,1,0,0,,Galvani
48,967061,Rental unit in Bologna · ★4.80 · 1 bedroom · 1 bed · 1 bath,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49807,11.34507,Entire home/apt,74,1,536,2023-06-07,4.29,5,181,41,81243/2020,Irnerio
49,978836,Rental unit in Bologna · ★4.73 · 2 bedrooms · 4 beds · 2 baths,1882258,Morena,,Porto - Saragozza,44.49962,11.33484,Entire home/apt,150,3,157,2023-06-18,1.28,1,340,23,,Marconi
50,981083,Bed and breakfast in Bologna · ★5.0 · 1 bedroom,3398944,Enzo,,Savena,44.46947,11.37668,Private room,120,1,7,2023-03-18,0.07,2,365,3,,S. Ruffillo
51,981727,Villa in Bologna · ★4.81 · 2 bedrooms · 4 beds · 1 shared bath,5234186,Filippo,,Porto - Saragozza,44.490840000000006,11.32876,Private room,94,1,37,2023-04-25,0.33,6,38,7,,Costa Saragozza
52,993645,Bed and breakfast in Bologna · ★4.94 · 1 bedroom · 1 bed · 1 private bath,5458518,Marcella,,Porto - Saragozza,44.48874,11.31987,Private room,135,1,125,2023-05-20,1.04,2,112,14,,Costa Saragozza
53,1002365,Rental unit in Bologna · ★4.79 · 2 bedrooms · 8 beds · 2 baths,5512231,Federica,,Borgo Panigale - Reno,44.54373,11.24921,Entire home/apt,100,4,29,2023-05-01,0.24,2,311,12,186433/2005,Borgo Panigale
54,1007486,Rental unit in Bologna · ★4.33 · 1 bedroom · 4 beds · 1 bath,5512231,Federica,,Borgo Panigale - Reno,44.54531,11.248460000000001,Entire home/apt,80,3,3,2022-03-19,0.02,2,264,0,,Borgo Panigale
55,1013831,Rental unit in Bologna · ★4.81 · 1 bedroom · 1 bed · 1 bath,5577185,Bebe,,Navile,44.51618,11.34344,Entire home/apt,61,2,185,2022-10-31,1.53,1,112,17,,Bolognina
56,1022814,Bed and breakfast in Bologna · 1 bedroom · 2 beds · 1 bath,5631196,Carlo,,Porto - Saragozza,44.50336,11.34184,Hotel room,89,1,1,2013-06-11,0.01,1,0,0,,Marconi
57,1022914,Rental unit in Bologna · ★4.68 · 1 bedroom · 1 bed · 1 bath,5630894,Andrea,,Porto - Saragozza,44.49674,11.31897,Entire home/apt,71,2,56,2016-11-01,0.45,1,0,0,,Saffi
58,1023596,Rental unit in Bologna · ★4.86 · 1 bedroom · 2 beds · 1 bath,14234395,Nicola,,Porto - Saragozza,44.49749,11.33207,Entire home/apt,245,2,124,2023-05-21,1.05,2,355,4,,Marconi
59,1029853,Rental unit in Bologna · ★4.81 · 1 bedroom · 4 beds · 1 bath,4259314,Nathalie,,Navile,44.51612,11.34044,Entire home/apt,80,3,200,2023-05-22,1.61,1,48,22,,Bolognina
60,1076605,Rental unit in Bologna · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,5923033,Matteo&Tomoko,,San Donato - San Vitale,44.5015,11.37022,Private room,69,2,92,2023-06-09,0.75,1,267,8,,San Donato
61,1116883,Condo in Bologna · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,6129734,Manuel,,Borgo Panigale - Reno,44.522870000000005,11.27813,Private room,27,90,208,2022-11-04,1.71,1,90,11,,Borgo Panigale
62,1142503,Rental unit in Bologna · ★4.68 · 1 bedroom · 1 bed · 1 bath,6265596,Maurizio,,Santo Stefano,44.48715,11.34036,Entire home/apt,70,3,484,2023-06-07,3.97,1,42,50,,Galvani
63,1149912,Rental unit in Bologna · ★4.32 · 1 bedroom · 1.5 shared baths,6129693,Manuel,,Borgo Panigale - Reno,44.51927,11.27655,Private room,31,120,167,2022-10-31,1.36,1,365,3,,Borgo Panigale
64,1181594,Rental unit in Bologna · ★4.59 · 1 bedroom · 1 bed · 1 bath,5936779,Laura,,Porto - Saragozza,44.498490000000004,11.340119999999999,Entire home/apt,75,2,559,2023-06-20,4.56,1,242,58,,Marconi
65,1189302,Rental unit in Bologna · ★4.83 · 1 bedroom · 2 beds · 1 bath,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49807,11.34507,Entire home/apt,76,1,339,2023-06-01,2.87,5,175,19,81243/2020,Irnerio
66,1199947,Rental unit in Bologna · ★4.82 · 1 bedroom · 3 beds · 1 bath,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49807,11.34507,Entire home/apt,75,1,145,2023-05-22,1.28,5,182,11,81243/2020,Irnerio
67,1207685,Rental unit in Bologna · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,5581314,Martina,,Porto - Saragozza,44.49517,11.33199,Private room,45,7,170,2023-06-03,1.4,2,326,12,,Malpighi
68,1214730,Rental unit in Bologna · ★4.74 · 1 bedroom · 1 bed · 1 bath,1884566,Federico,,Santo Stefano,44.48995,11.35772,Entire home/apt,68,2,19,2023-05-28,0.16,4,55,11,,S. Vitale
69,1222983,Bed and breakfast in Bologna · ★4.20 · 1 bedroom · 1 bed · 0 baths,6670383,Mario,,Porto - Saragozza,44.49991,11.33958,Private room,350,1,5,2016-03-23,0.04,3,364,0,,Marconi
70,1228143,Rental unit in Bologna · ★4.85 · 1 bedroom · 2 beds · 1 bath,6698997,Francesco,,Porto - Saragozza,44.49355,11.32852,Entire home/apt,120,3,96,2023-06-01,0.79,1,117,16,,Costa Saragozza
71,1250727,Bed and breakfast in Bologna · ★4.37 · 1 bedroom,6670383,Mario,,Porto - Saragozza,44.49995,11.338330000000001,Private room,350,1,19,2018-03-27,0.16,3,365,0,,Marconi
72,1250790,Bed and breakfast in Bologna · ★4.78 · 1 bedroom · 1 bed,6670383,Mario,,Porto - Saragozza,44.498020000000004,11.33887,Private room,350,3,10,2016-04-08,0.08,3,365,0,,Marconi
73,1289329,Condo in Bologna · ★4.11 · 1 bedroom · 3 beds · 1.5 baths,7441756,Raffaello,,Santo Stefano,44.493347,11.352333999999999,Entire home/apt,92,2,9,2023-05-02,0.72,15,90,8,037006-AT-01975,Irnerio
74,1364242,Rental unit in Bologna · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,2005506,Massimo,,Borgo Panigale - Reno,44.5038,11.29537,Private room,39,1,39,2020-07-12,0.33,1,140,0,,S. Viola
75,1391869,Rental unit in Bologna · ★4.96 · 1 bedroom · 1 bed · 1 bath,7524892,Franco,,Porto - Saragozza,44.489340000000006,11.332180000000001,Entire home/apt,85,3,130,2023-06-19,1.09,1,206,12,,Malpighi
76,1408005,Rental unit in Bologna · ★4.80 · 3 bedrooms · 2 beds · 1 bath,7593939,Danilo,,Santo Stefano,44.49725,11.34464,Entire home/apt,93,2,368,2023-06-13,3.06,1,256,45,,Irnerio
77,1435627,Condo in Bologna · ★4.71 · 1 bedroom · 1 bed · 1 bath,7714013,Carlotta,,Porto - Saragozza,44.49321,11.33569,Entire home/apt,71,2,647,2023-06-11,5.46,1,65,89,,Malpighi
78,1451862,Bed and breakfast in Bologna · ★4.83 · 1 bedroom · 3 beds · 1 private bath,5458518,Marcella,,Porto - Saragozza,44.48831,11.31969,Private room,205,1,24,2023-06-19,0.21,2,113,7,,Costa Saragozza
79,1470008,Rental unit in Bologna · ★4.76 · 1 bedroom · 2 beds · 1 bath,7871222,Paolo,,Porto - Saragozza,44.49105,11.33268,Entire home/apt,90,2,94,2023-05-30,0.79,1,101,14,,Malpighi
80,1491202,Rental unit in Bologna · ★4.86 · 2 bedrooms · 5 beds · 1 bath,7973070,Andrea,,San Donato - San Vitale,44.49264,11.36851,Entire home/apt,126,1,29,2023-05-06,0.27,5,365,5,,S. Vitale
81,1566003,Tiny home in Bologna · ★4.49 · 2 beds · 1 bath,8325248,Massimo,,Santo Stefano,44.49896,11.346169999999999,Entire home/apt,55,3,886,2023-06-18,7.47,4,145,72,,Irnerio
82,1571942,Rental unit in Bologna · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,4594761,Sara,,Navile,44.51842,11.338389999999999,Private room,40,2,75,2023-06-12,0.63,1,295,13,,Bolognina
83,1577979,Rental unit in Bologna · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,467810,Eleonora,,Porto - Saragozza,44.49107,11.33563,Private room,29,2,389,2023-05-17,3.26,2,74,67,,Malpighi
84,1588677,Loft in Bologna · ★4.49 · Studio · 1 bed · 1 bath,2345001,Demian,,Porto - Saragozza,44.4946,11.33089,Entire home/apt,62,10,111,2023-06-03,0.94,1,319,11,,Malpighi
85,1652826,Rental unit in Bologna · ★4.71 · 1 bedroom · 1 bed · 1 bath,8408673,Alex,,Porto - Saragozza,44.49831,11.322280000000001,Entire home/apt,85,14,35,2023-06-14,0.3,1,31,1,,Saffi
86,1676504,Rental unit in Bologna · ★4.25 · Studio · 1 bed · 1 bath,3934207,Sandra E Stefano,,Porto - Saragozza,44.49564,11.34266,Entire home/apt,74,2,61,2023-03-23,0.52,3,342,6,,Marconi
87,1693874,Rental unit in Bologna · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,2673876,Cris,,Santo Stefano,44.49684,11.35092,Private room,50,2,80,2023-06-07,0.73,2,29,32,,Irnerio
88,1702612,Rental unit in Bologna · ★4.82 · 1 bedroom · 1 bed · 2 shared baths,8947541,Lillo Carmine,,Santo Stefano,44.484120000000004,11.35806,Private room,96,15,28,2022-09-30,0.25,1,364,2,,Murri
89,1739565,Condo in Bologna · ★4.93 · 1 bedroom · 1 bed · 1 bath,9081398,Letizia,,Santo Stefano,44.493840000000006,11.34731,Entire home/apt,110,3,288,2023-05-26,2.44,2,78,31,CIR 037006-CV-00180,Irnerio
90,1744706,Condo in Bologna · ★4.48 · 1 bedroom · 1 bed · 1 shared bath,9183683,Massimo,,Porto - Saragozza,44.4903,11.3256,Private room,35,2,99,2023-06-14,0.84,3,149,38,,Costa Saragozza
91,1782703,Condo in Bologna · ★4.95 · 1 bedroom · 2 beds · 1 bath,9357589,Elena Maria,,Santo Stefano,44.49756,11.346789999999999,Entire home/apt,130,3,83,2022-07-23,0.7,1,81,4,,Irnerio
92,1791860,Rental unit in Bologna · ★4.79 · 1 bedroom · 2 beds · 1 bath,9401144,Antonella,,San Donato - San Vitale,44.505559999999996,11.37477,Entire home/apt,86,2,102,2021-10-19,0.87,1,7,0,,San Donato
93,1853123,Bed and breakfast in Bologna · 1 bedroom · 1 bed · 1 bath,9587199,Uliana,,Santo Stefano,44.493359999999996,11.352319999999999,Hotel room,168,1,0,,,4,0,0,03336131200,Irnerio
94,1858359,Rental unit in Bologna · ★4.82 · 1 bedroom · 2 beds · 2 baths,9696899,Susanna,,Porto - Saragozza,44.494609999999994,11.33356,Entire home/apt,92,3,22,2023-06-17,0.2,3,62,21,,Malpighi
95,1863235,Rental unit in Bologna · ★4.90 · 1 bedroom · 1 bed · 1 bath,8864905,Robert,,Savena,44.476490000000005,11.384089999999999,Entire home/apt,130,5,35,2023-05-03,0.31,1,318,7,,Mazzini
96,1872453,Rental unit in Bologna · ★5.0 · 1 bedroom · 2 beds · 1 bath,9757089,Leonardo,,Navile,44.51449,11.35782,Entire home/apt,130,1,6,2023-05-18,0.06,1,352,2,,Bolognina
97,1949394,Rental unit in Bologna · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,10080893,Flavio E Viviana,,Santo Stefano,44.49815,11.34859,Private room,30,5,20,2018-04-16,0.17,1,50,0,,Irnerio
98,1953800,Rental unit in Bologna · ★4.79 · 2 bedrooms · 2 beds · 1.5 baths,5486828,Nicola,,Santo Stefano,44.4881,11.33002,Entire home/apt,70,1,223,2023-06-13,1.92,2,236,26,,Colli
99,2050217,Rental unit in Bologna · ★4.97 · 1 bedroom · 1 bed · 1 bath,10507736,Cosimo,,Navile,44.51075,11.333219999999999,Entire home/apt,149,1,31,2022-10-09,0.28,1,209,4,,Bolognina
100,2099619,Rental unit in Bologna · ★4.65 · 2 bedrooms · 3 beds · 1 bath,10708480,Pier Giuseppe,,Porto - Saragozza,44.49622,11.32639,Entire home/apt,78,2,220,2023-06-18,1.91,4,298,41,,Costa Saragozza
101,2112874,Rental unit in Bologna · ★4.79 · 1 bedroom · 2 beds · 1 bath,10772630,Federica,,San Donato - San Vitale,44.50161,11.37528,Entire home/apt,60,1,170,2020-02-09,1.49,1,0,0,,San Donato
102,2206704,Rental unit in Bologna · ★4.67 · 1 bedroom · 2 beds · 1 bath,10708480,Pier Giuseppe,,Borgo Panigale - Reno,44.5063,11.30745,Entire home/apt,66,3,3,2022-09-30,0.03,4,289,1,,S. Viola
103,2212785,Rental unit in Bologna · ★4.67 · 1 bedroom · 2 beds · 1 bath,10708480,Pier Giuseppe,,Borgo Panigale - Reno,44.50636,11.30745,Entire home/apt,66,2,18,2023-06-12,0.81,4,285,12,,S. Viola
104,2219937,Rental unit in Bologna · ★4.68 · 1 bedroom · 1 bed · 1 bath,11325267,Ines,,Porto - Saragozza,44.50452,11.308689999999999,Private room,31,2,172,2023-06-05,1.51,1,232,27,,S. Viola
105,2250424,Rental unit in Bologna · ★4.89 · 1 bedroom · 3 beds · 1 bath,9081398,Letizia,,Santo Stefano,44.493840000000006,11.34731,Entire home/apt,104,3,174,2023-06-02,2.49,2,85,21,CIR 037006-CV-00180,Irnerio
106,2256148,Rental unit in Bologna · ★4.60 · 1 bedroom · 2 beds · 1 shared bath,11521610,Clio,,San Donato - San Vitale,44.504129999999996,11.37723,Private room,30,1,155,2023-06-18,1.37,2,2,47,,San Donato
107,2273362,Rental unit in Bologna · ★4.90 · 1 bedroom · 3 beds · 2 baths,11606565,Cristina,,Santo Stefano,44.496986,11.349186999999999,Entire home/apt,180,4,21,2023-05-21,0.2,1,271,7,,Irnerio
108,2280311,Bed and breakfast in Bologna · ★4.85 · 1 bedroom · 3 beds · 1 shared bath,11610405,Ilaria Silvia,,Porto - Saragozza,44.49868,11.33677,Private room,107,1,261,2023-06-09,2.79,4,59,25,,Marconi
109,2282623,Rental unit in Bologna · ★4.69 · 1 bedroom · 2 beds · 1 bath,11658074,Cecilia,,San Donato - San Vitale,44.49445,11.367172,Entire home/apt,57,1,864,2023-06-01,7.58,1,13,120,,S. Vitale
110,2329387,Rental unit in Bologna · ★4.91 · 2 bedrooms · 1 bed · 1 bath,11898231,Antonio,,Borgo Panigale - Reno,44.516040000000004,11.27732,Entire home/apt,76,2,165,2023-06-19,1.45,1,111,59,PG 28338 del 30 / 01  / 2014,Borgo Panigale
111,2330299,Condo in Bologna · ★4.88 · 1 bedroom · 1 bed · 1 private bath,11901723,Julia,,Santo Stefano,44.49948,11.35101,Private room,115,1,16,2023-05-16,3.9,2,363,16,,Irnerio
112,2349486,Rental unit in Bologna · ★4.79 · 1 bedroom · 2 beds · 1 bath,11997215,Andrea,,San Donato - San Vitale,44.50618,11.35748,Entire home/apt,79,2,164,2023-06-05,1.45,3,20,14,,San Donato
113,2349787,Condo in Bologna · ★4.46 · 1 bedroom · 1 bed · 1 shared bath,9183683,Massimo,,Porto - Saragozza,44.4911,11.327760000000001,Private room,35,2,128,2023-06-19,1.14,3,156,44,,Costa Saragozza
114,2349835,Rental unit in Bologna · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,11521610,Clio,,San Donato - San Vitale,44.505520000000004,11.37635,Private room,745,1,148,2023-06-13,1.32,2,5,54,,San Donato
115,2359237,Condo in Bologna · ★4.85 · 1 bedroom · 1 bed · 1 bath,8888372,Lorenzo,,San Donato - San Vitale,44.49091,11.37744,Entire home/apt,91,2,20,2023-06-14,2.15,1,223,20,,S. Vitale
116,2376220,Home in Bologna · ★4.55 · 1 bedroom · 1 bed · 1 private bath,1714288,Silvia,,Santo Stefano,44.480740000000004,11.328560000000001,Private room,75,2,11,2019-04-05,0.1,2,72,0,,Colli
117,2378587,Vacation home in Bologna · ★4.75 · 2 bedrooms · 5 beds · 1 bath,11890324,Silvia E Jacopo,,Santo Stefano,44.501881,11.351547,Entire home/apt,135,1,283,2023-05-31,2.51,10,110,46,,Irnerio
118,2409234,Home in Bologna · ★4.70 · 2 bedrooms · 5 beds · 1.5 baths,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.5147,11.284989999999999,Entire home/apt,229,1,97,2022-09-17,0.87,16,13,4,CIR (Codice Identificativo di Riferimento) associato alla struttura è 037006-CV-00520,Borgo Panigale
119,2423689,Condo in Bologna · ★4.94 · 2 bedrooms · 6 beds · 2 baths,3858191,Ennio,,San Donato - San Vitale,44.504709999999996,11.36294,Entire home/apt,228,2,17,2023-05-20,0.16,3,332,3,482750,San Donato
120,2427429,Home in Bologna · ★4.76 · Studio · 4 beds · 1 bath,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.51453,11.28531,Entire home/apt,182,1,58,2020-11-18,0.52,16,0,0,CIR (Codice Identificativo di Riferimento) associato alla struttura è 037006-CV-00520,Borgo Panigale
121,2427567,Home in Bologna · ★4.78 · Studio · 4 beds · 1 bath,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.514520000000005,11.285160000000001,Entire home/apt,177,1,70,2022-10-07,0.62,16,4,1,CIR (Codice Identificativo di Riferimento) associato alla struttura è 037006-CV-00520,Borgo Panigale
