,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,zone
518,9785220,Mansarda Santa Margherita,50432596,Paola,,Porto - Saragozza,44.492509999999996,11.34037,Entire home/apt,80,2,18,2019-05-21,0.39,1,358,0,,Malpighi
519,9789237,Avesella apartment in the center of Bologna,63056213,Stefano,,Porto - Saragozza,44.50072,11.340860000000001,Entire home/apt,48,1,283,2020-09-30,4.13,4,26,16,,Marconi
520,9881619,Bright and cozy apartment,24972762,Karianne,,Santo Stefano,44.49859,11.3512,Entire home/apt,51,15,18,2016-05-28,0.27,1,78,0,,Irnerio
521,9882598,Elisa's house -Ampia stanza Bologna,50843793,Daniele,,Savena,44.48118,11.38263,Private room,30,1,51,2019-04-06,0.77,1,201,0,,Mazzini
522,9891313,Maison Santo Stefano,50881818,Cinzia,,Santo Stefano,44.49236,11.3479,Entire home/apt,100,2,44,2019-08-07,0.73,1,209,0,,Galvani
523,9892840,TWO TOWERS charme and luxury Apartment,38991644,Francesca,,Santo Stefano,44.49512,11.3456,Entire home/apt,160,3,5,2020-01-04,0.08,4,316,0,,Irnerio
524,9897929,Marconi Apartment 1: bright and central flat,50905063,Nicolò,,Porto - Saragozza,44.49668,11.3375,Entire home/apt,92,1,155,2019-07-03,2.3,8,341,16,,Marconi
525,9901103,Quiet and cosy flat in Bologna,50918381,Erika,,Porto - Saragozza,44.49015,11.3178,Entire home/apt,33,2,63,2017-06-02,0.92,1,0,0,,Costa Saragozza
526,9915793,Munayaffittacamere S.Orsola-Bologna,2845503,Simone,,San Donato - San Vitale,44.49216,11.36697,Private room,27,1,11,2021-04-15,0.19,4,324,1,,S. Vitale
527,9930523,Amazing Attic Apartment in Old Town,45136743,Andrea,,Santo Stefano,44.49751,11.344330000000001,Entire home/apt,95,1,25,2019-07-19,1.24,30,120,11,,Irnerio
528,9930810,On the Roofs of Bologna,45136743,Andrea,,Santo Stefano,44.49751,11.344330000000001,Entire home/apt,84,1,21,2018-12-29,0.31,30,141,7,,Irnerio
529,9937528,Amobo b&b,51076131,Andrea,,Porto - Saragozza,44.49227,11.31908,Private room,110,1,1,2016-05-04,0.02,1,363,0,,Costa Saragozza
530,10023738,Gerardo's Flat:[Parking][Wi-Fi][SanLuca][Bus],49328177,Gerardo,,Porto - Saragozza,44.48963,11.30097,Private room,150,1,4,2018-04-13,0.06,1,233,0,,Barca
531,10038099,Rifugio tranquillo a due passi dal Centro Storico,49238254,Andrea,,Santo Stefano,44.495470000000005,11.34689,Entire home/apt,75,3,45,2019-10-22,0.7,3,49,3,,Irnerio
532,10038529,"Spacious and Silent Two-Rooms Flat, Way Central",49238254,Andrea,,Santo Stefano,44.495470000000005,11.346860000000001,Entire home/apt,80,3,45,2021-08-04,0.66,3,34,6,,Irnerio
533,10063362,Lovely room with picturesque roof view,1533452,Marina,,Santo Stefano,44.49286,11.35523,Private room,39,1,55,2018-09-12,0.92,1,296,0,,Irnerio
534,10067021,Apartment San Donato 40 Bologna,51658331,Patrizia,,San Donato - San Vitale,44.49987,11.35924,Entire home/apt,77,1,232,2019-10-10,3.48,1,108,17,,S. Vitale
535,10119703,Authentic Medieval Tower,3913233,Daria,,Santo Stefano,44.49523,11.35384,Entire home/apt,124,1,189,2021-07-30,2.82,2,226,32,,Irnerio
536,10176620,heart of historical bologna,52253787,Francesco,,Porto - Saragozza,44.49719,11.33085,Entire home/apt,65,3,122,2020-02-10,1.92,1,314,0,,Malpighi
537,10183794,3 bedrooms apt in the heart of Bologna!,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,192,2,109,2019-10-26,1.67,30,132,5,,Irnerio
538,10186998,"B&B A due passi dal Lumière, own bath",11610405,Ilaria Silvia,,Porto - Saragozza,44.49902,11.33543,Private room,48,1,175,2019-11-23,2.67,4,69,5,,Marconi
539,10227426,private room and bike,52556563,Francesco,,San Donato - San Vitale,44.5048,11.36425,Private room,27,1,315,2021-07-17,4.65,2,131,39,,San Donato
540,10238867,Cozy room with Private Bathroom,39333094,Carla E Franck,,Borgo Panigale - Reno,44.50206,11.3,Private room,35,1,260,2019-10-15,4.06,3,293,3,,S. Viola
541,10261360,Comfortable and central flat,52757489,Paola,,Santo Stefano,44.49799,11.347719999999999,Entire home/apt,79,3,327,2019-09-28,4.8,2,49,0,,Irnerio
542,10322204,Trilocale AmabileLupo Col di Spagna,3934207,Sandra E Stefano,,Porto - Saragozza,44.490790000000004,11.33699,Entire home/apt,55,2,4,2016-05-22,0.06,3,0,0,,Malpighi
543,10326583,"Doppia, bagno privato esterno - B&B Cristina Rossi",30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,92,1,12,2017-11-21,0.18,10,72,0,,Marconi
544,10327458,Matrimoniale Barocca - B&B Cristina Rossi,30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,102,1,3,2018-01-08,0.04,10,42,0,,Marconi
545,10327911,Camera Singola con vista - B&B Cristina Rossi,30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,85,1,2,2018-12-24,0.08,10,74,0,,Marconi
546,10328793,Suite - B&B Cristina Rossi,30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,102,1,2,2016-07-25,0.03,10,55,0,,Marconi
547,10350499,Mirasole house in Old Town,9754905,Luz,,Santo Stefano,44.48748,11.34051,Entire home/apt,59,7,206,2019-09-03,3.21,1,293,6,,Galvani
548,10355367,B&B Casa Ilaria- Camera Rossa,53295248,Tiziana,,Santo Stefano,44.49655,11.35034,Hotel room,65,2,0,,,3,231,0,,Irnerio
549,10363053,stanza in zona S.Orsola/ fiera,41535572,Luciano,,Savena,44.4829,11.37701,Private room,27,1,2,2018-03-29,0.05,5,365,0,,Mazzini
550,10363306,Bella stanza in Porta Mazzini,41535572,Luciano,,San Donato - San Vitale,44.486340000000006,11.37255,Private room,39,1,4,2018-03-17,0.1,5,91,0,,S. Vitale
551,10370772,Wagon-Lit una intera casa nel centro di Bologna,6097391,Cristian,,San Donato - San Vitale,44.49143,11.37553,Private room,300,1,1,2019-09-02,0.04,5,330,0,,S. Vitale
552,10401565,Room 5 min. to faire and station,678149,Puccia,,Navile,44.51251,11.35029,Private room,29,1,191,2020-10-10,2.79,1,317,9,,Bolognina
553,10405031,Tasteful two-room apartment in the old town,20618957,Marcella,,Santo Stefano,44.48607,11.3518,Entire home/apt,80,2,66,2021-07-24,1.15,1,92,6,,Galvani
554,10485955,"Quadrupla, bagno in camera - B&B Cristina Rossi",30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,133,1,14,2017-06-03,0.21,10,68,0,,Marconi
555,10486610,Tripla bagno privato esterno - B&B Cristina Rossi,30830702,Nicola,,Porto - Saragozza,44.496190000000006,11.34147,Private room,108,1,0,,,10,73,0,,Marconi
556,10504362,VIII Agosto Sq. & Opera House,54161114,Aimone M.,,Santo Stefano,44.49966,11.34978,Entire home/apt,80,3,19,2019-06-30,0.32,1,156,2,,Irnerio
557,10608510,Appartamento in centro,54740373,Sonia,,Santo Stefano,44.4866,11.33832,Entire home/apt,120,3,28,2017-09-12,0.43,1,231,0,,Malpighi
558,10619571,appartamento il salotto di bologna,31858922,Alfonso,,Navile,44.5084,11.35474,Entire home/apt,70,1,0,,,3,365,0,,Bolognina
559,10663309,Bologna Altana Deluxe,54161205,Riccardo,,Santo Stefano,44.49432,11.34591,Entire home/apt,138,2,222,2020-10-30,3.32,1,10,17,,Irnerio
560,10663659,Ampia camera doppia vicino a Stazione e Fiera,55083089,Massimo,,Navile,44.50977,11.34554,Private room,46,5,70,2018-11-01,1.03,4,345,0,,Bolognina
561,10663837,4 Guests: curato e centralissimo,55083661,Chiara,,Santo Stefano,44.491659999999996,11.34863,Entire home/apt,103,2,72,2017-11-03,1.09,1,23,0,,Galvani
562,10668280,Hidden Rose,5510279,Alessandro,,Santo Stefano,44.48986,11.35557,Entire home/apt,85,2,27,2019-02-23,0.42,21,254,2,358324,Galvani
563,10717992,Spazioso appartamento family friend,31034322,Chiara,,Borgo Panigale - Reno,44.50908,11.302660000000001,Entire home/apt,80,2,30,2017-12-01,0.46,1,231,0,,S. Viola
564,10737902,Bologna Elegance,55509327,Marta,,Santo Stefano,44.49465,11.34545,Entire home/apt,92,2,107,2019-05-05,1.62,1,72,5,,Irnerio
565,10740672,LA SUITE NEL BORGHETTO PANIGALE,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.51471,11.28496,Entire home/apt,158,1,44,2018-07-08,0.66,16,191,2,,Borgo Panigale
566,10763405,Suite in Bologna,54174792,Pierre,,Santo Stefano,44.497479999999996,11.35397,Entire home/apt,86,5,31,2019-03-18,0.47,1,341,0,,Irnerio
567,10764456,New Loft in the heart of Bologna!,55670133,Anna E Carlo,,Santo Stefano,44.48891,11.34988,Entire home/apt,62,1,276,2021-06-12,4.11,2,210,3,,Galvani
568,10794215,NIce flat in Bologna,12899123,Mariella,,Santo Stefano,44.4774,11.37398,Entire home/apt,100,1,0,,,4,365,0,,Murri
569,10833448,Temporary House Colombina: in the heart of Bologna,30584188,Marco,,Porto - Saragozza,44.49378,11.3413,Entire home/apt,88,2,9,2019-09-12,0.39,6,97,5,,Malpighi
570,10833507,Lovely flat in the heart of Bologna,30584188,Marco,,Santo Stefano,44.49518,11.34472,Entire home/apt,88,2,81,2019-09-03,1.21,6,98,7,,Irnerio
571,10843817,Apartment in exclusive neighbourhood in Bologna,55890714,Fabio,,Santo Stefano,44.48361,11.34552,Entire home/apt,90,5,24,2019-10-15,0.37,1,299,0,,Colli
572,10897522,Uno spazio di pace tra i libri,32402444,Stefania,,Porto - Saragozza,44.499359999999996,11.333260000000001,Private room,50,1,8,2018-10-07,0.23,2,328,0,,Marconi
573,10905459,Private apartment in the center of Bologna,6667767,Giulia & Nara,,Porto - Saragozza,44.49494,11.3324,Entire home/apt,57,1,68,2020-02-23,1.04,2,69,0,,Malpighi
574,10939101,Cozy and modern apartment,3913233,Daria,,Porto - Saragozza,44.5018,11.31939,Entire home/apt,58,2,108,2019-11-30,1.61,2,26,5,,Saffi
575,10955432,TL appartamenti Palazzo Fantuzzi,28013834,Luca,,Santo Stefano,44.49138,11.34901,Entire home/apt,51,1,78,2019-12-10,1.56,2,46,12,,Galvani
576,10959715,Exclusive room in the center of Bologna,47320671,Camilla,,Santo Stefano,44.49499,11.345189999999999,Private room,100,1,6,2017-03-19,0.1,1,363,0,,Irnerio
577,10977756,La Mansarda di Pinocchio,45685386,Massimo,,Santo Stefano,44.50165,11.344560000000001,Entire home/apt,60,2,90,2021-08-06,1.35,2,211,4,,Marconi
578,11009855,Appartamento Centro & Fiera,57129458,Eugenia,,San Donato - San Vitale,44.50436,11.361930000000001,Entire home/apt,80,1,32,2019-04-15,0.48,1,361,0,,San Donato
579,11065027,Suite centrale con soppalco,57431532,Maria Grazia,,Porto - Saragozza,44.4967,11.34262,Private room,91,1,17,2019-11-03,0.29,1,358,0,,Marconi
580,11082567,Private room in the city center,6667767,Giulia & Nara,,Porto - Saragozza,44.49436,11.33395,Private room,38,1,3,2016-10-14,0.15,2,12,0,,Malpighi
581,11130224,Appartamento - Centro storico,57841042,Paolo,,Santo Stefano,44.49861,11.35078,Entire home/apt,80,3,230,2020-02-01,3.42,2,244,1,,Irnerio
582,11131095,ELEGANTE APPARTAMENTO VICINO CENTRO,57839191,Sergio,,Santo Stefano,44.48278,11.36753,Entire home/apt,120,2,5,2016-10-09,0.08,1,360,0,,Murri
583,11178061,Casa Vacanza Antonia Interno 5,58174443,Stefano,,San Donato - San Vitale,44.49156,11.39964,Entire home/apt,55,1,19,2019-09-23,0.29,2,232,1,,S. Vitale
584,11182521,Comodità in centro a Bologna con posto auto,29218532,Francesca,,Porto - Saragozza,44.50371,11.340119999999999,Entire home/apt,80,3,64,2018-10-28,0.99,1,320,4,,Marconi
585,11207724,Appartamento nuovo e confortevole,58365956,Anna,,Navile,44.54187,11.35696,Entire home/apt,125,1,236,2018-10-16,3.54,1,218,0,,Corticella
586,11235352,Private room in a artsy penthouse downtown Bologna,9696899,Susanna,,Porto - Saragozza,44.500040000000006,11.33859,Private room,50,2,12,2018-03-20,0.2,2,0,0,,Marconi
587,11236448,Awesome Two-Room Apartment near the Center,4654622,Tiziano,,Porto - Saragozza,44.504540000000006,11.34489,Entire home/apt,67,2,71,2019-09-28,1.19,1,200,0,,Marconi
588,11247685,Spazioso e luminoso monolocale,58673360,Roberta,,Borgo Panigale - Reno,44.50653,11.30517,Entire home/apt,49,3,23,2017-01-23,0.38,1,154,0,,S. Viola
589,11313062,Modern and Spacious 1 Bedroom Apt in the ❤ of Town,45136743,Andrea,,Santo Stefano,44.49742,11.34468,Entire home/apt,88,1,4,2021-07-27,4.0,30,149,3,,Irnerio
590,11313564,The Old Portico Apartment - Cozy and Central,45136743,Andrea,,Santo Stefano,44.49742,11.34468,Entire home/apt,75,1,5,2020-12-08,0.08,30,45,3,,Irnerio
591,11313788,Large Family House in the ❤ of Bologna,45136743,Andrea,,Santo Stefano,44.49742,11.34468,Entire home/apt,127,2,17,2020-07-05,1.2,30,148,2,,Irnerio
592,11314124,Lovely and Modern Apt ☆ 5min walk to Towers,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,90,1,0,,,30,130,0,,Irnerio
593,11315554,Quite and Spacious 1 Bedroom Apt | Very Central,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,84,1,1,2017-04-04,0.02,30,71,0,,Irnerio
594,11315919,Spacious Studio near the Towers!,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,82,1,1,2016-10-31,0.02,30,131,0,,Irnerio
595,11316698,Studio in the city center,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,81,1,21,2016-05-27,5.58,30,134,12,,Irnerio
596,11328254,Friends&Family Apt | Modern and Perfectly Located,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,164,2,17,2018-08-21,0.4,30,156,3,,Irnerio
597,11328626,Towers View Historic Centre Apt ★ Family Friendly,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,164,2,1,2016-09-30,0.02,30,157,0,,Irnerio
598,11329073,Large Family Apartment - Unique Central Location,45136743,Andrea,,Santo Stefano,44.49641,11.34828,Hotel room,183,1,29,2020-06-21,0.47,30,128,3,,Irnerio
599,11374864,il filo di Arianna,59622782,Arianna,,Navile,44.50915,11.33982,Entire home/apt,46,2,178,2019-11-02,2.7,5,152,5,,Bolognina
600,11379523,COZY FLAT NEAR MALPIGHI'S PLACE (CITY CENTER-LTZ),59666499,Valerio,,Porto - Saragozza,44.49205,11.33192,Entire home/apt,69,3,7,2019-05-26,0.12,1,0,0,,Malpighi
601,11386044,Matrimoniale con bagno privato  zona  via Toscana,59716684,Marina,,Savena,44.466570000000004,11.37111,Private room,60,2,9,2018-03-19,0.14,2,364,0,,S. Ruffillo
602,11427425,Appartamento in Centro sotto le Torri,38991644,Francesca,,Santo Stefano,44.49342,11.34596,Entire home/apt,141,7,10,2021-07-03,0.15,4,92,1,,Galvani
603,11462808,CASA  AD ALTA EFFICIENZA ENERGETICA E ANTISISMICA,4373635,B&B A Casa Mia,,Porto - Saragozza,44.49638,11.33116,Entire home/apt,230,1,2,2020-10-11,0.11,4,209,1,,Malpighi
604,11469789,Casa meravigliosa a Bologna,20351387,Elvira,,Savena,44.47724,11.38653,Entire home/apt,96,1,2,2016-04-07,0.03,1,326,0,,Mazzini
605,11522860,Apartment in the historical centre,49573063,Marco,,Santo Stefano,44.49094,11.355780000000001,Entire home/apt,45,1,16,2019-08-16,0.36,1,113,1,,Irnerio
606,11596695,Affitta Camere GOBETTI YELLOW,20556591,Francesco,,Navile,44.51351,11.34072,Private room,47,1,12,2021-05-09,0.18,2,0,1,,Bolognina
607,11598139,Luxury apartment with terrace,61363760,Helen,,Porto - Saragozza,44.49581,11.338560000000001,Entire home/apt,160,2,82,2019-04-18,1.29,1,335,2,,Marconi
608,11598456,Affitta Camere GOBETTI AMARANTH,20556591,Francesco,,Navile,44.51441,11.34125,Private room,55,1,12,2021-06-26,0.18,2,0,4,,Bolognina
609,11606448,nice apartment in the city center,51979689,Roberta,,Santo Stefano,44.49035,11.35633,Entire home/apt,90,30,162,2019-11-03,2.48,1,354,0,,Irnerio
610,11613421,Delightful loft in Bologna centre,36400670,Giovanna,,Santo Stefano,44.48891,11.35018,Entire home/apt,60,2,68,2019-07-17,1.04,1,264,0,,Galvani
611,11618939,UR-NEST Cesare Battisti B - Luxury Collection,61521841,Elena,,Porto - Saragozza,44.49514,11.339039999999999,Entire home/apt,1725,2,43,2018-03-30,0.7,1,312,4,,Marconi
612,11645317,Prestigioso attico su due piani .,44362064,Laura,,Santo Stefano,44.4891,11.33177,Entire home/apt,360,2,7,2017-10-11,0.13,1,177,0,,Malpighi
613,11652359,Casa vacanza Centro Storico Bologna,61812660,Patrizia,,Santo Stefano,44.492940000000004,11.34395,Entire home/apt,150,2,13,2016-10-09,0.2,1,47,0,,Galvani
614,11654764,UR-NEST Cesare Battisti A - 2 bedroom 2 bathroom,61835843,Letizia,,Porto - Saragozza,44.4929,11.338230000000001,Entire home/apt,229,2,31,2016-12-08,0.5,1,0,0,,Malpighi
615,11664150,Stanza ARMONIA FIERA DI BOLOGNA e FICO,61915858,Luna & Gianni,,San Donato - San Vitale,44.50692,11.37019,Private room,38,1,42,2016-09-29,0.64,1,175,0,,San Donato
616,11676934,Casetta Sauro,62013562,Michele,,Porto - Saragozza,44.49729,11.34044,Entire home/apt,50,1,307,2020-03-01,4.66,2,222,12,,Marconi
617,11753216,tranquilla stanza con bagno vicino al sant'orsola,45130307,Giovanna,,Santo Stefano,44.486270000000005,11.36353,Private room,43,2,15,2019-09-27,0.23,1,335,0,,Murri
618,11762355,Monolocale con terrazzo in centro,15009830,Paola,,Porto - Saragozza,44.50097,11.33486,Entire home/apt,90,1,31,2018-09-26,0.48,1,348,0,,Marconi
619,11791809,Corner Apartment 1,62803759,Massimo,,Navile,44.51367,11.34441,Entire home/apt,100,3,22,2019-04-03,0.33,5,258,0,,Bolognina
620,11799338,Nel centro più storico di Bologna,11225846,Carlo,,Santo Stefano,44.49064,11.3491,Entire home/apt,41,3,226,2020-08-24,3.46,1,60,32,,Galvani
621,11808317,Centralissimo alloggio accogliente,62129909,Lary,,Santo Stefano,44.4915,11.34188,Entire home/apt,51,1,346,2021-07-02,5.25,1,89,50,,Malpighi
622,11813817,Vicino a stazione e fiera!,55083089,Massimo,,Navile,44.50975,11.345289999999999,Private room,26,5,76,2021-08-08,1.15,4,335,4,,Bolognina
623,11942773,CENTRO DI BOLOGNA Appartamento,63761150,Mauro,,Porto - Saragozza,44.50137,11.34349,Entire home/apt,115,1,26,2018-05-16,0.4,5,19,0,,Marconi
624,11980057,La Casa di  Miuma,64020870,Simona,,San Donato - San Vitale,44.5037,11.36355,Private room,40,1,70,2018-03-30,1.16,1,232,0,,San Donato
625,11988702,Cozy Nest Great Location!,43487067,Barbara,,Porto - Saragozza,44.49836,11.33758,Entire home/apt,43,2,267,2021-06-25,4.1,1,284,16,,Marconi
626,11996269,"Oleander's House, smart flat close to City Center",64141630,Gabriella,,Santo Stefano,44.486340000000006,11.3632,Entire home/apt,60,2,210,2020-01-24,3.2,1,132,16,,Murri
627,12017363,Ampia e luminosa camera a Bologna,25277078,Anna,,Navile,44.51471,11.33901,Private room,33,3,35,2016-06-16,0.53,3,173,1,,Bolognina
628,12036060,Grazioso monolocale con veranda,64425716,Lorena Ed Andrea,,Borgo Panigale - Reno,44.503440000000005,11.300889999999999,Entire home/apt,50,2,149,2018-05-05,2.29,2,229,0,,S. Viola
629,12037659,"""CENTRO DI BOLOGNA"" tripla",63761150,Mauro,,Porto - Saragozza,44.499520000000004,11.34205,Hotel room,65,1,8,2018-03-17,0.13,5,19,0,,Marconi
630,12067957,Cozy Studio Flat,58609528,Giovanni,,Navile,44.51314,11.355960000000001,Entire home/apt,35,30,52,2016-07-28,0.81,1,47,0,,Bolognina
631,12082577,CENTRO DI BOLOGNA doppia,63761150,Mauro,,Porto - Saragozza,44.50121,11.34233,Hotel room,65,1,7,2018-07-06,0.11,5,19,0,,Marconi
632,12089187,Camera con terrazzo in centro città,47853447,Nicoletta,,Porto - Saragozza,44.49522,11.333260000000001,Private room,28,2,184,2020-02-02,2.99,1,255,9,,Malpighi
633,12096498,il campanile dai tetti,64853469,Lucia,,Santo Stefano,44.48872,11.354569999999999,Entire home/apt,43,2,242,2019-10-08,3.7,1,308,17,,Galvani
634,12101696,"Lovely flat  ""San Felice city wall"" with parking",1401209,Cristina,,Porto - Saragozza,44.49972,11.32574,Entire home/apt,60,3,224,2019-07-02,3.56,1,233,14,,Saffi
635,12102213,Sunny room with big balcony,9902926,Valentina,,Savena,44.47687,11.3831,Private room,29,1,15,2019-09-21,0.23,3,356,0,,Mazzini
636,12131526,B&B FAST CASA VACANZA (int 2) BO,65104664,Toci,,Navile,44.516529999999996,11.3426,Entire home/apt,54,1,240,2019-05-19,4.32,2,328,3,,Bolognina
637,12143995,Università /Osp.le S'Orsola/Fiera,65196155,Cinzia,,San Donato - San Vitale,44.49866,11.36096,Private room,35,2,21,2017-11-11,0.39,1,343,3,,S. Vitale
638,12213483,La quiete sui tetti centralissimo,65693714,Gaudenzio,,Santo Stefano,44.49772,11.345360000000001,Entire home/apt,62,2,67,2018-09-28,1.04,2,218,0,,Irnerio
639,12215316,Matrimoniale bagno in camera   m.40 dalla Stazione,63056213,Stefano,,Navile,44.50691,11.34499,Entire home/apt,40,2,4,2016-11-19,0.06,4,0,0,,Bolognina
640,12216037,La Ca' Tolmino-Bilo Affittaly Apartments,42673858,Alessandro,,Porto - Saragozza,44.497009999999996,11.31493,Entire home/apt,49,1,1,2018-06-25,0.03,3,28,0,,Saffi
641,12242158,B&B A due passi dal Lumière / double room,11610405,Ilaria Silvia,,Porto - Saragozza,44.49902,11.33543,Private room,43,1,309,2019-11-07,4.77,4,66,19,,Marconi
642,12245999,open space in  Bologna's heart,62800797,Maxine,,Santo Stefano,44.49393,11.34887,Entire home/apt,100,2,25,2017-05-01,0.56,1,334,0,,Irnerio
643,12252032,Lovely duplex apartment,16019307,Giovanni,,Santo Stefano,44.49759,11.3437,Entire home/apt,75,4,19,2016-08-04,0.3,1,0,0,,Marconi
644,12288402,Big flat in the center of Bologna,66223438,Michele,,Porto - Saragozza,44.49119,11.33653,Entire home/apt,56,1,429,2021-07-30,6.58,1,175,84,,Malpighi
645,12320106,Camera privata per brevi periodi,7691442,Luca,,Porto - Saragozza,44.49835,11.317639999999999,Private room,40,3,11,2019-10-30,0.23,1,365,0,,Saffi
646,12323446,Happy flat near Villa Ghigi park,11841886,Marta E Dmitri,,Santo Stefano,44.47398,11.333089999999999,Entire home/apt,80,5,0,,,1,91,0,,Colli
647,12348164,Bologna Historic Center: Room + Private Bath,5038192,Daniele,,Porto - Saragozza,44.49662,11.3357,Private room,45,2,56,2019-11-11,0.88,1,0,0,,Marconi
648,12358097,BoloHouse,40392468,Puya,,Navile,44.5227,11.320160000000001,Shared room,60,1,1,2016-09-26,0.02,1,365,0,,Lame
649,12361171,DELUXE APARTMENT BOLOGNA DREAMS,66768436,Alberto,,Santo Stefano,44.50271,11.3538,Entire home/apt,82,1,3,2016-10-21,0.05,2,85,0,,Irnerio
650,12401920,"La casita 10, House with garden in historic center",67059450,Chiara,,Santo Stefano,44.4865,11.349689999999999,Entire home/apt,83,2,112,2021-06-14,1.92,1,173,13,,Galvani
651,12420472,Affittacamere con uso cucina s.Orsola,2845503,Simone,,San Donato - San Vitale,44.492129999999996,11.36693,Private room,35,2,3,2019-10-01,0.05,4,325,0,,S. Vitale
652,12421616,Charming residence with a fabulous view,67187088,Nicola,,Santo Stefano,44.47574,11.33557,Entire home/apt,120,2,12,2019-03-17,0.2,1,363,0,,Colli
653,12510884,Appartamento Sole in centro a Bologna,67753640,Francesca,,Santo Stefano,44.502359999999996,11.35143,Entire home/apt,80,2,32,2018-11-09,0.6,1,0,0,,Irnerio
654,12516170,Bologna Charme,12376314,"Patty, Raffa & Family",,Santo Stefano,44.49788,11.34839,Entire home/apt,68,2,378,2019-12-19,5.83,2,0,1,,Irnerio
655,12551446,Luxury apartment in Porta Saffi,5510279,Alessandro,,Porto - Saragozza,44.50156,11.32448,Entire home/apt,112,2,21,2019-06-28,0.33,21,47,1,,Saffi
656,12553134,Stanza centralissima e silenziosa,65693714,Gaudenzio,,Santo Stefano,44.49719,11.3449,Private room,35,1,0,,,2,44,0,,Irnerio
657,12583558,Altana sopra il tetto,68248621,Alberto,,Porto - Saragozza,44.49096,11.33453,Entire home/apt,65,1,28,2018-06-02,0.47,1,342,2,,Malpighi
658,12596759,"'70s, view of Bologna hills close to the center",68345402,Paolo,,Santo Stefano,44.47858,11.33597,Entire home/apt,69,2,61,2019-09-25,1.04,1,305,2,,Colli
659,12625636,Monolocale Belle Arti,68549490,Francesco,,Santo Stefano,44.498999999999995,11.34999,Entire home/apt,55,1,51,2016-12-30,0.79,1,0,0,,Irnerio
660,12661957,"Prestigious flat , garden , Piazza Maggiore 1 km",68794297,Laura,,Porto - Saragozza,44.489740000000005,11.33112,Entire home/apt,38,3,103,2021-07-25,1.71,2,243,10,,Malpighi
661,12679032,SUITE APARTMENT BOLOGNA DREAMS,66768436,Alberto,,Santo Stefano,44.50267,11.35406,Entire home/apt,69,2,4,2016-09-06,0.06,2,0,0,,Irnerio
662,12692740,....da passaq! Centre-Fiera with private garden,40486944,Valentina,,San Donato - San Vitale,44.49678,11.37443,Entire home/apt,50,2,48,2019-11-01,0.75,1,0,0,,San Donato
663,12701472,TESSITORI FLAT / CITY CENTER,8412805,Carolina & Cristina,,Porto - Saragozza,44.49017,11.33671,Entire home/apt,45,2,136,2019-09-16,2.14,3,241,3,,Malpighi
664,12704192,Stanza Matrimoniale B&B San Vitale,68825925,Antonio,,Santo Stefano,44.496159999999996,11.35677,Private room,70,1,3,2019-10-06,0.06,2,365,0,,Irnerio
665,12718312,Apartment in CityCenter-bilocale in centro Bologna,69151817,Fabrizio,,Porto - Saragozza,44.49216,11.33646,Entire home/apt,59,2,127,2019-04-16,2.12,1,0,0,,Malpighi
666,12754328,LA MILLA - comfortable apartment,69376108,Camilla,,Navile,44.54475,11.36658,Entire home/apt,48,1,82,2021-02-15,1.37,1,325,8,,Corticella
667,12754347,"Monolocale ""Residenza Il Borgo""",58995537,Barbara,,Navile,44.5307,11.34278,Entire home/apt,60,3,0,,,1,173,0,,Corticella
668,12767183,Magicahome: mansarda centro storico,69464553,Mariella,,Santo Stefano,44.49924,11.35148,Entire home/apt,55,2,102,2021-08-15,1.6,2,171,21,,Irnerio
669,12772621,Ampia stanza privata a Bologna,25277078,Anna,,Navile,44.514309999999995,11.33787,Private room,33,3,9,2021-06-30,0.14,3,306,1,,Bolognina
670,12773190,Monolocale in centro a Bologna,46937952,Francesca,,Porto - Saragozza,44.4962,11.335980000000001,Entire home/apt,60,2,65,2021-07-26,1.09,2,81,6,,Marconi
671,12774299,Bright and cosy apartment Bologna,25277078,Anna,,Navile,44.51463,11.339030000000001,Entire home/apt,55,5,17,2017-08-21,0.28,3,301,0,,Bolognina
672,12786574,CASA DI CESI,69602656,Cesira,,San Donato - San Vitale,44.492709999999995,11.36882,Entire home/apt,49,2,96,2019-04-21,1.5,2,97,8,,S. Vitale
673,12793995,"Charming  flat , Piazza Maggiore at 1 km - wifi",68794297,Laura,,Santo Stefano,44.489470000000004,11.33125,Entire home/apt,44,2,157,2020-10-30,2.61,2,340,6,,Malpighi
