id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
670610,Easy Bologna for all seasons,3315552,Federica,,Porto - Saragozza,44.50361,11.33204,Entire home/apt,54,5,38,2020-01-03,0.39,1,358
670725,Camera singola e bagno accogliente,3398944,Enzo,,Savena,44.46988,11.37673,Private room,75,1,2,2018-10-07,0.02,2,365
678013,CasaSimo-Appartamento su 2 livelli,12992655,Simo,,San Donato - San Vitale,44.49647,11.36231,Entire home/apt,65,2,27,2019-06-26,0.27,1,331
684271,Ca 'de' Fiori self catering apartm.,3488947,Cristina,,Navile,44.51541,11.34628,Entire home/apt,120,2,4,2018-11-11,0.06,1,365
690226,Bologna on the roof,2048622,Irene,,Santo Stefano,44.49069,11.3518,Entire home/apt,100,3,62,2020-01-31,0.63,3,312
708145,A little nest in Bologna,3641392,A Casa Fuori Casa Di Stefano & Cinz,,Borgo Panigale - Reno,44.50815,11.29563,Entire home/apt,1429,2,32,2018-03-19,0.34,1,362
715819,Bright and elegant big apartment,3688693,Nic&Giovi,,Santo Stefano,44.47349,11.36903,Entire home/apt,73,3,89,2020-08-19,0.93,1,39
724304,Bologna cities and universities,3026417,Michela,,Santo Stefano,44.49325,11.35119,Entire home/apt,110,2,44,2019-09-27,0.47,1,164
728099,Large tavernetta 7 minutes from Bologna,2047280,Gabriele,,Borgo Panigale - Reno,44.51586,11.28225,Entire home/apt,33,2,152,2020-09-22,1.54,2,353
732204,V4 - BOLOGNA AT HEART,1647751,Claudia,,Porto - Saragozza,44.49779,11.34232,Private room,38,1,414,2020-10-25,4.53,1,270
742415,"IN FIERA 5: large,in the face fair",3858191,Ennio,,San Donato - San Vitale,44.50522,11.36354,Entire home/apt,173,1,32,2020-01-02,0.40,3,270
749324,Quiet Studio in Old Town,1877146,Giulio,,Porto - Saragozza,44.49561,11.3361,Entire home/apt,68,2,333,2020-09-26,3.41,5,357
766048,La migliore vista della città.,4039523,Riccardo,,Santo Stefano,44.49924,11.34543,Entire home/apt,85,6,211,2020-03-01,2.27,1,88
793706,Miniappartamento in Tavernetta,4181174,Flavia,,Santo Stefano,44.48753,11.34114,Entire home/apt,22,3,339,2020-09-01,3.55,1,163
795585,Strada Maggiore Trentasette Studio,4190791,Samantha,,Santo Stefano,44.49265,11.35216,Entire home/apt,100,2,9,2015-11-22,0.09,1,281
804596,A quiet Place to stay,4235069,Elena,,Porto - Saragozza,44.49824,11.33956,Entire home/apt,3000,2,191,2020-01-02,2.00,2,179
813260,Very cosy bedroom in a flat in a beatiful side,4129542,Neva,,Santo Stefano,44.47918,11.35856,Entire home/apt,120,1,3,2013-03-28,0.03,1,365
823379,Zer051 Apartment Dossetti,4322997,Elena,,Navile,44.5132,11.35663,Entire home/apt,50,1,54,2019-05-19,0.58,2,256
838885,Very good Double room with private Bathroom -,4350204,Marco,,Porto - Saragozza,44.49205,11.31838,Private room,37,2,3,2019-04-02,0.08,1,180
840951,Attic in historical center in Bolog,4170880,Laura,,Porto - Saragozza,44.49442,11.33176,Entire home/apt,88,3,109,2020-04-30,1.15,1,163
840988,Downtown studio with own bathroom,2438671,Vanessa,,Santo Stefano,44.48781,11.36444,Private room,22,2,34,2020-10-14,0.38,1,83
842573,Artist's house,4399085,Anna,,Santo Stefano,44.48749,11.3487,Entire home/apt,65,5,44,2019-06-09,0.48,1,0
859833,large room to let in Bologna,2865895,Daniele,,San Donato - San Vitale,44.49776,11.37099,Private room,30,5,2,2013-09-27,0.02,2,365
860436,close to the center & trainstation,4506590,Alessandro,,Navile,44.50938,11.34944,Private room,42,1,26,2020-09-27,0.28,1,52
884148,APOSA FLAT / CITY CENTER - BO,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49945,11.34566,Entire home/apt,65,1,649,2020-11-01,6.93,5,241
892817,"DOUBLE ROOM, PRIVATE BATH BOLOGNA MINIMUM 2 PEOPLE",4747696,Lella,,Porto - Saragozza,44.49064,11.33281,Private room,55,1,7,2018-10-05,0.21,4,365
892847,flat 3 rooms 3 bath bologna for you,4747696,Lella,,Porto - Saragozza,44.49165,11.33162,Entire home/apt,105,2,11,2019-05-13,0.21,4,180
895034,Family friendly place with parking!,2717396,Emily,,Santo Stefano,44.47455,11.37133,Entire home/apt,61,1,97,2020-01-01,1.05,1,365
915905,Prestigious loft in central Bologna,4916370,Paola,,Santo Stefano,44.48814,11.3491,Entire home/apt,217,2,27,2019-10-07,0.29,2,99
944794,PrettyJewelAttic in Typical Village,3715410,Katia,,Borgo Panigale - Reno,44.51419,11.2841,Entire home/apt,81,2,146,2020-10-17,1.57,1,51
952460,Apartment in the historical center,4928901,Anna E Elena,,Santo Stefano,44.48694,11.34884,Entire home/apt,54,2,172,2020-08-11,1.86,1,3
961864,"LARGE DOUBLE ROOM, IN THE CENTER",705535,Valerio,,Porto - Saragozza,44.4931,11.33756,Private room,50,3,42,2020-01-02,0.45,9,365
967017,Luminous peaceful comfortable loft,5275503,Paola,,Santo Stefano,44.48879,11.34208,Entire home/apt,80,3,195,2020-02-14,2.12,1,17
967061,Little Venice/Center BO,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49807,11.34507,Entire home/apt,43,1,416,2020-10-25,4.47,5,233
978836,Appartamento dentro porta,1882258,Morena,,Porto - Saragozza,44.49962,11.33484,Entire home/apt,107,3,108,2020-01-02,1.19,2,365
978945,Triple room with private bathroom minimum 2 people,4747696,Lella,,Porto - Saragozza,44.49094,11.33192,Private room,46,1,13,2018-10-25,0.26,4,180
979026,TWIN ROOM WITH  PRIVATE BATHROOM,4747696,Lella,,Porto - Saragozza,44.49165,11.33162,Private room,46,1,6,2019-04-23,0.18,4,353
981083,Doppia o Matrimoniale con bagno,3398944,Enzo,,Savena,44.47116,11.37847,Private room,120,1,3,2017-03-21,0.04,2,365
981727,I 4 GATTI Bologna Guesthouse x4,5234186,Filippo,,Porto - Saragozza,44.49263,11.3271,Private room,69,1,24,2018-03-20,0.30,6,120
984616,Beautiful flat in central Bologna,4916370,Paola,,Santo Stefano,44.48801,11.35365,Entire home/apt,74,28,2,2015-05-31,0.02,2,321
993645,Villa Benni An elegant mansion b&b,5458518,Marcella,,Porto - Saragozza,44.48867,11.31842,Private room,104,1,86,2020-09-06,0.97,2,365
1001947,Casa Dumas,5510279,Alessandro,,Santo Stefano,44.4943,11.35324,Entire home/apt,50,2,93,2020-01-02,1.00,26,55
1002365,FARM HOUSE with garden and parking,5512231,Federica,,Borgo Panigale - Reno,44.54527,11.24873,Entire home/apt,75,3,9,2019-10-08,0.10,1,345
1008937,Just like Montmartre in Italy,5549727,Thierry,,Santo Stefano,44.48694,11.35337,Entire home/apt,85,2,136,2020-02-23,1.50,1,0
1013831,A gourmet's cozy apt near the station (+garden),5577185,Bebe,,Navile,44.5163,11.34284,Entire home/apt,43,2,163,2020-02-14,1.83,1,192
1022814,Camera Bolognese di Carlo Alberto,5631196,Carlo,,Porto - Saragozza,44.50326,11.34192,Hotel room,89,1,3,2019-09-08,0.03,1,0
1022914,A whole house and a walk downtown,5630894,Andrea,,Porto - Saragozza,44.49625,11.32006,Entire home/apt,71,2,56,2016-11-01,0.61,1,362
1023596,APT IN DOWNTOWN WITH A LOT OF GREEN,14234395,Nicola,,Porto - Saragozza,44.49559,11.33248,Entire home/apt,200,2,102,2020-08-31,1.19,2,361
1027489,Casa Munay Appartments S.Orsola,2845503,Simone,,San Donato - San Vitale,44.49243,11.36684,Entire home/apt,54,4,0,,,4,14
1029853,Bologna Best Bed : feel at home,4259314,Nathalie,,Navile,44.51612,11.34044,Entire home/apt,60,2,155,2020-01-02,1.67,1,142
1076605,FAIR&FICO! ROOM&BREAKFAST From Dusk till Dawn,5923033,Matteo&Tomoko,,San Donato - San Vitale,44.50072,11.37081,Private room,34,2,81,2019-12-02,0.89,1,302
1078032,Moderno mono stile loft 2284 BO,5056483,Halldis Apartments & Villas,,Navile,44.52533,11.33335,Entire home/apt,230,2,2,2019-12-19,0.06,43,141
1078372,Elegant 2bdr at via D'Azeglio 1150,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.48957,11.33888,Entire home/apt,338,3,3,2017-07-15,0.04,43,21
1093891,Bright&elegant attic in the heart of Bologna! 1471,5056483,Halldis Apartments & Villas,,Santo Stefano,44.49986,11.35159,Entire home/apt,276,1,3,2018-08-31,0.06,43,136
1105477,Private room in Bologna,2900560,Laura,,Borgo Panigale - Reno,44.49736,11.29391,Private room,36,1,16,2020-03-09,0.18,1,365
1112850,BEAUTIFUL STYLISH FLAT IN TOWN,6029035,Michela,,Porto - Saragozza,44.49766,11.33267,Entire home/apt,98,2,1,2016-09-28,0.02,1,327
1116883,Room Airport,6129734,Manuel,,Borgo Panigale - Reno,44.52287,11.27813,Private room,27,1,189,2020-09-06,2.10,1,90
1142503,A touch of luxury.GLBT f/ndly wifi,6265596,Maurizio,,Santo Stefano,44.48715,11.34036,Entire home/apt,41,3,371,2020-10-22,4.12,1,83
1149912,Renting room in Bologna Airport,6129693,Manuel,,Borgo Panigale - Reno,44.51978,11.27588,Private room,26,2,156,2020-01-02,1.72,1,365
1153398,COZY STUDIO IN THE CITY CENTER!!!,6320833,Raffaella,,Santo Stefano,44.49746,11.34908,Entire home/apt,60,2,220,2019-12-15,2.42,1,89
1175984,Large / Central. Ideal for family,6435724,Angelo & Aurelia,,Santo Stefano,44.49677,11.35425,Entire home/apt,69,2,24,2019-08-11,0.27,1,170
1181594,lovely flat in Bologna city center,5936779,Laura,,Porto - Saragozza,44.49849,11.34012,Entire home/apt,38,2,427,2020-10-25,4.70,1,352
1189302,Al Mulino /Center - BO,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49807,11.34507,Entire home/apt,65,1,277,2020-11-01,3.22,5,206
1199947,Al Morelo / Ceity Center-BO,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49807,11.34507,Entire home/apt,65,1,111,2020-10-25,1.36,5,231
1207685,Cosy and lovely central attic!,5581314,Martina,,Porto - Saragozza,44.49509,11.33241,Private room,32,3,158,2019-06-10,1.76,1,354
1214730,"Cozy room,Wifi,kitchen and pvt bath",1884566,Federico,,Santo Stefano,44.49088,11.35648,Entire home/apt,25,2,6,2016-12-07,0.07,4,161
1222983,In the heart and soul bologna,6670383,Mario,,Porto - Saragozza,44.49867,11.33771,Private room,400,1,5,2016-03-23,0.06,3,365
1228143,Comfortable flat in the city centre,6698997,Francesco,,Porto - Saragozza,44.4948,11.33022,Entire home/apt,65,2,80,2020-02-02,0.89,1,364
1250727,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49951,11.33786,Private room,400,1,19,2018-03-27,0.22,3,365
1250790,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49828,11.33821,Private room,400,3,10,2016-04-08,0.11,3,365
1277769,Cosy flat in a silent neighbour,6954111,Riccardo,,San Donato - San Vitale,44.49203,11.37433,Entire home/apt,40,2,12,2020-01-02,0.13,1,7
1311463,PZA MAGGIORE PRETSIGIOUS APARTMENT,3155409,Gabriella,,Porto - Saragozza,44.49571,11.3428,Entire home/apt,200,3,18,2020-03-06,0.22,1,364
1364242,MAST AIRPORT proximity and 10 min from the CENTER,2005506,Massimo,,Borgo Panigale - Reno,44.50554,11.29359,Private room,39,1,39,2020-07-12,0.45,1,364
1391869,charming open space historic center,7524892,Franco,,Porto - Saragozza,44.48942,11.33297,Entire home/apt,65,3,103,2020-10-05,1.18,1,351
1408005,DOLCE VITA IN THE HEART OF BOLOGNA,7593939,Danilo,,Santo Stefano,44.49888,11.34414,Entire home/apt,73,2,269,2020-10-19,3.04,1,357
1435627,heart of Bologna Piazza Maggiore,7714013,Carlotta,,Porto - Saragozza,44.49321,11.33569,Entire home/apt,46,2,437,2020-11-08,5.05,1,175
1441056,Stanza privata giardini margherita,3821567,Caroline,,Santo Stefano,44.48532,11.36103,Private room,39,5,19,2019-12-22,0.24,1,61
1447762,Inn Pietralata | Studio in Pratello,219702,Elisa,,Porto - Saragozza,44.4964,11.33131,Entire home/apt,66,2,41,2015-06-01,0.51,1,90
1451862,comode stanze private in elegante villa storica,5458518,Marcella,,Porto - Saragozza,44.49032,11.31802,Private room,205,1,16,2019-02-18,0.19,2,363
1468732,Spacious one bedroom Gigli/3052 BO,5056483,Halldis Apartments & Villas,,Santo Stefano,44.47725,11.37036,Entire home/apt,251,2,0,,,43,158
1468980,Modern 45sq.mt Fantin/3143 Bologna,5056483,Halldis Apartments & Villas,,Navile,44.51341,11.32886,Entire home/apt,234,2,3,2018-06-19,0.07,43,117
1469111,Moderno bilo nel centro storico2095,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.49572,11.33788,Entire home/apt,319,2,3,2019-09-20,0.04,43,59
1470008,Pisolo in città home holidays in city center,7871222,Paolo,,Porto - Saragozza,44.49105,11.33268,Entire home/apt,116,2,72,2020-09-21,0.83,1,169
1491202,Massarenti ospedale sant'orsola,7973070,Andrea,,San Donato - San Vitale,44.49272,11.36821,Entire home/apt,55,1,19,2020-03-08,0.25,5,365
1496752,Home away from Home,1373203,Ludovica,,Porto - Saragozza,44.50111,11.34239,Entire home/apt,65,2,63,2019-03-17,0.73,2,0
1538460,Piccola Venezia/ Centro Bologna,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49895,11.34632,Entire home/apt,60,1,54,2020-10-18,0.63,5,258
1566003,"""i portici di via Piella """,8325248,Massimo,,Santo Stefano,44.49855,11.34411,Entire home/apt,25,1,639,2020-10-27,7.36,3,169
1566611,MAGNIFIQUE LOFT INDUSTRIEL,214668,Luca,,Navile,44.51497,11.33867,Entire home/apt,250,2,66,2020-02-09,1.45,1,279
1571942,Cozy apartment in a quiet area,4594761,Sara,,Navile,44.51813,11.33951,Private room,28,2,51,2020-01-31,0.59,1,363
1577979,A room in Pasolini's house 2,467810,Eleonora,,Porto - Saragozza,44.49169,11.33361,Private room,28,1,260,2020-09-10,2.97,3,365
1588677,Cozy at Bologna's best location!,2345001,Gioia Y Demian,,Porto - Saragozza,44.49483,11.33163,Entire home/apt,56,5,84,2020-09-23,0.97,1,364
1653132,GetTheKey Boldrini Loft 6,8766716,GetTheKey,,Porto - Saragozza,44.5048,11.34265,Entire home/apt,57,3,8,2020-08-14,0.10,23,268
1659328,GetTheKey Boldrini Loft 2,8766716,GetTheKey,,Porto - Saragozza,44.50481,11.34093,Entire home/apt,53,3,2,2020-10-13,0.95,23,229
1676504,Sweet Wolf - historical centre Bo,3934207,Sandra E Stefano,,Porto - Saragozza,44.49644,11.3422,Entire home/apt,40,2,49,2020-03-15,0.57,2,343
1693874,Room in University District,2673876,Cris,,Santo Stefano,44.49622,11.35119,Private room,50,2,42,2019-04-14,0.54,2,344
1702612,accogliente camera centro bologna,8947541,Lillo Carmine,,Santo Stefano,44.48363,11.3588,Private room,50,2,20,2020-05-04,0.25,1,288
1704805,Lame 71 Guest House - Intero Apt,8999501,Alex,,Porto - Saragozza,44.5058,11.32885,Entire home/apt,80,2,8,2019-11-30,0.09,1,364
1739565,Casa Letizia One Strada Maggiore elegant historic center,9081398,Letizia,,Santo Stefano,44.49384,11.34731,Entire home/apt,51,3,226,2020-11-03,2.63,2,292
1744706,Private room in quiet zone 1,9183683,Massimo,,Porto - Saragozza,44.48889,11.32655,Private room,30,1,52,2020-02-23,0.60,3,180
1782703,A beautiful view on the old canal,9357589,Elena,,Santo Stefano,44.50017,11.34858,Entire home/apt,86,4,65,2019-05-25,0.76,1,59
1791860,"Strategico centro, fiera, ospedale",9401144,Antonella,,San Donato - San Vitale,44.50746,11.37597,Entire home/apt,49,2,97,2020-02-18,1.13,1,90
1853123,B&B Chez moi,9587199,Uliana,,Santo Stefano,44.49201,11.35278,Hotel room,89,1,0,,,5,62
1872453,RoomTouchAndGo fiera Bologna,9757089,Leonardo,,Navile,44.51598,11.35844,Entire home/apt,130,1,2,2018-05-04,0.03,1,361
1929841,Petit Bijou avec Jardin,9992893,Isabelle,,Porto - Saragozza,44.49669,11.33163,Entire home/apt,80,2,103,2019-12-15,1.23,1,312
1942540,Vista su Piazza Aldrovandi,7818383,Margherita,,Santo Stefano,44.49425,11.351,Private room,60,1,53,2019-12-08,0.66,2,281
1948469,Casa di Michela,6146407,Michela,,Porto - Saragozza,44.4998,11.32478,Private room,30,1,22,2020-09-13,0.29,1,210
1949394,Matrimoniale nel cuore di Bologna,10080893,Flavio E Viviana,,Santo Stefano,44.4992,11.34747,Private room,30,5,20,2018-04-16,0.24,1,163
1953800,Wanda's Apartment,5486828,Nicola,,Santo Stefano,44.48805,11.32981,Entire home/apt,45,1,177,2020-08-26,2.10,2,223
1962775,Bright & Comfortable BedRoom,1033461,Lelio,,Navile,44.51616,11.3298,Private room,30,2,33,2020-02-14,0.41,3,365
1992080,Casa Morgana,6360119,Donatello,,Santo Stefano,44.50323,11.34942,Entire home/apt,70,1,66,2016-05-24,0.78,1,312
2099619,Casa Andrea APPARTAMENTO ESCLUSIVO,10708480,Pier Giuseppe,,Porto - Saragozza,44.49622,11.32639,Entire home/apt,94,2,151,2020-10-18,1.81,4,334
2112874,"Appartamento FIERA, SANT'ORSOLA, CENTRO",10772630,Federica,,San Donato - San Vitale,44.50074,11.37342,Entire home/apt,60,1,170,2020-02-09,2.06,1,158
2175745,COZY APARTMENT IN BOLOGNA,10988970,Daniela,,Navile,44.51512,11.34633,Entire home/apt,40,2,57,2020-02-24,0.71,2,364
2176533,Stanza privata in appartamento accogliente,10988970,Daniela,,Navile,44.51519,11.34631,Private room,25,2,46,2020-09-14,1.34,2,359
2195163,Marsala Charme Central and Bright with Piano,11196379,Giancarlo,,Santo Stefano,44.49752,11.34377,Entire home/apt,60,2,55,2020-02-15,0.69,3,117
2206704,Casa Luisa appartamento turistico,10708480,Pier Giuseppe,,Borgo Panigale - Reno,44.5063,11.30745,Entire home/apt,56,3,2,2017-04-06,0.02,4,363
2212785,APPARTAMENTO SOGGIORNI BREVI,10708480,Pier Giuseppe,,Borgo Panigale - Reno,44.50636,11.30745,Entire home/apt,56,2,0,,,4,363
2219937,Camera tranquilla-luminosa zona Ospedale Maggiore,11325267,Ines,,Porto - Saragozza,44.50372,11.30865,Private room,27,1,130,2020-09-13,1.59,1,365
2240847,Monolocale Sant'Orsola Malpighi,9052705,Monica,,San Donato - San Vitale,44.49385,11.36682,Entire home/apt,60,2,5,2020-01-02,0.08,1,89
2250424,Casa Letizia TWO historic center long term welcome,9081398,Letizia,,Santo Stefano,44.49384,11.34731,Entire home/apt,44,3,114,2020-10-11,3.00,2,356
2256148,Arte & Ospitalità da Nonno EROS/ERA,11521610,Clio,,San Donato - San Vitale,44.50454,11.37639,Private room,30,1,62,2020-03-08,0.76,2,6
2261557,"Palazzo Pannolini Central, 50 mt from two Towers",11196379,Giancarlo,,Santo Stefano,44.49561,11.34854,Entire home/apt,69,3,65,2020-02-21,0.83,3,328
2273362,"""Bijou House"", city centre, free wi-fi, Netflix",11606565,Cristina,,Santo Stefano,44.498,11.34982,Entire home/apt,207,3,10,2020-01-01,0.13,1,365
2280311,"""Behind Lumieré"" Big & Sunny room in Art District",11610405,Ilaria Silvia,,Porto - Saragozza,44.49868,11.33677,Private room,32,1,208,2020-09-22,3.36,4,86
2282623,"S.Orsola zone,parking for free and self check-in",11658074,Cecilia,,San Donato - San Vitale,44.49328,11.3665,Entire home/apt,36,1,601,2020-11-06,7.31,1,70
2317752,Central room with private bathroom,10882727,Marzia,,Porto - Saragozza,44.49676,11.33269,Entire home/apt,43,2,132,2017-10-24,1.64,1,364
2329387,TONYS PLACE HOME HOLYDAYS BOLOGNA,11898231,Antonio,,Borgo Panigale - Reno,44.51725,11.27861,Entire home/apt,35,7,73,2020-10-24,0.89,1,126
2337431,Nice double room in new flat!,4340095,Giulia,,Porto - Saragozza,44.50095,11.32212,Private room,30,2,41,2019-10-30,0.50,1,89
2349237,Storia d'Italia - Vacation Home,7802745,Michele,,Santo Stefano,44.50112,11.34847,Entire home/apt,93,1,231,2020-08-25,2.90,7,252
2349486,IDEAL APT. IN BOLOGNA - CENTRE/FAIR,11997215,Andrea,,San Donato - San Vitale,44.50668,11.35556,Entire home/apt,75,2,145,2020-02-25,1.79,2,217
2349787,Private room in quiet zone 2,9183683,Massimo,,Porto - Saragozza,44.49096,11.32767,Private room,30,1,77,2020-10-18,0.95,3,173
2349835,From Grandfather Arts & hospitality,11521610,Clio,,San Donato - San Vitale,44.50564,11.37775,Private room,25,1,49,2020-03-03,0.61,2,282
2377101,Camera privata in centro,5736666,Chiara,,Porto - Saragozza,44.49884,11.33295,Private room,46,1,17,2019-03-18,0.23,1,179
