id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
670610,Easy Bologna for all seasons,3315552,Federica,,Porto - Saragozza,44.50361,11.33204,Entire home/apt,45,3,38,2020-01-03,0.41,1,363
670725,Camera singola e bagno accogliente ,3398944,Enzo,,Savena,44.46988,11.37673,Private room,75,1,2,2018-10-07,0.02,2,365
678013,CasaSimo-Appartamento su 2 livelli,12992655,Simo,,San Donato - San Vitale,44.49647,11.36231,Entire home/apt,60,2,27,2019-06-26,0.29,1,364
684271,Ca 'de' Fiori self catering apartm.,3488947,Cristina,,Navile,44.51541,11.34628,Entire home/apt,110,2,4,2018-11-11,0.07,1,365
690226,Bologna on the roof,2048622,Irene,,Santo Stefano,44.49069,11.3518,Entire home/apt,100,3,62,2020-01-31,0.66,3,363
708145,A little nest in Bologna,3641392,A Casa Fuori Casa Di Stefano & Cinz,,Borgo Panigale - Reno,44.50815,11.29563,Entire home/apt,1200,2,32,2018-03-19,0.36,1,350
715819,Bright and elegant big apartment,3688693,Nic&Giovi,,Santo Stefano,44.47349,11.36903,Entire home/apt,80,3,86,2020-01-06,0.95,1,244
724304,Bologna cities and universities,3026417,Michela,,Santo Stefano,44.49325,11.35119,Entire home/apt,110,2,44,2019-09-27,0.49,1,365
724499,Cozy single room in historic centre,184487,Carlo,,Santo Stefano,44.48698,11.34894,Private room,40,1,33,2020-02-29,0.37,5,365
728099,Large tavernetta 7 minutes from Bologna,2047280,Gabriele,,Borgo Panigale - Reno,44.51586,11.28225,Entire home/apt,38,2,148,2020-06-07,1.58,3,361
732204,V4 - BOLOGNA AT HEART,1647751,Claudia,,Porto - Saragozza,44.49829,11.34302,Private room,42,1,381,2020-06-10,4.41,1,261
742415,"IN FIERA 5: large,in the face fair",3858191,Ennio,,San Donato - San Vitale,44.50619,11.36288,Entire home/apt,165,1,32,2020-01-02,0.42,3,324
749324,Quiet Studio in Old Town,1877146,Giulio,,Porto - Saragozza,44.49561,11.3361,Entire home/apt,68,2,332,2020-03-08,3.57,5,326
793706,Miniappartamento in Tavernetta,4181174,Flavia,,Santo Stefano,44.48753,11.34114,Entire home/apt,35,3,337,2019-10-31,3.71,1,167
795585,Strada Maggiore Trentasette Studio,4190791,Samantha,,Santo Stefano,44.49265,11.35216,Entire home/apt,100,2,9,2015-11-22,0.10,1,212
804596,A quiet Place to stay,4235069,Elena,,Porto - Saragozza,44.49824,11.33956,Entire home/apt,60,2,191,2020-01-02,2.11,2,179
813260,Very cosy bedroom in a flat in a beatiful side,4129542,Neva,,Santo Stefano,44.47918,11.35856,Entire home/apt,120,1,3,2013-03-28,0.03,1,365
823379,Zer051 Apartment Dossetti,4322997,Elena,,Navile,44.5132,11.35663,Entire home/apt,70,1,54,2019-05-19,0.61,6,360
837037,Sunny central studio,1269160,Maria,,Santo Stefano,44.50007,11.35062,Entire home/apt,21,15,12,2017-07-26,0.14,1,154
838885,Very good Double room with private Bathroom -,4350204,Marco,,Porto - Saragozza,44.49205,11.31838,Private room,30,2,3,2019-04-02,0.09,1,151
840951,Attic in historical center in Bolog,4170880,Laura,,Porto - Saragozza,44.49442,11.33176,Entire home/apt,83,3,109,2020-04-30,1.21,1,360
840988,Downtown studio with own bathroom,2438671,Vanessa,,Santo Stefano,44.48781,11.36444,Private room,16,1,32,2019-05-24,0.38,2,365
842573,Artist's house,4399085,Anna,,Santo Stefano,44.48749,11.3487,Entire home/apt,65,5,44,2019-06-09,0.51,1,178
859833,large room to let in Bologna,2865895,Daniele,,San Donato - San Vitale,44.49776,11.37099,Private room,50,5,2,2013-09-27,0.02,2,365
860436,close to the center & trainstation,4506590,Alessandro,,Navile,44.50938,11.34944,Private room,45,1,23,2018-10-17,0.27,1,174
875210,"New STUDIO/LOFT in Fiera, WIFI !!",4209521,Emma,,San Donato - San Vitale,44.50659,11.3677,Entire home/apt,59,3,43,2018-09-15,0.48,1,344
884148,APOSA FLAT / CITY CENTER - BO,4664996,Sandra,,Santo Stefano,44.49945,11.34566,Entire home/apt,40,1,635,2020-02-23,7.16,5,281
892817,"DOUBLE ROOM, PRIVATE BATH BOLOGNA MINIMUM 2 PEOPLE",4747696,Lella,,Porto - Saragozza,44.49064,11.33281,Private room,50,1,7,2018-10-05,0.25,4,259
892847,flat 3 rooms 3 bath bologna for you,4747696,Lella,,Porto - Saragozza,44.49165,11.33162,Entire home/apt,95,2,11,2019-05-13,0.23,4,52
895034,Family friendly place with parking!,2717396,Emily,,Santo Stefano,44.47455,11.37133,Entire home/apt,61,1,97,2020-01-01,1.10,1,287
909385,Appartamento per soggiorni brevi,805148,Lara,,Navile,44.52054,11.32067,Entire home/apt,46,3,2,2013-10-10,0.02,1,364
915905,Prestigious loft in central Bologna,4916370,Paola,,Santo Stefano,44.48814,11.3491,Entire home/apt,160,2,27,2019-10-07,0.31,1,129
935973,"Little Cottage, charme in Bologna!",5050571,Clara,,Santo Stefano,44.48906,11.36393,Entire home/apt,95,3,142,2020-01-03,1.60,1,320
944794,PrettyJewelAttic in Typical Village,3715410,Katia,,Borgo Panigale - Reno,44.51419,11.2841,Entire home/apt,40,2,139,2019-09-20,1.58,1,89
952460,Apartment in the historical center,4928901,Anna E Elena,,Santo Stefano,44.48694,11.34884,Entire home/apt,70,2,171,2020-01-20,1.95,1,175
961864,"LARGE DOUBLE ROOM, IN THE CENTER",705535,Valerio,,Porto - Saragozza,44.4931,11.33756,Private room,60,3,42,2020-01-02,0.48,9,365
967061,Little Venice/Center BO,4664996,Sandra,,Santo Stefano,44.49872,11.34541,Entire home/apt,40,1,407,2020-03-09,4.62,5,294
978836,Appartamento dentro porta,1882258,Morena,,Porto - Saragozza,44.49962,11.33484,Entire home/apt,153,3,108,2020-01-02,1.26,2,361
978945,Triple room with private bathroom minimum 2 people,4747696,Lella,,Porto - Saragozza,44.49094,11.33192,Private room,45,1,13,2018-10-25,0.28,4,364
979026,TWIN ROOM WITH  PRIVATE BATHROOM,4747696,Lella,,Porto - Saragozza,44.49165,11.33162,Private room,50,1,6,2019-04-23,0.21,4,323
981083,Doppia o Matrimoniale con bagno ,3398944,Enzo,,Savena,44.47116,11.37847,Private room,120,1,3,2017-03-21,0.05,2,365
981727,I 4 GATTI Bologna Guesthouse x4,5234186,Filippo,,Porto - Saragozza,44.49263,11.3271,Private room,80,1,24,2018-03-20,0.32,6,180
990203,Cute and precious loft downtown ,5437253,Fabrizia,,Porto - Saragozza,44.50086,11.34097,Entire home/apt,67,2,307,2020-03-10,3.48,1,273
993645,Villa Benni An elegant mansion b&b,5458518,Marcella,,Porto - Saragozza,44.48867,11.31842,Private room,104,1,85,2020-02-24,1.01,2,365
1001947,Casa Dumas,5510279,Alessandro,,Santo Stefano,44.4943,11.35324,Entire home/apt,50,2,93,2020-01-02,1.06,19,289
1002365,FARM HOUSE with garden and parking,5512231,Federica,,Borgo Panigale - Reno,44.54527,11.24873,Entire home/apt,102,3,9,2019-10-08,0.10,1,365
1008937,Just like Montmartre in Italy,5549727,Thierry,,Santo Stefano,44.48694,11.35337,Entire home/apt,102,2,136,2020-02-23,1.58,1,92
1013831,A gourmet's cozy apt near the station (+garden),5577185,Bebe,,Navile,44.5163,11.34284,Entire home/apt,40,2,163,2020-02-14,1.94,1,45
1022814,Camera Bolognese di Carlo Alberto,5631196,Carlo,,Porto - Saragozza,44.50326,11.34192,Hotel room,89,1,3,2019-09-08,0.04,1,0
1022914,A whole house and a walk downtown,5630894,Andrea,,Porto - Saragozza,44.49625,11.32006,Entire home/apt,80,2,56,2016-11-01,0.65,1,227
1023596,APT IN DOWNTOWN WITH A LOT OF GREEN,14234395,Nicola,,Porto - Saragozza,44.49559,11.33248,Entire home/apt,75,2,101,2019-12-27,1.25,2,352
1027489,Casa Munay Appartments S.Orsola,2845503,Simone,,San Donato - San Vitale,44.49243,11.36684,Entire home/apt,53,4,0,,,4,23
1029853,Bologna Best Bed : feel at home,4259314,Nathalie,,Navile,44.51504,11.34018,Entire home/apt,67,2,155,2020-01-02,1.77,1,76
1076605,FAIR&FICO! ROOM&BREAKFAST From Dusk till Dawn,5923033,Matteo&Tomoko,,San Donato - San Vitale,44.50072,11.37081,Private room,34,2,81,2019-12-02,0.94,1,287
1078032,Modern loft-style flat in Bologna 2284,5056483,Halldis Apartments & Villas,,Navile,44.52533,11.33335,Entire home/apt,117,2,2,2019-12-19,0.07,58,229
1078372,Elegant 2bdr at via D'Azeglio 1150,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.48957,11.33888,Entire home/apt,168,3,3,2017-07-15,0.05,58,115
1093891,Bright&elegant attic in the heart of Bologna! 1471,5056483,Halldis Apartments & Villas,,Santo Stefano,44.49986,11.35159,Entire home/apt,275,1,3,2018-08-31,0.07,58,15
1105477,Private room in Bologna,2900560,Laura,,Borgo Panigale - Reno,44.49736,11.29391,Private room,28,1,16,2020-03-09,0.19,1,365
1112850,BEAUTIFUL STYLISH FLAT IN TOWN,6029035,Michela,,Porto - Saragozza,44.49766,11.33267,Entire home/apt,200,2,1,2016-09-28,0.02,1,256
1116883,Room Airport,6129734,Manuel,,Borgo Panigale - Reno,44.52287,11.27813,Private room,27,1,186,2019-09-30,2.19,1,90
1142503,A touch of luxury.GLBT f/ndly wifi,6265596,Maurizio,,Santo Stefano,44.48715,11.34036,Entire home/apt,44,4,360,2020-03-10,4.23,2,67
1149912,Renting room in Bologna Airport,6129693,Manuel,,Borgo Panigale - Reno,44.51978,11.27588,Private room,26,2,156,2020-01-02,1.81,1,337
1153398,COZY STUDIO IN THE CITY CENTER!!!,6320833,Raffaella,,Santo Stefano,44.49746,11.34908,Entire home/apt,60,2,221,2019-12-15,2.56,1,89
1175984,Large / Central. Ideal for family,6435724,Angelo & Aurelia,,Santo Stefano,44.49677,11.35425,Entire home/apt,69,2,24,2019-08-11,0.28,1,333
1181594,lovely flat in Bologna city center,5936779,Laura,,Porto - Saragozza,44.49849,11.34012,Entire home/apt,65,2,418,2020-02-24,4.86,1,357
1189302,Al Mulino /Center - BO,4664996,Sandra,,Santo Stefano,44.49925,11.34584,Entire home/apt,40,1,265,2020-02-26,3.26,5,241
1199947,Al Morelo / Ceity Center-BO,4664996,Sandra,,Santo Stefano,44.49746,11.34565,Entire home/apt,40,1,109,2020-02-23,1.42,5,302
1207685,Cosy and lovely central attic!,5581314,Martina,,Porto - Saragozza,44.49509,11.33241,Private room,38,3,158,2019-06-10,1.86,1,365
1214730,"Cozy room,Wifi,kitchen and pvt bath",1884566,Federico,,Santo Stefano,44.49088,11.35648,Entire home/apt,62,2,6,2016-12-07,0.07,4,170
1222983,In the heart and soul bologna,6670383,Mario,,Porto - Saragozza,44.49867,11.33771,Private room,58,1,5,2016-03-23,0.07,3,0
1228143,Comfortable flat in the city centre,6698997,Francesco,,Porto - Saragozza,44.4948,11.33022,Entire home/apt,70,2,80,2020-02-02,0.94,1,364
1228557,Single/duble room near fair and city center,4210797,Angela,,Navile,44.51301,11.35102,Private room,45,2,50,2020-02-16,0.61,2,287
1250727,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49951,11.33786,Private room,58,1,19,2018-03-27,0.23,3,365
1250790,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49828,11.33821,Private room,58,3,10,2016-04-08,0.12,3,365
1277769,Cosy flat in a silent neighbour,6954111,Riccardo,,San Donato - San Vitale,44.49203,11.37433,Entire home/apt,70,2,12,2020-01-02,0.14,1,212
1311463,PZA MAGGIORE PRETSIGIOUS APARTMENT,3155409,Gabriella,,Porto - Saragozza,44.49571,11.3428,Entire home/apt,200,3,18,2020-03-06,0.24,1,364
1364242,MAST Breakfast Clima Solarium TV SAT,2005506,Massimo,,Borgo Panigale - Reno,44.50554,11.29359,Private room,35,1,37,2019-04-04,0.45,1,364
1391869,charming open space historic center,7524892,Franco,,Porto - Saragozza,44.48942,11.33297,Entire home/apt,80,3,102,2019-10-11,1.24,1,319
1408005,DOLCE VITA IN THE HEART OF BOLOGNA,7593939,Danilo,,Santo Stefano,44.49888,11.34414,Entire home/apt,70,2,268,2019-11-17,3.21,1,351
1435627,heart of Bologna Piazza Maggiore,7714013,Carlotta,,Porto - Saragozza,44.49321,11.33569,Entire home/apt,59,2,403,2020-06-11,4.93,1,236
1441056,Stanza privata giardini margherita,3821567,Caroline,,Santo Stefano,44.48532,11.36103,Private room,45,5,19,2019-12-22,0.25,2,363
1447762,Inn Pietralata | Studio in Pratello,219702,Elisa,,Porto - Saragozza,44.4964,11.33131,Entire home/apt,65,2,41,2015-06-01,0.54,1,90
1451486,il cielo sopra Bologna,7789085,Francesca,,Santo Stefano,44.4975,11.35441,Private room,62,2,180,2020-03-03,2.19,1,79
1451862,Stanze private in elegante villa,5458518,Marcella,,Porto - Saragozza,44.49032,11.31802,Private room,205,1,16,2019-02-18,0.20,2,359
1464892,Bright 2bdr w/ample terrace 1259,5056483,Halldis Apartments & Villas,,Savena,44.48156,11.37708,Entire home/apt,150,2,10,2019-11-03,0.15,58,70
1468574,Spacious 1 bdr apartment 2111 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.50075,11.33855,Entire home/apt,133,2,1,2018-04-30,0.04,58,61
1468732,Spacious one bedroom Gigli/3052 BO,5056483,Halldis Apartments & Villas,,Santo Stefano,44.47725,11.37036,Entire home/apt,129,2,0,,,58,224
1468980,Modern 45sq.mt Fantin/3143 Bologna,5056483,Halldis Apartments & Villas,,Navile,44.51376,11.3299,Entire home/apt,117,2,3,2018-06-19,0.08,58,109
1469018,Elegant 65 sq.mt Marconi/2133 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.49961,11.33977,Entire home/apt,133,2,1,2017-11-03,0.03,58,71
1469097,Elegant 65 sq.mt Marconi/2130 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.50091,11.33906,Entire home/apt,133,2,2,2019-03-17,0.08,58,97
1469111,Modern 1 bdr Marconi Int. 1/BO 2095,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.49572,11.33788,Entire home/apt,133,2,3,2019-09-20,0.05,58,55
1469638,Modern 1bdrm Marconi int.2B/2112 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.49933,11.33886,Entire home/apt,133,2,1,2016-05-08,0.02,58,59
1470008,Pisolo in città home holidays in city center,7871222,Paolo,,Porto - Saragozza,44.49105,11.33268,Entire home/apt,70,7,67,2020-03-17,0.82,1,221
1491202,Massarenti ospedale sant'orsola,7973070,Andrea,,San Donato - San Vitale,44.49272,11.36821,Entire home/apt,55,1,19,2020-03-08,0.27,5,365
1496752,Home away from Home,1373203,Ludovica,,Porto - Saragozza,44.50111,11.34239,Entire home/apt,89,1,63,2019-03-17,0.77,1,62
1538460,Piccola Venezia/ Centro Bologna,4664996,Sandra,,Santo Stefano,44.49895,11.34632,Entire home/apt,50,1,46,2020-02-10,0.57,5,271
1566003,"""i portici di via Piella """,8325248,Massimo,,Santo Stefano,44.49855,11.34411,Entire home/apt,55,1,598,2020-05-16,7.30,3,2
1566611,MAGNIFIQUE LOFT INDUSTRIEL,214668,Luca,,Navile,44.51497,11.33867,Entire home/apt,200,2,66,2020-02-09,1.62,1,155
1571942,Cozy apartment in a quiet area ,4594761,Sara,,Navile,44.51813,11.33951,Private room,30,2,51,2020-01-31,0.62,1,363
1577979,A room in Pasolini's house 2,467810,Eleonora,,Porto - Saragozza,44.49169,11.33361,Private room,28,1,258,2020-02-23,3.13,2,365
1588677,Cozy at Bologna's best location!,2345001,Gioia Y Demian,,Porto - Saragozza,44.49483,11.33163,Entire home/apt,55,5,82,2020-03-08,1.00,1,272
1623320,Stanza Matrimoniale vicino al Centro,8631254,Younes,,Navile,44.51401,11.34093,Private room,25,30,12,2020-03-25,0.16,1,334
1653132,GetTheKey Boldrini Loft 6,8766716,GetTheKey,,Porto - Saragozza,44.5048,11.34265,Entire home/apt,269,3,7,2019-06-09,0.09,18,230
1659328,GetTheKey Boldrini Loft 2,8766716,GetTheKey,,Porto - Saragozza,44.50481,11.34093,Entire home/apt,95,3,0,,,18,199
1659575,GetTheKey Boldrini Loft 3,8766716,GetTheKey,,Porto - Saragozza,44.50564,11.34075,Entire home/apt,269,3,5,2019-02-18,0.10,18,287
1659599,GetTheKey Boldrini Loft 4,8766716,GetTheKey,,Porto - Saragozza,44.50298,11.34325,Entire home/apt,303,2,10,2019-07-15,0.13,18,28
1659632,GetTheKey Boldrini Loft 5,8766716,GetTheKey,,Porto - Saragozza,44.50405,11.34101,Entire home/apt,258,3,3,2019-05-27,0.07,18,161
1676504,Sweet Wolf - historical centre Bo,3934207,Sandra E Stefano,,Porto - Saragozza,44.49644,11.3422,Entire home/apt,53,2,49,2020-03-15,0.61,2,339
1693874,A ROOM IN THE HISTORIC CITY CENTER,2673876,Cris,,Santo Stefano,44.49622,11.35119,Private room,50,1,42,2019-04-14,0.57,2,364
1702612,accogliente camera centro bologna,8947541,Lillo Carmine,,Santo Stefano,44.48363,11.3588,Private room,50,2,20,2020-05-04,0.27,2,364
1704805,Lame 71 Guest House - Intero Apt,8999501,Alex,,Porto - Saragozza,44.5058,11.32885,Entire home/apt,80,2,8,2019-11-30,0.10,1,364
1739565,Casa Letizia One historic center-Long Term Welcome,9081398,Letizia,,Santo Stefano,44.49384,11.34731,Entire home/apt,80,2,221,2020-02-25,2.72,3,280
1744706,Private room in quiet zone 1,9183683,Massimo,,Porto - Saragozza,44.48889,11.32655,Private room,30,1,52,2020-02-23,0.64,3,180
1782703,A beautiful view on the old canal,9357589,Elena,,Santo Stefano,44.50017,11.34858,Entire home/apt,85,4,65,2019-05-25,0.80,1,104
1791860,"Strategico centro, fiera, ospedale",9401144,Antonella,,San Donato - San Vitale,44.50746,11.37597,Entire home/apt,65,2,97,2020-02-18,1.20,1,90
1827439,La Casa del Borgo in the heart of Bologna,9561972,Angela,,Santo Stefano,44.5003,11.34796,Entire home/apt,80,2,93,2020-03-01,1.18,1,318
1853123,B&B Chez moi ,9587199,Uliana,,Santo Stefano,44.49201,11.35278,Hotel room,109,1,0,,,5,108
1872453,RoomTouchAndGo fiera Bologna,9757089,Leonardo,,Navile,44.51598,11.35844,Entire home/apt,75,1,2,2018-05-04,0.03,1,358
1929841,Petit Bijou avec Jardin,9992893,Isabelle,,Porto - Saragozza,44.49669,11.33163,Entire home/apt,80,2,103,2019-12-15,1.31,1,365
1942540,Vista su Piazza Aldrovandi,7818383,Margherita,,Santo Stefano,44.49425,11.351,Private room,60,1,53,2019-12-08,0.70,2,344
1948469,Casa di Michela,6146407,Michela,,Porto - Saragozza,44.4998,11.32478,Private room,36,1,15,2019-08-10,0.21,1,0
1949394,Matrimoniale nel cuore di Bologna,10080893,Flavio E Viviana,,Santo Stefano,44.4992,11.34747,Private room,33,5,20,2018-04-16,0.26,1,229
1953800,Wanda's Apartment,5486828,Nicola,,Santo Stefano,44.48805,11.32981,Entire home/apt,50,1,175,2020-02-24,2.20,2,318
1962775,Bright & Comfortable BedRoom,1033461,Lelio,,Navile,44.51616,11.3298,Private room,30,2,33,2020-02-14,0.44,3,365
1992080,Casa Morgana,6360119,Donatello,,Santo Stefano,44.50323,11.34942,Entire home/apt,70,1,66,2016-05-24,0.83,1,166
2035193,Stupendo Loft e spazio Yoga,10445585,Andrea,,San Donato - San Vitale,44.49254,11.38495,Private room,50,2,16,2019-04-04,0.20,1,363
2089697,Bello Studio Apt. Central. Free  Wi-Fi.,10666527,Alessandro,,Santo Stefano,44.4911,11.35438,Entire home/apt,67,2,258,2019-04-14,3.46,1,287
2099619,Casa Andrea APPARTAMENTO ESCLUSIVO,10708480,Pier Giuseppe,,Porto - Saragozza,44.49622,11.32639,Entire home/apt,60,2,148,2020-02-09,1.88,4,365
2112874,"Appartamento FIERA, SANT'ORSOLA, CENTRO",10772630,Federica,,San Donato - San Vitale,44.50074,11.37342,Entire home/apt,60,1,170,2020-02-09,2.19,1,165
2175745,COZY APARTMENT IN BOLOGNA,10988970,Daniela,,Navile,44.51512,11.34633,Entire home/apt,40,2,57,2020-02-24,0.75,2,357
2176533,Stanza privata in appartamento accogliente,10988970,Daniela,,Navile,44.51519,11.34631,Private room,20,2,44,2020-02-28,1.49,2,357
2195163,Marsala Charme Central and Bright with Piano,11196379,Giancarlo,,Santo Stefano,44.49752,11.34377,Entire home/apt,70,2,55,2020-02-15,0.74,3,353
2206704,Casa Luisa appartamento turistico,10708480,Pier Giuseppe,,Borgo Panigale - Reno,44.5063,11.30745,Entire home/apt,39,3,2,2017-04-06,0.03,4,365
2212785,APPARTAMENTO SOGGIORNI BREVI,10708480,Pier Giuseppe,,Borgo Panigale - Reno,44.50636,11.30745,Entire home/apt,39,2,0,,,4,365
