,Unnamed: 0,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zone
47,47,510771,"BOLOGNA CITY, NEAR FAIR AND AIRPORT",2516628,Coach Maurizio Salamina,,Borgo Panigale - Reno,44.49596,11.2911,Private room,100,1,52,2016-01-02,0.65,1,0,Barca
48,48,524880,Petronio's house in the heart of Bo,2048622,Irene,,Santo Stefano,44.48855,11.35387,Entire home/apt,60,3,112,2019-04-02,1.37,3,344,Galvani
49,49,531700,Historical Center 2 Torri+ Ideal Friends+Families,2613427,Caterina,,Santo Stefano,44.49361,11.34889,Entire home/apt,50,2,285,2019-04-10,3.54,1,153,Irnerio
50,50,556818,A nice flat in the heart of thcity,612927,Angiolo,,Santo Stefano,44.49723,11.34701,Entire home/apt,120,3,76,2019-04-03,1.03,1,154,Irnerio
51,51,568236,Beautiful Historical Apartment,2606628,Barbara,,Santo Stefano,44.4808,11.36122,Entire home/apt,85,2,12,2016-03-22,0.15,1,349,Murri
52,52,570880,sweet loft in bologna's heart,123920,Giorgio,,Porto - Saragozza,44.49147,11.33661,Entire home/apt,100,2,56,2019-04-04,0.69,1,334,Malpighi
53,53,580236,Two rooms in Bologna,2671558,Fabio,,Santo Stefano,44.47563,11.37427,Shared room,28,2,16,2016-02-01,0.2,3,187,Murri
54,54,584370,Cosy Single Room with  bathroom,2879369,Andrea,,Porto - Saragozza,44.49092,11.31353,Private room,40,1,16,2019-04-05,0.22,2,362,Costa Saragozza
55,55,606753,Two rooms in Bologna,2671558,Fabio,,Santo Stefano,44.47685,11.37327,Shared room,25,2,6,2015-08-17,0.07,3,185,Murri
56,56,659045,wonderful apartment near the center,2453897,Alessandro,,Porto - Saragozza,44.49961,11.31763,Entire home/apt,60,2,3,2013-08-21,0.04,2,310,Saffi
57,57,664360,Sunny room in Bologna,3246049,Francesco,,Santo Stefano,44.4812,11.36975,Private room,48,4,8,2018-12-02,0.11,3,92,Murri
58,58,670524,Nice apt in the historical center,3397512,Giulio,,Santo Stefano,44.49282,11.35501,Entire home/apt,45,2,12,2018-07-25,0.15,1,1,Irnerio
59,59,670610,Easy Bologna for all seasons,3315552,Federica,,Porto - Saragozza,44.50434,11.33231,Entire home/apt,45,3,36,2018-12-25,0.46,1,216,Saffi
60,60,670725,Camera singola e bagno accogliente ,3398944,Enzo,,Savena,44.46988,11.37673,Private room,75,1,2,2018-10-07,0.03,2,365,S. Ruffillo
61,61,675432,Amazing attic with lovely terrace ,3430935,Lisetta,,Santo Stefano,44.48845,11.34062,Entire home/apt,100,2,121,2019-04-04,1.51,1,360,Malpighi
62,62,678013,CasaSimo-Appartamento su 2 livelli,12992655,Simo,,San Donato - San Vitale,44.49647,11.36231,Entire home/apt,75,3,26,2018-09-29,0.33,1,252,S. Vitale
63,63,684271,Ca 'de' Fiori self catering apartm.,3488947,Cristina,,Navile,44.51541,11.34628,Entire home/apt,110,3,4,2018-11-11,0.09,1,362,Bolognina
64,64,690226,Bologna on the roof,2048622,Irene,,Santo Stefano,44.49069,11.3518,Entire home/apt,100,3,54,2019-04-03,0.68,3,300,Galvani
65,65,690599,Whole apt few steps from BolognaFiere + Ac + Wifi,663724,Alberto,,San Donato - San Vitale,44.5062,11.37973,Entire home/apt,133,3,28,2019-03-19,0.35,2,362,San Donato
66,66,704579,White room and bath close to fair,3442402,Alfonso,,Navile,44.5133,11.34906,Private room,79,2,20,2019-03-17,0.25,2,91,Bolognina
67,67,715819,Bright and elegant big apartment,3688693,Nic&Giovi,,Santo Stefano,44.47391,11.36788,Entire home/apt,73,1,69,2019-01-06,0.9,2,60,Murri
68,68,724304,Bologna cities and universities,3026417,Michela,,Santo Stefano,44.49325,11.35119,Entire home/apt,90,2,40,2019-04-06,0.53,1,329,Irnerio
69,69,724499,Cozy single room in historic centre,184487,Carlo,,Santo Stefano,44.48698,11.34894,Private room,40,1,29,2018-09-15,0.39,4,85,Galvani
70,70,725694,Cosy and bright room in Bologna 2,453008,Fulvio,,Navile,44.51012,11.34125,Private room,32,1,25,2018-08-23,0.32,2,71,Bolognina
71,71,728099,Large tavernetta 7 minutes from Bologna,2047280,Gabriele,,Borgo Panigale - Reno,44.51518,11.28274,Entire home/apt,40,2,129,2019-03-08,1.63,3,352,Borgo Panigale
72,72,732204,V4 - BOLOGNA AT HEART,1647751,Claudia,,Porto - Saragozza,44.49829,11.34302,Private room,42,1,327,2019-03-18,4.54,1,343,Marconi
73,73,732525,room in Bologna with bathroom,2879369,Andrea,,Porto - Saragozza,44.49092,11.31235,Private room,50,1,16,2017-10-06,0.22,2,360,Costa Saragozza
74,74,742415,"IN FIERA 5: large,in the face fair",3858191,Ennio,,San Donato - San Vitale,44.50619,11.36288,Entire home/apt,195,1,28,2019-04-02,0.46,3,325,San Donato
75,75,749324,Quiet Studio in Old Town,1877146,Giulio,,Porto - Saragozza,44.49629,11.33504,Entire home/apt,68,2,313,2019-02-04,3.99,5,196,Marconi
76,76,766048,La migliore vista della città.,4039523,Riccardo,,Santo Stefano,44.49924,11.34543,Entire home/apt,85,2,171,2019-03-25,2.33,1,54,Irnerio
77,77,793706,Miniappartamento in tavernetta,4181174,Flavia,,Santo Stefano,44.4879,11.34192,Entire home/apt,35,3,309,2018-11-04,4.05,1,261,Galvani
78,78,795585,Strada Maggiore Trentasette Studio,4190791,Samantha,,Santo Stefano,44.49265,11.35216,Entire home/apt,80,3,9,2015-11-22,0.12,1,187,Irnerio
79,79,804596,A quiet Place to stay,4235069,Elena,,Porto - Saragozza,44.49824,11.33956,Entire home/apt,54,2,174,2019-04-04,2.28,2,122,Marconi
80,80,813260,Very cosy bedroom in a flat in a beatiful side,4129542,Neva,,Santo Stefano,44.47918,11.35856,Entire home/apt,120,1,3,2013-03-28,0.04,1,365,Murri
81,81,823379,Zer051 Apartment Dossetti,4322997,Elena,,Navile,44.5132,11.35663,Entire home/apt,70,1,52,2018-09-30,0.7,7,0,Bolognina
82,82,838885,Very good Double room with private Bathroom -,4350204,Marco,,Porto - Saragozza,44.49205,11.31838,Private room,30,2,3,2019-04-02,0.17,1,159,Costa Saragozza
83,83,840951,Attic in historical center in Bolog,4170880,Laura,,Porto - Saragozza,44.49559,11.33109,Entire home/apt,83,2,92,2019-04-07,1.22,1,242,Malpighi
84,84,842573,Artist's house,4399085,Anna,,Santo Stefano,44.48749,11.3487,Entire home/apt,65,5,42,2018-09-29,0.58,1,151,Galvani
85,85,859833,large room to let in Bologna,2865895,Daniele,,San Donato - San Vitale,44.49776,11.37099,Private room,50,5,2,2013-09-27,0.03,2,342,San Donato
86,86,860436,close to the center & trainstation,4506590,Alessandro,,Navile,44.50938,11.34944,Private room,45,1,23,2018-10-17,0.32,1,211,Bolognina
87,87,878116,ARTISTS DEN! top-floor apartment!,4640202,Giorgia,,Porto - Saragozza,44.49244,11.30698,Entire home/apt,40,2,2,2017-09-30,0.07,2,280,Costa Saragozza
88,88,884148,APOSA FLAT / CITY CENTER - BO,4664996,Sandra,,Santo Stefano,44.49945,11.34566,Entire home/apt,60,1,543,2019-04-10,7.3,4,135,Irnerio
89,89,891807,Rainbow House. Entire home in the heart of Bologna,4738194,Zita,,Porto - Saragozza,44.49663,11.33152,Entire home/apt,100,1,200,2018-10-08,2.69,3,100,Malpighi
90,90,892817,"DOUBLE ROOM, PRIVATE BATH BOLOGNA MINIMUM 2 PEOPLE",4747696,Lella,,Porto - Saragozza,44.49064,11.33281,Private room,50,2,7,2018-10-05,0.5,4,345,Malpighi
91,91,892847,flat 3 rooms 3 bath bologna for you,4747696,Lella,,Porto - Saragozza,44.49247,11.33267,Entire home/apt,95,2,10,2019-01-02,0.3,4,154,Malpighi
92,92,895034,Family friendly place with parking!,2717396,Emily,,Santo Stefano,44.47455,11.37133,Entire home/apt,61,1,86,2019-04-03,1.17,1,352,Murri
93,93,915905,Prestigious loft in central Bologna,4916370,Paola,,Santo Stefano,44.48814,11.3491,Entire home/apt,200,2,22,2019-03-15,0.3,2,231,Galvani
94,94,924387,A peaceful oasis 1 center Bologna,4434674,Dorothée,,Navile,44.5081,11.34478,Private room,55,1,175,2019-03-18,2.35,2,139,Bolognina
95,95,926472,Room & Bath near fair district,3442402,Alfonso,,Navile,44.51016,11.35419,Private room,85,2,23,2019-03-18,0.31,2,91,Bolognina
96,96,935973,"Little Cottage, charme in Bologna!",5050571,Clara,,Santo Stefano,44.48906,11.36393,Entire home/apt,95,3,117,2019-03-30,1.57,1,233,S. Vitale
97,97,944794,PrettyJewelAttic in Typical Village,3715410,Katia,,Borgo Panigale - Reno,44.51513,11.28441,Entire home/apt,40,2,131,2019-04-08,1.78,1,238,Borgo Panigale
98,98,952460,Apartment in the historical center,4928901,Anna E Elena,,Santo Stefano,44.48694,11.34884,Entire home/apt,70,2,140,2019-04-09,1.91,1,304,Galvani
99,99,953017,AmaBologna B&B Double Room,374533,Ersi,,Porto - Saragozza,44.49044,11.32101,Private room,79,2,8,2019-03-18,0.11,2,344,Costa Saragozza
100,100,961864,"LARGE DOUBLE ROOM, IN THE CENTER",705535,Valerio,,Porto - Saragozza,44.49247,11.33704,Private room,60,5,39,2019-04-04,0.53,8,365,Malpighi
101,101,967017,Luminous peaceful comfortable loft,5275503,Paola,,Santo Stefano,44.48879,11.34208,Entire home/apt,72,4,181,2019-04-04,2.49,1,45,Galvani
102,102,967061,"""NEW""   Little Venice/Center BO",4664996,Sandra,,Santo Stefano,44.49872,11.34541,Entire home/apt,60,1,330,2019-04-03,4.48,4,163,Irnerio
103,103,978836,Appartamento dentro porta,1882258,Morena,,Porto - Saragozza,44.49887,11.33595,Entire home/apt,153,3,93,2018-11-11,1.3,2,343,Marconi
104,104,978945,Triple room with private bathroom minimum 2 people,4747696,Lella,,Porto - Saragozza,44.49094,11.33192,Private room,45,1,13,2018-10-25,0.41,4,352,Malpighi
105,105,979026,TWIN ROOM WITH  PRIVATE BATHROOM,4747696,Lella,,Porto - Saragozza,44.49135,11.33268,Private room,50,2,5,2018-10-12,0.35,4,348,Malpighi
106,106,981083,Doppia o Matrimoniale con bagno ,3398944,Enzo,,Savena,44.47116,11.37847,Private room,120,1,3,2017-03-21,0.06,2,365,Mazzini
107,107,981727,I 4 GATTI Bologna Guesthouse x4,5234186,Filippo,,Porto - Saragozza,44.49263,11.3271,Private room,80,1,24,2018-03-20,0.4,6,175,Costa Saragozza
108,108,984616,Beautiful flat in central Bologna,4916370,Paola,,Santo Stefano,44.48801,11.35365,Entire home/apt,250,7,2,2015-05-31,0.03,2,144,Galvani
109,109,990203,Cute and precious loft downtown ,5437253,Fabrizia,,Porto - Saragozza,44.50086,11.34097,Entire home/apt,67,2,271,2019-02-17,3.67,2,333,Marconi
110,110,993645,Villa Benni An elegant mansion b&b,5458518,Marcella,,Porto - Saragozza,44.48867,11.31842,Private room,104,1,56,2019-04-05,0.8,2,356,Costa Saragozza
111,111,1001947,Casa Dumas,5510279,Alessandro,,Santo Stefano,44.4935,11.35429,Entire home/apt,50,2,90,2019-04-02,1.22,28,101,Irnerio
112,112,1002365,FARM HOUSE with garden and parking,5512231,Federica,,Borgo Panigale - Reno,44.54527,11.24873,Entire home/apt,102,3,6,2018-05-21,0.08,1,362,Borgo Panigale
113,113,1002614,Bologna large flat near Fair district,5513538,Sal,,Porto - Saragozza,44.50387,11.33145,Entire home/apt,51,2,20,2019-03-17,0.3,2,178,Saffi
114,114,1008937,Just like Montmartre in Italy,5549727,Thierry,,Santo Stefano,44.48611,11.35382,Entire home/apt,102,2,110,2019-04-02,1.54,1,281,Galvani
115,115,1012892,angoloB&B Bologna centro attico,5572337,Rodolfo,,Porto - Saragozza,44.49724000000001,11.33689,Private room,50,1,3,2017-03-18,0.04,2,0,Marconi
116,116,1013831,A gourmet's cozy apt near the station (+garden),5577185,Bebe,,Navile,44.5163,11.34284,Entire home/apt,45,2,143,2019-04-03,2.05,1,292,Bolognina
117,117,1020738,Summer Terrace,5618464,Carlo,,Porto - Saragozza,44.50166,11.32207,Entire home/apt,40,2,10,2018-08-15,0.14,1,0,Saffi
118,118,1022814,Camera Bolognese di Carlo Alberto,5631196,Carlo,,Porto - Saragozza,44.50326,11.34192,Private room,89,1,1,2013-06-11,0.01,1,282,Marconi
119,119,1022914,A whole house and a walk downtown,5630894,Andrea,,Porto - Saragozza,44.49625,11.32006,Entire home/apt,80,2,56,2016-11-01,0.78,1,69,Costa Saragozza
120,120,1023596,APT IN DOWNTOWN WITH A LOT OF GREEN,14234395,Nicola,,Porto - Saragozza,44.49559,11.33248,Entire home/apt,75,2,92,2019-04-08,1.38,2,302,Malpighi
121,121,1027489,Casa Munay Appartments S.Orsola,2845503,Simone,,San Donato - San Vitale,44.49194,11.36801,Entire home/apt,53,4,0,,,4,357,S. Vitale
122,122,1029853,Bologna Best Bed : feel at home,4259314,Nathalie,,Navile,44.51504,11.34018,Entire home/apt,67,2,145,2019-04-04,1.98,1,72,Bolognina
123,123,1076605,FAIR&FICO! ROOM&BREAKFAST From Dusk till Dawn,5923033,Matteo&Tomoko,,San Donato - San Vitale,44.50072,11.37081,Private room,34,2,75,2019-03-17,1.05,1,338,San Donato
124,124,1078032,Modern loft-style flat in Bologna 2284,5056483,Bettina,,Navile,44.52533,11.33335,Entire home/apt,117,3,1,2018-03-20,0.08,63,264,Lame
125,125,1078372,Elegant 2bdr at via D'Azeglio 1150,5056483,Bettina,,Porto - Saragozza,44.48957,11.33888,Entire home/apt,168,3,3,2017-07-15,0.06,63,192,Malpighi
126,126,1093891,Bright&elegant attic in the heart of Bologna! 1471,5056483,Bettina,,Santo Stefano,44.49986,11.35159,Entire home/apt,275,1,3,2018-08-31,0.1,63,246,Irnerio
127,127,1105477,Private room in Bologna,2900560,Laura,,Borgo Panigale - Reno,44.49736,11.29391,Private room,28,1,12,2019-03-24,0.18,1,361,Barca
128,128,1116883,Room Airport,6129734,Manuel,,Borgo Panigale - Reno,44.52355,11.2788,Private room,27,10,184,2018-09-23,2.6,1,161,Borgo Panigale
129,129,1142503,A touch of luxury.GLBT f/ndly wifi,6265596,Maurizio,,Porto - Saragozza,44.48736,11.33923,Entire home/apt,44,3,316,2019-04-03,4.47,2,105,Malpighi
130,130,1149912,Renting room in Bologna Airport,6129693,Manuel,,Borgo Panigale - Reno,44.51978,11.27588,Private room,26,1,149,2019-03-24,2.08,1,284,Borgo Panigale
131,131,1153398,COZY STUDIO IN THE CITY CENTER!!!,6320833,Raffaella,,Santo Stefano,44.49746,11.34908,Entire home/apt,50,2,181,2019-04-07,2.51,1,303,Irnerio
132,132,1175984,Large / Central. Ideal for family,6435724,Angelo & Aurelia,,Santo Stefano,44.49677,11.35425,Entire home/apt,69,2,19,2018-07-01,0.27,1,173,Irnerio
133,133,1181594,lovely flat in Bologna city center,5936779,Laura,,Porto - Saragozza,44.49784,11.33927,Entire home/apt,65,2,365,2019-03-25,5.1,1,272,Marconi
134,134,1189302,Little Venice/ 10' Fair- BO,4664996,Sandra,,Santo Stefano,44.49925,11.34584,Entire home/apt,60,1,186,2019-04-07,2.78,4,180,Irnerio
135,135,1196676,ELEGANT THREE-ROOM 82 sqm In the HEART OF THE CITY,6537760,Silvia,,Santo Stefano,44.49159,11.35608,Entire home/apt,210,3,12,2019-02-20,0.18,6,264,Irnerio
136,136,1199947,"""NEW "" Aposa / Centro BO",4664996,Sandra,,Santo Stefano,44.49746,11.34565,Entire home/apt,60,1,38,2019-04-08,0.61,4,164,Irnerio
137,137,1207685,Cosy and lovely central attic!,5581314,Martina,,Porto - Saragozza,44.49509000000001,11.33241,Private room,38,2,156,2019-03-18,2.22,1,321,Malpighi
138,138,1214730,"Cozy room,Wifi,kitchen and pvt bath",1884566,Federico,,Santo Stefano,44.49088,11.35648,Entire home/apt,62,2,6,2016-12-07,0.09,4,135,Irnerio
139,139,1222983,In the heart and soul bologna,6670383,Mario,,Porto - Saragozza,44.49867,11.33771,Private room,58,1,5,2016-03-23,0.08,3,0,Marconi
140,140,1228143,Comfortable flat in the city centre,6698997,Francesco,,Porto - Saragozza,44.4948,11.33022,Entire home/apt,70,2,74,2019-03-03,1.05,1,300,Malpighi
141,141,1228557,Single/duble room near fair and city center,4210797,Angela,,Navile,44.51301,11.35102,Private room,45,2,42,2019-04-03,0.63,2,361,Bolognina
142,142,1250727,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49951,11.33786,Private room,58,1,19,2018-03-27,0.28,3,365,Marconi
143,143,1250790,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49828,11.33821,Private room,58,3,10,2016-04-08,0.14,3,365,Marconi
144,144,1311463,PZA MAGGIORE PRETSIGIOUS APARTMENT,3155409,Gabriella,,Porto - Saragozza,44.49571,11.3428,Entire home/apt,140,3,14,2019-04-04,0.23,1,322,Marconi
145,145,1364242,Santa Viola Single Solarium Clima TV SAT Internet,2005506,Massimo,,Borgo Panigale - Reno,44.50554,11.29359,Private room,35,3,37,2019-04-04,0.54,1,314,S. Viola
146,146,1366912,COZY FLAT CASTIGLIONE 35,7415765,Matteo,,Santo Stefano,44.48857,11.34796,Entire home/apt,56,1,186,2019-04-09,2.76,1,295,Galvani
147,147,1391869,charming open space historic center,7524892,Franco,,Porto - Saragozza,44.48942,11.33297,Entire home/apt,80,3,97,2019-03-18,1.43,1,208,Malpighi
148,148,1408005,DOLCE VITA IN THE HEART OF BOLOGNA,7593939,Danilo,,Santo Stefano,44.49888,11.34414,Entire home/apt,70,2,238,2019-03-31,3.44,1,297,Marconi
149,149,1410321,A direct view of the center of Bologna,7006972,Simonetta,,Santo Stefano,44.49417,11.34571,Private room,100,1,9,2017-09-11,0.29,1,100,Irnerio
150,150,1435627,heart of Bologna Piazza Maggiore,7714013,Carlotta,,Porto - Saragozza,44.49248,11.33661,Entire home/apt,59,2,314,2019-04-11,4.67,1,170,Malpighi
151,151,1441056,Stanza privata giardini margherita ,3821567,Franca,,Santo Stefano,44.4859,11.36191,Private room,45,2,15,2019-03-19,0.25,1,357,Murri
152,152,1447762,Inn Pietralata | Studio in Pratello,219702,Elisa,,Porto - Saragozza,44.4964,11.33131,Entire home/apt,65,2,41,2015-06-01,0.66,1,0,Malpighi
153,153,1451486,il cielo sopra Bologna,7789085,Francesca,,Santo Stefano,44.4975,11.35441,Private room,62,2,153,2019-03-20,2.25,1,290,Irnerio
154,154,1451862,Stanze private in elegante villa ,5458518,Marcella,,Porto - Saragozza,44.49032,11.31802,Private room,205,1,16,2019-02-18,0.25,2,346,Costa Saragozza
155,155,1463448,Charming & elegant 2bdr in Bologna centre 544,5056483,Bettina,,Santo Stefano,44.50038,11.35023,Entire home/apt,133,3,4,2018-09-29,0.18,63,135,Irnerio
156,156,1464892,Bright 2bdr w/ample terrace 1259,5056483,Bettina,,Savena,44.48156,11.37708,Entire home/apt,153,3,5,2019-03-18,0.1,63,228,Mazzini
157,157,1468574,Spacious 1 bdr apartment 2111 BO,5056483,Bettina,,Porto - Saragozza,44.50075,11.33855,Entire home/apt,151,3,1,2018-04-30,0.09,63,136,Marconi
158,158,1468732,Spacious one bedroom Gigli/3052 BO,5056483,Bettina,,Santo Stefano,44.47725,11.37036,Entire home/apt,129,3,0,,,63,269,Murri
159,159,1468980,Modern 45sq.mt Fantin/3143 Bologna,5056483,Bettina,,Navile,44.51376,11.3299,Entire home/apt,117,3,3,2018-06-19,0.13,63,163,Lame
160,160,1469018,Elegant 65 sq.mt Marconi/2133 BO,5056483,Bettina,,Porto - Saragozza,44.49961,11.33977,Entire home/apt,161,3,1,2017-11-03,0.06,63,243,Marconi
